行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间
蚌埠市本级,高铁新区H8路和Z5路建设项目,H8路(学苑路-凤翔路)、z5路（高铁东路-李楼路）段,2.3937,街巷用地,划拨,,工程准备,0,蚌埠投资集团有限公司,0.001.00,2018年1月15日,2018年1月31日,2018年6月30日
蚌埠市本级,朝阳南路（燕山路-南外环路）项目,朝阳南路（燕山路-南外环）,17.9641,街巷用地,划拨,,工程准备,,蚌埠市重点工程建设管理局,1,2018年1月15日,2018年2月28日,2018年8月22日
蚌埠市本级,货场五路（延安路-航华路）道路排水工程,货场五路（延安路-航华路）段,2.4778,街巷用地,划拨,,工程准备,,蚌埠市重点工程建设管理局,1,2018年1月12日,2018年1月31日,2018年4月20日
蚌埠市本级,工业用地,禹会区秦集路西侧、姜桥路北侧,14.030257,工业用地,挂牌出让,50,砖瓦、石材及其他建筑材料制造,3776,蚌埠市盛鸿科技有限公司,1.000.00,2018年1月10日,2018年6月27日,2019年12月26日
五河县,五河县漴东规划三路道路工程项目,规划三路（环城北路至怀洪新河堤坝顶路）,3.865066,公路用地,划拨,,房屋和土木工程业,0,五河县城市建设投资经营有限责任公司,1.000.00,2018年1月2日,2018年7月2日,2019年7月2日
五河县,五河县申集镇文化广场项目,五河县申集镇广场路北侧,0.6483,文体娱乐用地,划拨,,国家机构,0,五河县申集镇人民政府,1.000.00,2018年1月2日,2018年7月2日,2019年7月2日
蚌埠市本级,解放三路（凤阳东路-淮河路）道排工程,解放三路（凤阳东路-淮河路）,0.6117,街巷用地,划拨,,房地产业,0,蚌埠市东方投资有限公司,0.001.00,2017年12月26日,2018年1月15日,2018年5月25日
固镇县,加油站（S101西侧）,S101西侧,0.41192,批发零售用地,协议出让,40,零售业,729,中国石化销售有限公司安徽蚌埠石油分公司,0.6,2017年12月25日,2018年8月24日,2019年8月23日
固镇县,加油站项目（固灵路）,固灵路与高铁路交叉口,0.33946,批发零售用地,协议出让,40,零售业,675,中国石化销售有限公司安徽蚌埠石油分公司,0.6,2017年12月25日,2018年8月24日,2018年9月23日
固镇县,加油站（九湾路南侧、胜利南路西侧）,南城区九湾路南侧、胜利南路西侧,0.23778,批发零售用地,协议出让,40,零售业,455,中国石化销售有限公司安徽蚌埠石油分公司,0.3,2017年12月25日,2018年8月24日,2019年8月23日
五河县,五河县中医院门急诊综合大楼项目,五河县老城区大桥路南侧、南苑路西侧,0.50106,医卫慈善用地,划拨,,房屋和土木工程业,0,五河县新型城镇化建设投资有限公司,1.000.00,2017年12月25日,2018年6月24日,2019年6月24日
蚌埠市本级,新城实验学校临港分校,凤阳东路北侧、锥子山路西侧,8.8158,科教用地,划拨,,房地产业,0,蚌埠市临港基建投资发展有限公司,0.001.00,2017年12月25日,2018年1月18日,2019年12月20日
固镇县,加油站（固蚌公路西侧）,城关镇固蚌路西侧,0.48131,批发零售用地,协议出让,40,零售业,955,中国石化销售有限公司安徽蚌埠石油分公司,0.3,2017年12月25日,2018年8月24日,2019年8月23日
怀远县,怀远县振大置业有限公司,榴城镇新城实验学校北侧,7.529013,其他普通商品住房用地,挂牌出让,70,房地产业,33000,怀远县振大置业有限公司,1.602.00,2017年12月15日,2018年5月29日,2020年5月29日
固镇县,房地产项目（凯强地块）,谷阳路中段北侧、立新路西侧,3.75037,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,12300,蚌埠凯强房地产开发有限公司,1.002.50,2017年12月15日,2018年8月14日,2020年2月14日
蚌埠市本级,汤和110KV输变电工程,学苑路南侧、规划路西侧,0.3466,公共设施用地,划拨,,电力、热力的生产和供应业,0,国网安徽省电力公司蚌埠供电公司,0.000.80,2017年12月12日,2017年12月28日,2018年5月18日
怀远县,怀远县新何物业管理有限公司,龙亢镇龙亢大桥北侧,0.23,其他商服用地,挂牌出让,40,房地产业,89,怀远县新何物业管理有限公司,2.5,2017年12月4日,2018年4月4日,2019年4月3日
蚌埠市本级,集贸市场用地,禹会区致富西路南侧、富民南路西侧,1.830496,其他商服用地,拍卖出让,40,房地产业,1200,安徽瑞康物业管理集团有限公司,1.001.50,2017年11月22日,2018年8月22日,2020年8月21日
五河县,五河县城南新区兴漴路为民路路网工程项目,头铺镇花木王村境内,1.89359,公路用地,划拨,,房屋和土木工程业,0,五河县建设投资有限公司,0.000.00,2017年11月16日,2018年3月15日,2019年3月15日
怀远县,怀远县庆宇置业有限公司荆山分公司,龙亢农场新兴路北侧,0.7471,其他普通商品住房用地,挂牌出让,70,房地产业,700,怀远县庆宇置业有限公司荆山分公司,1.001.80,2017年11月14日,2018年4月14日,2019年10月13日
蚌埠市本级,居住用地,禹会区长乐路北侧、长青北路东侧,3.462113,其他普通商品住房用地,拍卖出让,70,房地产业,10100,蚌埠中梁筑信置业有限公司,1.002.00,2017年11月10日,2018年7月12日,2020年7月11日
蚌埠市本级,居住用地,禹会区东海大道北侧、友谊路西侧,1.745259,其他普通商品住房用地,拍卖出让,70,房地产业,9000,蚌埠中梁筑信置业有限公司,1.002.10,2017年11月10日,2018年7月12日,2020年7月11日
蚌埠市本级,商业、商务、居住用地,龙子湖区解放路东侧、凤阳路北侧,6.056686,其他普通商品住房用地,拍卖出让,70,房地产业,28915,蚌埠市碧诚房地产开发有限公司,1.002.50,2017年11月10日,2018年7月23日,2021年1月22日
蚌埠市本级,工业用地,经开区治淮东路北侧。,49.23943,工业用地,挂牌出让,50,专用设备制造业,12632,泰富华东重装有限公司,1.000.00,2017年11月10日,2018年5月10日,2020年5月9日
蚌埠市本级,居住、商业用地,淮上区淮上大道南侧、朝阳北路西侧。,12.578389,其他普通商品住房用地,拍卖出让,70,房地产业,78200,安徽水利淮上和顺地产有限公司,1.002.50,2017年11月10日,2018年7月12日,2021年1月11日
蚌埠市本级,居住、商业用地,淮上区解放北路东侧、双墩路北侧,4.711029,其他普通商品住房用地,拍卖出让,70,房地产业,15600,蚌埠悦鹏置业有限公司,1.002.50,2017年11月10日,2018年7月12日,2020年7月11日
蚌埠市本级,居住用地,龙子湖区解放路东侧、新淮路北侧,3.645507,其他普通商品住房用地,拍卖出让,3.645507,房地产业,18085,蚌埠市碧诚房地产开发有限公司,1.002.50,2017年11月10日,2018年7月23日,2021年1月22日
蚌埠市本级,区域交通设施用地,经开区机场道路东侧,9.308026,机场用地,挂牌出让,50,航空运输业,2450,蚌埠市通天航空建设管理有限公司、蚌埠市天通航空建设管理有限公司,0.001.00,2017年11月8日,2018年4月25日,2019年10月24日
蚌埠市本级,公共设施用地,高新区天河科技园禹庙村206国道西,1.344357,公共设施用地,挂牌出让,50,燃气生产和供应业,356,淮南矿业集团清洁能源有限责任公司,0.000.20,2017年11月8日,2018年4月23日,2019年10月22日
蚌埠市本级,工业用地,蚌山区航华路西侧、M-H-21路北侧,2.580179,工业用地,挂牌出让,50,制造业,701,安徽风瑞空气净化设备有限公司,1.000.00,2017年10月27日,2018年4月27日,2019年10月26日
蚌埠市本级,居住、商务,蚌山区胜利路南侧、宏业路西侧,2.974207,其他普通商品住房用地,挂牌出让,70,房地产业,8330,安徽宏茂置业有限公司,1.002.80,2017年10月27日,2018年7月27日,2020年7月26日
蚌埠市本级,物流仓储,龙子湖区胜利东路北侧、规划道路东侧,5.153486,仓储用地,挂牌出让,50,仓储业,2010,安徽省徽商锦润物流有限公司,1.000.00,2017年10月27日,2018年4月27日,2020年4月26日
固镇县,固镇县连城镇中心小学建设项目,连站中学东侧、光明路南侧,2.98881,科教用地,划拨,,教育业,,固镇县连城镇中心小学,0.460.46,2017年10月27日,2018年6月26日,2019年6月26日
蚌埠市本级,商业服务业设施用地,龙子湖区国强路东侧、沿淮路北侧,0.319105,其他商服用地,挂牌出让,40,租赁和商务服务业,785,蚌埠市东方投资有限公司,1.001.20,2017年10月27日,2018年7月27日,2020年7月26日
固镇县,任桥市场所业务用房项目,任桥镇镇东、任桥法院北侧,0.3333,公共设施用地,划拨,,国家机构,,固镇县市场监督管理局,,2017年10月24日,2018年6月24日,2019年6月23日
蚌埠市本级,商业、商务、居住,蚌山区东海大道北侧、朝阳路东侧,5.664757,其他普通商品住房用地,挂牌出让,70,房地产业,28792,蚌埠鹏欣水游城置业投资有限公司,1.003.90,2017年10月20日,2018年7月20日,2021年1月19日
蚌埠市本级,居住、商业、商务,淮上区淮上大道北侧、延安北路西侧,10.500113,其他普通商品住房用地,拍卖出让,70,房地产业,55300,蚌埠金鹏房地产有限公司,1.002.50,2017年10月20日,2018年7月20日,2021年1月19日
蚌埠市本级,居住、商业用地,蚌山区红旗五路北侧、朝阳路东侧,9.304304,其他普通商品住房用地,挂牌出让,70,房地产业,57230,蚌埠鹏欣水游城置业投资有限公司,1.003.35,2017年10月20日,2018年7月20日,2021年1月19日
怀远县,蚌埠市兆远房地产开发有限公司,榴城镇政府对面,5.56406,其他普通商品住房用地,挂牌出让,70,房地产业,20500,蚌埠市兆远房地产开发有限公司,1.602.00,2017年10月20日,2018年3月20日,2020年12月19日
蚌埠市本级,槐花园D区,吴中路东侧、双墩路南侧,2.9811,公共租赁住房用地,划拨,,房地产业,0,蚌埠河北新区发展有限责任公司,1.002.60,2017年10月17日,2017年11月1日,2019年10月1日
蚌埠市本级,路东新村,沿河路东侧、淝河路南侧,1.9435,公共租赁住房用地,划拨,,房地产业,,蚌埠市河北新区发展有限责任公司,1.002.00,2017年10月17日,2018年1月18日,2020年1月18日
固镇县,年产150万套密胺项目(京尚美),蚌埠铜陵现代产业园5号路南侧,0.4866,工业用地,挂牌出让,50,工艺品及其他制造业,41,安徽京尚美密胺制品有限公司,1,2017年10月16日,2018年6月16日,2019年6月15日
固镇县,40万吨沥青混凝土、30万立方米路面建材项目,蚌埠铜陵现代产业园硅谷大道东,4.31266,工业用地,挂牌出让,50,医药制造业,363,安徽拓源新型建材有限公司,1,2017年10月16日,2018年6月16日,2019年6月15日
怀远县,怀远县众兴置业有限责任公司,荆山镇XE3路南侧,7.893785,批发零售用地,挂牌出让,40,批发业,5000,怀远县众兴置业有限责任公司,1.6,2017年10月16日,2018年3月16日,2020年3月16日
蚌埠市本级,北大培文国学校,上清路东侧、淮上大道南侧,13.4939,科教用地,划拨,,教育业,0,蚌埠市淮上区教育发展投资有限责任公司,0.000.90,2017年10月12日,2017年11月1日,2018年8月31日
固镇县,年产42万吨生物混合饲料项目（大北农）,蚌埠铜陵现代产业园十二号路东,0.93103,工业用地,挂牌出让,50,畜牧业,79,蚌埠大北农农牧科技有限公司,1.000.00,2017年10月12日,2018年6月12日,2019年6月11日
固镇县,年产500台挤奶牛挤奶机、18000套饮水器、1000台自动喂养设备项目（永牧机械）,蚌埠铜陵现代产业园梨园大道东,1.74973,工业用地,挂牌出让,50,专用设备制造业,147,安徽永牧机械集团有限公司,1.000.00,2017年10月11日,2018年6月11日,2019年6月10日
固镇县,白酒迁建项目（皖圣酒业）,县经济开发区绿朋大道南,3.924587,工业用地,挂牌出让,50,饮料制造业,330,蚌埠市皖圣酿酒有限公司,1.000.00,2017年10月11日,2018年6月11日,2019年6月10日
固镇县,年产3亿只整流桥堆项目(沃特邦公司),蚌埠铜陵现代产业园梨园大道北侧,1.9888,工业用地,挂牌出让,50,医药制造业,168,安徽省沃特邦电子科技有限公司,1,2017年10月10日,2018年6月10日,2019年6月10日
蚌埠市本级,加油加气站,禹会区马城镇206国道东侧、后湖路南侧,0.386709,批发零售用地,协议出让,40,零售业,1266,中国石化销售有限公司安徽蚌埠石油分公司,0.000.80,2017年9月30日,2018年6月30日,2019年6月29日
固镇县,固镇县南城医院项目,固镇县南城区胜利路西、乐康路北,2.7369,公共设施用地,协议出让,50,卫生,5150.27,蚌埠市第二人民医院,,2017年9月27日,,
固镇县,固镇县机动车驾驶员培训学校（驾考中心）项目,南城区石湖路南侧,3.95126,公路用地,协议出让,50,教育业,1750,固镇县机动车驾驶员培训有限公司,,2017年9月27日,,
固镇县,房地产项目（名邦城北50亩）,固镇县城关镇立新北路东侧,3.33334,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,7500,固镇县名邦置业有限公司,1.002.00,2017年9月27日,2018年5月26日,2020年5月26日
怀远县,怀远县顺建房地产开发有限公司,淝南镇政府南侧,0.6653,其他普通商品住房用地,挂牌出让,70,房地产业,280,怀远县顺建房地产开发有限公司,1.6,2017年9月25日,2018年1月25日,2019年1月24日
蚌埠市本级,永安街（双墩路-滨河路）,永安街（双墩路-滨河路）,2.6649,街巷用地,划拨,,房地产业,0,蚌埠河北新区发展有限责任公司,0.001.00,2017年9月22日,2017年10月9日,2018年9月28日
蚌埠市本级,永康街（双墩路-滨河路）,永康街（双墩路-滨河路）,2.8684,街巷用地,划拨,,房地产业,0,蚌埠河北新区发展有限责任公司,0.001.00,2017年9月22日,2017年10月30日,2018年9月20日
蚌埠市本级,永平街（双墩路-淮上大道）,永平街（双墩路-淮上大道）,1.2494,街巷用地,划拨,,房地产业,0,蚌埠河北新区发展有限责任公司,0.001.00,2017年9月22日,2017年10月9日,2018年4月30日
蚌埠市本级,明珠路（永平街-永安街）,明珠路（永平街-永安街）,0.7724,街巷用地,划拨,,房地产业,0,蚌埠河北新区发展有限责任公司,0.001.00,2017年9月21日,2017年10月9日,2018年3月7日
蚌埠市本级,马园街（龙华路-滨河路）,马园街（龙华路-滨河路）,3.9542,街巷用地,划拨,,房地产业,0,蚌埠河北新区发展有限责任公司,0.001.00,2017年9月21日,2017年10月9日,2018年4月30日
