编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
3482,宗教用地,盐城市,阜宁县,喻口西来佛寺,金沙湖街道喻口居委会,,划拨,0,,2017,2017年4月,2017/4/5,42563.13,0.8,34050.504,江苏省阜宁县佛教协会,,,,,,,,,,,,,,2017/5/5,2018/5/5
3484,公共设施用地,盐城市,盐都区,建设110KV升压站工程项目,盐城市盐都区北龙港街道办事处南龙居委会,,划拨,0,,2017,2017年4月,2017/4/5,5947,0.2,1189.4,盐城市盐都区人民政府盐龙街道办事处,,,,,,,,,,,,,,2017/8/5,2019/8/4
3485,公共设施用地,盐城市,大丰市,垃圾中转站建设项目,大丰区三龙镇龙定路东侧、污水处理厂北侧,,划拨,0,,2017,2017年4月,2017/4/5,2994,1,2994,盐城市大丰区三龙镇人民政府,,,,,,,,,,,,,,2017/9/10,2018/9/10
3488,医卫慈善用地,盐城市,亭湖区,新建住院楼项目,盐城市亭湖区南洋镇三尖居民委员会七组,,划拨,0,,2017,2017年3月,2017/3/30,3689,0.65,2397.85,盐城市亭湖区青墩卫生院,,,,,,,,,,,,,,2017/6/30,2018/6/30
3490,医卫慈善用地,盐城市,东台市,头灶敬老院,头灶镇东蹲路北侧，保丰村部东侧,,划拨,0,,2017,2017年3月,2017/3/29,15805,0.38,6005.9,东台市头灶镇敬老院,,,,,,,,,,,,,,2017/10/20,2019/4/20
3491,医卫慈善用地,盐城市,东台市,曹丿敬老院,头灶镇张港居委会七组,,划拨,0,,2017,2017年3月,2017/3/29,7183,0.36,2585.88,东台市头灶镇曹丿敬老院,,,,,,,,,,,,,,2017/10/20,2018/10/20
3492,医卫慈善用地,盐城市,东台市,市中医院城东新区医院,城东新区和平路南、红星河东,,划拨,0,,2017,2017年3月,2017/3/29,21789,1.3,28325.7,东台市中医院,,,,,,,,,,,,,,2017/11/29,2018/11/29
3493,科教用地,盐城市,东台市,城东新区九年一贯制学校（二期）,城东新区九年一贯制学校一期东、雅居路北,,划拨,0,,2017,2017年3月,2017/3/29,53358,1,53358,东台市城东新区管理委员会,,,,,,,,,,,,,,2017/11/29,2019/11/29
3494,科教用地,盐城市,东台市,城东新区幼儿园,城东新区雅居路北、钱家沟路西,,划拨,0,,2017,2017年3月,2017/3/29,10167,0.9,9150.3,东台市城东新区管理委员会,,,,,,,,,,,,,,2017/11/29,2019/11/29
3496,公共设施用地,盐城市,响水县,职工文化活动中心,黄海农场创业路北侧、创业北路东侧,,划拨,0,,2017,2017年3月,2017/3/28,4524,1,4524,江苏省黄海农场,,,,,,,,,,,,,,2017/3/28,2018/3/28
3497,科教用地,盐城市,东台市,东台市实验小学惠阳路分校,市区惠阳路南侧、经五路东侧,,划拨,0,,2017,2017年3月,2017/3/28,32563,1,32563,东台市实验小学,,,,,,,,,,,,,,2017/11/28,2019/11/28
3498,科教用地,盐城市,东台市,东台市幼儿园开发区分园,市经济开发区纬一路南侧,,划拨,0,,2017,2017年3月,2017/3/28,9548,0.8,7638.4,东台市幼儿园,,,,,,,,,,,,,,2017/11/29,2019/5/29
3499,公共设施用地,盐城市,射阳县,新建射阳县委党校二期工程,幸福大道南侧，滨湖大道东侧,,划拨,,,2017,2017年3月,2017/3/27,15992,1,15992,中国共产党射阳县委员会党校,,,,,,,,,,,,,,2018/8/27,2020/8/26
3502,科教用地,盐城市,东台市,东台市三仓镇小学综合楼,三仓镇镇西居委会六组、新元居委会一组,,划拨,0,,2017,2017年3月,2017/3/24,7670,0.65,4985.5,东台市三仓镇小学,,,,,,,,,,,,,,2017/11/15,2018/11/15
3503,公共设施用地,盐城市,建湖县,国网江苏省电力公司盐城供电公司新建冠华110KV输变电工程项目,庆丰镇廖庄村一组、北秦村二组,,划拨,0,,2017,2017年3月,2017/3/24,3792,0.7,2654.4,国网江苏省电力公司盐城供电公司,,,,,,,,,,,,,,2017/8/15,2019/8/14
3505,科教用地,盐城市,东台市,东台市安丰镇中学风雨操场及东门大道,东台市安丰镇安东村一组,,划拨,0,,2017,2017年3月,2017/3/24,182,0.01,1.82,东台市安丰镇中学,,,,,,,,,,,,,,2017/11/24,2019/11/24
3508,公共设施用地,盐城市,东台市,海滨110千伏变电站工程,东台河南侧、沿海高等级公路西侧,,划拨,27.7548,,2017,2017年3月,2017/3/23,4140,0.23,952.2,江苏省电力公司东台供电公司,,,,,,,,,,,,,,2017/9/20,2018/9/20
3514,公共设施用地,盐城市,滨海县,滨海县区域供水沿海片水源项目,滨海县八滩镇,,划拨,0,,2017,2017年3月,2017/3/17,5686,1,5686,滨海县水务有限公司,,,,,,,,,,,,,,2018/3/9,2020/4/10
3516,公共设施用地,盐城市,滨海县,振东供电所,滨海港镇（振东）,,划拨,0,,2017,2017年3月,2017/3/17,5050,1,5050,江苏省电力公司滨海县供电公司,,,,,,,,,,,,,,2018/3/22,2020/5/15
3517,公共设施用地,盐城市,滨海县,大淤尖供电所,滨海县滨海港区,,划拨,0,,2017,2017年3月,2017/3/17,2614,1,2614,江苏省电力公司滨海县供电公司,,,,,,,,,,,,,,2018/5/18,2020/6/19
3520,公共设施用地,盐城市,滨海县,滨海县水务发展有限公司（陈涛增压站）,滨海县陈涛镇境内,,划拨,0,,2017,2017年3月,2017/3/17,3000,1,3000,滨海县水务发展有限公司,,,,,,,,,,,,,,2017/5/17,2018/5/17
3521,公共设施用地,盐城市,滨海县,滨海县城市管理局（垃圾压缩站）,滨海县东坎镇境内,,划拨,0,,2017,2017年3月,2017/3/17,3000,1,3000,滨海县城市管理局,,,,,,,,,,,,,,2017/5/17,2018/5/17
3522,科教用地,盐城市,滨海县,城南初中,滨海县城南区,,划拨,0,,2017,2017年3月,2017/3/16,18308,0.9,16477.2,滨海县教育局,,,,,,,,,,,,,,2018/3/16,2020/4/24
3523,公共设施用地,盐城市,滨海县,高荣（滨响）输变电工程项目,滨海县滨淮镇,,划拨,0,,2017,2017年3月,2017/3/16,40940,1,40940,江苏省电力公司滨海县供电公司,,,,,,,,,,,,,,2018/6/8,2020/7/17
3524,科教用地,盐城市,滨海县,南山产业园地块1（滨海县大学生创业基地）,江苏滨海经济开发区工业园,,划拨,0,,2017,2017年3月,2017/3/16,14649,0.5,7324.5,江苏滨海经济开发区工业园,,,,,,,,,,,,,,2018/3/9,2020/4/17
3526,公共设施用地,盐城市,滨海县,滨海县水务发展有限公司（大套增压站）,滨海县大套境内,,划拨,0,,2017,2017年3月,2017/3/16,3025,1,3025,滨海县水务发展有限公司,,,,,,,,,,,,,,2017/5/16,2018/5/16
3527,公共设施用地,盐城市,滨海县,滨海县水务发展有限公司（界牌增压站）,滨海县界牌镇境内,,划拨,0,,2017,2017年3月,2017/3/16,4167.4,1,4167.4,滨海县水务发展有限公司,,,,,,,,,,,,,,2017/5/16,2018/5/16
3528,公共设施用地,盐城市,滨海县,滨海县水务发展有限公司(滨海港镇增压站）,滨海县滨海港境内,,划拨,0,,2017,2017年3月,2017/3/16,1874.5,1,1874.5,滨海县水务发展有限公司,,,,,,,,,,,,,,2017/5/16,2018/5/16
3529,公共设施用地,盐城市,滨海县,滨海县水务发展有限公司（通榆增压站）,滨海县通榆镇境内,,划拨,0,,2017,2017年3月,2017/3/16,3000,1,3000,滨海县水务发展有限公司,,,,,,,,,,,,,,2017/5/16,2018/5/16
3530,医卫慈善用地,盐城市,滨海县,妇幼保健院,县城327北侧,,划拨,0,,2017,2017年3月,2017/3/16,30868,0.6,18520.8,滨海县卫生和计划生育委员会,,,,,,,,,,,,,,2018/3/9,2020/4/17
3531,公共设施用地,盐城市,滨海县,滨淮镇污水处理厂,滨淮镇境内,,划拨,0,,2017,2017年3月,2017/3/15,7515,0.6,4509,滨海县滨淮镇人民政府,,,,,,,,,,,,,,2018/3/22,2020/4/10
3533,住宿餐饮用地,盐城市,大丰市,盐城市大丰区华丰旅游实业发展有限公司,大中镇建设村四组,40,挂牌,2855,,2017,2017年3月,2017/3/15,31678,1,31678,盐城市大丰区华丰旅游实业发展有限公司,,,,,,,,,,,,,,2017/9/17,2019/9/17
3534,住宿餐饮用地,盐城市,大丰市,大丰新韩酒店有限公司,开发区南翔大道南侧、申丰路西侧,40,挂牌,1765,,2017,2017年3月,2017/3/15,27744,2,55488,大丰新韩酒店有限公司,,,,,,,,,,,,,,2017/9/17,2019/9/17
3535,机关团体用地,盐城市,东台市,为民服务中心,弶港镇新镇居委会,,划拨,0,,2017,2017年3月,2017/3/15,3940,0.58,2285.2,东台市弶港镇新镇居民委员会,,,,,,,,,,,,,,2017/11/15,2019/11/15
3536,科教用地,盐城市,滨海县,滨淮中心小学1,滨淮镇境内,,划拨,0,,2017,2017年3月,2017/3/14,3054,0.9,2748.6,滨海县滨淮镇人民政府,,,,,,,,,,,,,,2018/3/16,2020/7/10
3537,公共设施用地,盐城市,滨海县,滨海县区域供水渠南片水源项目,滨海县蔡桥镇,,划拨,0,,2017,2017年3月,2017/3/14,3360,1,3360,滨海县水务有限公司,,,,,,,,,,,,,,2017/9/15,2019/10/10
3538,公共设施用地,盐城市,滨海县,滨海县区域供水县城片水源项目,滨海县县城,,划拨,0,,2017,2017年3月,2017/3/14,6561,1,6561,滨海县水务有限公司,,,,,,,,,,,,,,2018/3/9,2020/4/23
3544,科教用地,盐城市,建湖县,江苏固业软基材料有限公司年产4600万平方米软基材料技改项目,开发区新东村新沟组,50,挂牌,707.6,,2017,2017年3月,2017/3/14,28304,0.7,19812.8,江苏固业软基材料有限公司,,,,,,,,,,,,,,2017/7/3,2019/7/2
3550,住宿餐饮用地,盐城市,大丰市,江苏原乡温泉旅游度假村有限公司,大中镇恒北村三组、四组,40,挂牌,1523,,2017,2017年3月,2017/3/13,26257,1.2,31508.4,江苏原乡温泉旅游度假村有限公司,,,,,,,,,,,,,,2017/9/15,2019/9/15
3553,公共设施用地,盐城市,东台市,东台市南沈灶镇港桥垃圾中转站,东台市南沈灶镇港桥村,,划拨,0,,2017,2017年3月,2017/3/13,1257,1,1257,东台市南沈灶镇人民政府,,,,,,,,,,,,,,2017/4/13,2018/4/13
3556,公共设施用地,盐城市,东台市,东台沿海苏阳达光伏发电有限公司二期20MW渔光互补光伏电站,东台沿海经济区梁南垦区,,划拨,0,,2017,2017年3月,2017/3/13,1980,0.26,514.8,东台沿海苏阳达光伏发电有限公司,,,,,,,,,,,,,,2017/11/13,2019/11/13
3557,公共设施用地,盐城市,东台市,东台沿海苏阳达光伏发电有限公司二期20MW渔光互补光伏电站,东台沿海经济区梁南垦区,,划拨,0,,2017,2017年3月,2017/3/13,4851,0.07,339.57,东台沿海苏阳达光伏发电有限公司,,,,,,,,,,,,,,2017/11/13,2019/11/13
3558,公共设施用地,盐城市,滨海县,图书馆2,滨海县城城东,,划拨,0,,2017,2017年3月,2017/3/10,19967,0.9,17970.3,滨海县文化广电新闻出版局,,,,,,,,,,,,,,2018/3/7,2020/4/10
3562,公共设施用地,盐城市,建湖县,建湖县水利局新建县圩区综合治理九龙口储运中心项目,九龙口镇梁泽村一组,,划拨,0,,2017,2017年3月,2017/3/10,65919,1,65919,建湖县水利局,,,,,,,,,,,,,,2017/9/5,2019/9/4
3563,公共设施用地,盐城市,建湖县,建湖县水利局实施西南片区集中供水工程项目,九龙口镇梁泽村一、五组，竹元村一组,,划拨,0,,2017,2017年3月,2017/3/10,58216,0.3,17464.8,建湖县水利局,,,,,,,,,,,,,,2017/8/30,2019/8/29
3566,其他商服用地,盐城市,盐都区,盐城高新区投资集团有限公司,高新区秦川路东、盐渎路北,40,挂牌,25951.0207,,2017,2017年3月,2017/3/9,136369,1.5,204553.5,盐城高新区投资集团有限公司,,,,,,,,,,,,,,2018/6/9,2021/6/8
3569,科教用地,盐城市,滨海县,城西小学,滨海县城城西,,划拨,0,,2017,2017年3月,2017/3/8,3420,0.6,2052,滨海县教育局,,,,,,,,,,,,,,2018/3/9,2020/4/16
3572,公共设施用地,盐城市,射阳县,新建联检综合楼,射阳港经济区海堤公路东侧S329省道北侧,,划拨,108.6904,,2017,2017年3月,2017/3/7,11235,1.5,16852.5,江苏射阳港港口股份有限公司,,,,,,,,,,,,,,2017/6/1,2019/5/31
3581,公共设施用地,盐城市,亭湖区,新建公交回车场项目,盐城市亭湖区新洋街道办事处袁庄村民委员会八组,,划拨,0,,2017,2017年3月,2017/3/7,10444,1,10444,盐城市新洋经济区管理委员会,,,,,,,,,,,,,,2017/7/10,2020/7/10
3582,公共设施用地,盐城市,亭湖区,盐城市区区域供水工程永丰增压泵站）项目,盐城市亭湖区新兴镇三里村六组,,划拨,0,,2017,2017年3月,2017/3/7,2696,1,2696,盐城市城乡建设局,,,,,,,,,,,,,,2017/7/10,2019/7/10
3583,公共设施用地,盐城市,亭湖区,盐城市区区域供水工程黄尖增压泵站）项目,盐城市亭湖区黄尖镇新同居民委员会三组,,划拨,0,,2017,2017年3月,2017/3/7,3429,1,3429,盐城市城乡建设局,,,,,,,,,,,,,,2017/7/10,2019/7/10
3584,科教用地,盐城市,经济技术开发区,沿海东方之洲项目,盐城经济技术开发区新城街道北舍村、蔡尖社区居委会,50,挂牌,446.8212,,2017,2017年3月,2017/3/6,14994,1.5,22491,江苏沿海东方置业股份有限公司,,,,,,,,,,,,,,2017/9/6,2019/9/6
3585,科教用地,盐城市,经济技术开发区,沿海东方之洲项目,盐城经济技术开发区新城街道北舍村、蔡尖社区居委会,50,挂牌,707.454,,2017,2017年3月,2017/3/6,23820,1.5,35730,江苏沿海东方置业股份有限公司,,,,,,,,,,,,,,2017/9/6,2019/9/6
3587,公共设施用地,盐城市,盐都区,新建秦南镇敬老院项目,盐城市盐都区秦南镇秦北村一组,,划拨,0,,2017,2017年3月,2017/3/6,13333,0.54,7199.82,盐城市盐都区秦南镇人民政府,,,,,,,,,,,,,,2017/7/6,2019/7/5
3596,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块六,70,挂牌,3220,,2017,2017年3月,2017/3/3,34661.8,3.5,121316.3,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3597,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块七,70,挂牌,3115,,2017,2017年3月,2017/3/3,33523.5,3.5,117332.25,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3598,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块八,70,挂牌,2973,,2017,2017年3月,2017/3/3,32000,3.5,112000,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3599,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块十一,70,挂牌,3176,,2017,2017年3月,2017/3/3,34186.7,3.5,119653.45,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3600,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块十二,70,挂牌,3054,,2017,2017年3月,2017/3/3,32868.7,3.5,115040.45,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3601,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块十,70,挂牌,3006,,2017,2017年3月,2017/3/3,32357.2,3.5,113250.2,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3602,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块十四,70,挂牌,3066,,2017,2017年3月,2017/3/3,33000,3.5,115500,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3603,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块九,70,挂牌,3097,,2017,2017年3月,2017/3/3,33333.3,3.5,116666.55,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3604,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块十三,70,挂牌,3159,,2017,2017年3月,2017/3/3,34000,3.5,119000,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3605,其他商服用地,盐城市,射阳县,射阳县国有资产投资有限责任公司,射阳港经济区射阳河入海口南海堤堆东侧地块十五,70,挂牌,3103,,2017,2017年3月,2017/3/3,33399.8,3.5,116899.3,射阳县国有资产投资有限责任公司,,,,,,,,,,,,,,2018/1/3,2021/1/3
3606,其他商服用地,盐城市,响水县,江苏银宝创业投资有限公司,黄海大街南侧、石港路西侧,40,挂牌,1220,,2017,2017年3月,2017/3/2,16544,1.6,26470.4,江苏银宝创业投资有限公司,,,,,,,,,,,,,,2017/9/1,2020/8/31
3607,商务金融用地,盐城市,响水县,江苏响水农村商业银行股份有限公司,东海路东侧、灌江路南侧,40,挂牌,3436,,2017,2017年3月,2017/3/2,19975,1.8,35955,江苏响水农村商业银行股份有限公司,,,,,,,,,,,,,,2017/9/1,2020/8/31
3609,商务金融用地,盐城市,盐都区,盐城兴城置业有限公司,盐城市新都路南、厚德路东侧,40,挂牌,2881.92,,2017,2017年3月,2017/3/2,12008,2,24016,盐城兴城置业有限公司,,,,,,,,,,,,,,2018/6/4,2020/6/4
3610,科教用地,盐城市,城南新区,盐中集团康居路分校扩建工程,盐城市城南新区新都街道办事处南港居委会四组,,划拨,0,,2017,2017年3月,2017/3/1,10957,0.51,5588.07,盐城市城南新区社会事务管理局,,,,,,,,,,,,,,2017/5/22,2020/5/22
3611,其他商服用地,盐城市,城南新区,市区黄海东路6号原黄海浴室地块,盐城市区黄海东路6号,27.65,协议,356.81,,2017,2017年3月,2017/3/1,1816.3,2.34,4250.142,盐城市致泰贸易有限公司,,,,,,,,,,,,,,2017/7/3,2018/7/3
3621,科教用地,盐城市,滨海县,城东初中,滨海县城城东,,划拨,0,,2017,2017年2月,2017/2/28,26459,1.1,29104.9,滨海县教育局,,,,,,,,,,,,,,2018/3/14,2020/4/21
3627,公共设施用地,盐城市,滨海县,中电投滨海新能源有限公司,滨淮农场,50,挂牌,229.43,,2017,2017年2月,2017/2/24,11246.5,0.7,7872.55,中电投滨海新能源有限公司,,,,,,,,,,,,,,2017/5/19,2019/8/15
3629,科教用地,盐城市,滨海县,城东第一小学,滨海县城城东,,划拨,0,,2017,2017年2月,2017/2/24,37274,0.9,33546.6,滨海县教育局,,,,,,,,,,,,,,2018/3/16,2020/4/15
3633,公共设施用地,盐城市,滨海县,县体育中心,滨海县城东,,划拨,0,,2017,2017年2月,2017/2/24,105957,0.5,52978.5,滨海县体育中心,,,,,,,,,,,,,,2017/7/21,2019/8/9
3651,其他商服用地,盐城市,盐都区,盐城中咏投资发展有限公司,高新区振兴路东、第一沟南,70,挂牌,6483.1394,,2017,2017年2月,2017/2/21,33574,2,67148,盐城中咏投资发展有限公司,,,,,,,,,,,,,,2018/5/21,2021/5/20
3652,批发零售用地,盐城市,阜宁县,古河镇古河居委会二组、古颜村一组,古河镇古河居委会二组、古颜村一组,40,挂牌,3925,,2017,2017年2月,2017/2/21,78652.5,5.5,432588.75,阜宁县古河村镇房地产开发有限公司,,,,,,,,,,,,,,2017/7/5,2019/7/5
3653,批发零售用地,盐城市,阜宁县,古河镇古河居委会二组、古颜村一组,古河镇古河居委会二组、古颜村一组,40,挂牌,938,,2017,2017年2月,2017/2/21,18598.7,5.5,102292.85,阜宁县古河村镇房地产开发有限公司,,,,,,,,,,,,,,2017/7/5,2017/7/5
3660,公共设施用地,盐城市,东台市,东台市林场垃圾中转站,东台市沿海经济区黄海森林公园景区内,,划拨,0,,2017,2017年2月,2017/2/17,1120,1,1120,东台市林场,,,,,,,,,,,,,,2017/10/17,2018/10/17
3661,公共设施用地,盐城市,东台市,东台市林场客运站,东台市沿海经济区黄海森林公园景区内,,划拨,0,,2017,2017年2月,2017/2/17,1834,1,1834,东台市林场,,,,,,,,,,,,,,2017/10/17,2019/10/17
3676,公共设施用地,盐城市,建湖县,建湖县民生畜禽无害化处理有限公司新上动物无害化处理项目,高作镇北庄村四组,,划拨,0,,2017,2017年2月,2017/2/14,5726,1,5726,建湖县民生畜禽无害化处理有限公司,,,,,,,,,,,,,,2017/7/25,2019/7/24
3677,医卫慈善用地,盐城市,大丰市,新建门诊楼项目,大丰区海丰农场境内,,划拨,0,,2017,2017年2月,2017/2/14,17798,1,17798,上海市宝山区光明社区卫生服务中心,,,,,,,,,,,,,,2017/7/16,2018/7/16
3678,科教用地,盐城市,东台市,东台市时堰镇后港小学,时堰镇后港小学校园内,,划拨,0,,2017,2017年2月,2017/2/14,3007,0.01,30.07,东台市时堰镇后港小学,,,,,,,,,,,,,,2017/5/14,2017/11/14
3684,医卫慈善用地,盐城市,阜宁县,阜城街道办事处-敬老院,阜城街道办事处七组,,划拨,0,,2017,2017年2月,2017/2/10,15244.74,1,15244.74,阜宁县人民政府阜城街道办事处,,,,,,,,,,,,,,2017/3/10,2018/3/10
3687,文体娱乐用地,盐城市,东台市,东台市图书馆建设工程,市区范公路西侧、法院北侧,,划拨,0,,2017,2017年2月,2017/2/8,18700,2.4,44880,东台市文化广电新闻出版局,,,,,,,,,,,,,,2017/10/8,2019/10/8
3689,商务金融用地,盐城市,大丰市,江苏成越抛丸机械有限公司,西团镇大龙村一组,40,挂牌,565,,2017,2017年2月,2017/2/8,10637,1.3,13828.1,江苏成越抛丸机械有限公司,,,,,,,,,,,,,,2017/8/10,2019/8/10
3698,商务金融用地,盐城市,阜宁县,阜宁县政务中心西地块,阜宁县政务中心西地块,40,挂牌,1170,,2017,2017年2月,2017/2/7,6040.5,2,12081,江苏华杰置业有限公司,,,,,,,,,,,,,,2017/6/18,2019/6/18
3699,批发零售用地,盐城市,经济技术开发区,盐城市永都商贸有限公司,盐城经济开发区步凤镇曙光居委会原步凤供销社,40,协议,104.22,,2017,2017年2月,2017/2/7,3962.2,1,3962.2,盐城市永都商贸有限公司,,,,,,,,,,,,,,2017/5/8,2019/5/7
3700,机关团体用地,盐城市,射阳县,新建党群综合服务中心,兴桥镇幸福居委会一组,,划拨,13.8102,,2017,2017年2月,2017/2/6,1000,1,1000,射阳县兴桥镇幸福居民委员会,,,,,,,,,,,,,,2017/3/30,2019/3/30
3709,其他商服用地,盐城市,建湖县,颜单镇沈杨村（乡村夜市）建宝路东侧地块,颜单镇沈杨村（乡村夜市）建宝路东侧地块,70,挂牌,420,,2017,2017年1月,2017/1/30,6450,1.2,7740,建湖耀颜实业有限公司,,,,,,,,,,,,,,2017/7/24,2020/7/24
3711,医卫慈善用地,盐城市,滨海县,东坎镇养老院,滨海县东坎镇,,划拨,0,,2017,2017年1月,2017/1/28,14182,0.9,12763.8,滨海县东坎镇人民政府,,,,,,,,,,,,,,2017/4/21,2019/5/23
3712,文体娱乐用地,盐城市,滨海县,滨海县文化艺术中心,滨海县城,,划拨,0,,2017,2017年1月,2017/1/27,90607.9,0.8,72486.32,滨海县文化广电新闻出版局,,,,,,,,,,,,,,2017/4/13,2019/5/24
3713,科教用地,盐城市,滨海县,滨海县第一初级中学西湖路校区,县城西湖路,,划拨,0,,2017,2017年1月,2017/1/27,22734,0.6,13640.4,滨海县教育局,,,,,,,,,,,,,,2017/4/21,2019/5/16
3714,科教用地,盐城市,滨海县,城北高级中学,县城北区,,划拨,0,,2017,2017年1月,2017/1/27,95515.6,0.6,57309.36,滨海县教育局,,,,,,,,,,,,,,2017/3/17,2020/4/17
3715,科教用地,盐城市,滨海县,城西初级中学,县城城西,,划拨,0,,2017,2017年1月,2017/1/27,106771,0.6,64062.6,滨海县教育局,,,,,,,,,,,,,,2017/4/13,2019/5/24
3716,科教用地,盐城市,滨海县,育才高级小学,农业园育才村,,划拨,0,,2017,2017年1月,2017/1/27,9124.5,0.9,8212.05,江苏省滨海现代农业产业园区管理委员会,,,,,,,,,,,,,,2017/7/14,2020/8/13
3727,公共设施用地,盐城市,阜宁县,芦蒲供电所生产用房,芦蒲镇罗码村一组,,划拨,0,,2017,2017年1月,2017/1/23,2640,0.6,1584,国网江苏省电力公司阜宁县供电公司,,,,,,,,,,,,,,2017/2/23,2018/2/23
3729,其他商服用地,盐城市,响水县,响水县灌江新城建设发展有限公司,珠江路北侧、北海路东侧,40,挂牌,3980,,2017,2017年1月,2017/1/20,14256,1,14256,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2017/7/1,2020/6/30
3730,住宿餐饮用地,盐城市,响水县,响水县灌江新城建设发展有限公司,北海路东侧、灌江路南侧,40,挂牌,6261,,2017,2017年1月,2017/1/20,26089,1.5,39133.5,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2017/7/1,2020/6/30
3731,其他商服用地,盐城市,响水县,响水县灌江新城建设发展有限公司,灌江路北侧、清源路东侧,40,挂牌,38690,,2017,2017年1月,2017/1/20,163247,1.2,195896.4,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2017/7/1,2020/6/30
3732,其他商服用地,盐城市,响水县,响水县灌江新城建设发展有限公司,北海路东侧、紫荆路南侧,40,挂牌,6307,,2017,2017年1月,2017/1/20,26272,1.5,39408,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2017/7/1,2020/6/30
3733,其他商服用地,盐城市,响水县,响水县灌江新城建设发展有限公司,黄海路西侧、灌江路南侧,40,挂牌,7352,,2017,2017年1月,2017/1/20,24748,1.5,37122,响水县灌江新城建设发展有限公司,,,,,,,,,,,,,,2017/7/1,2020/6/30
3734,科教用地,盐城市,东台市,梁垛镇中心幼儿园,梁垛镇政府南路南侧,,划拨,0,,2017,2017年1月,2017/1/20,16764,0.62,10393.68,东台市梁垛镇人民政府,,,,,,,,,,,,,,2017/8/20,2019/8/20
3747,公共设施用地,盐城市,射阳县,盐城新水源地及引水工程射阳增压泵站项目,长荡镇胜利桥村,,划拨,0,,2017,2017年1月,2017/1/18,16800,1,16800,盐城市市政公用投资有限公司,,,,,,,,,,,,,,2017/3/12,2019/3/11
3749,文体娱乐用地,盐城市,射阳县,建设农场六分场职工文化活动用房,淮海农场六分场,,划拨,0,,2017,2017年1月,2017/1/16,1846,1,1846,江苏省淮海农场,,,,,,,,,,,,,,2017/4/1,2019/3/31
3756,商务金融用地,盐城市,盐都区,盐城金融城建设发展有限公司,盐城市区世纪大道南、戴庄路东侧,70,挂牌,40650.632,,2017,2017年1月,2017/1/11,71192,3,213576,盐城金融城建设发展有限公司,,,,,,,,,,,,,,2017/10/16,2020/10/16
3767,公共设施用地,盐城市,滨海县,中电投滨海新能源有限公司,滨海港镇合心村,50,挂牌,159.6,,2017,2017年1月,2017/1/10,7861.9,0.7,5503.33,中电投滨海新能源有限公司,,,,,,,,,,,,,,2017/2/17,2019/3/14
3775,科教用地,盐城市,大丰市,科研用房建设项目,大丰区麋鹿保护区境内,,划拨,0,,2017,2017年1月,2017/1/10,2461,1.5,3691.5,江苏省大丰麋鹿国家级自然保护区管理处,,,,,,,,,,,,,,2017/6/20,2018/6/20
3778,其他商服用地,盐城市,响水县,中国电信股份有限公司,东海路东侧、紫荆路南侧,40,挂牌,802,,2017,2017年1月,2017/1/6,6672,1.5,10008,中国电信股份有限公司响水分公司,,,,,,,,,,,,,,2017/7/1,2020/6/30
