编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1217,工业用地,连云港市,灌南县,农药生产线搬迁改造项目,堆沟港镇黄姚村、董沟村,30,挂牌,1013.76,,2017,2017年8月,2017年8月16日,10.56,105600,1.2,126720,连云港立本作物科技有限公司,,,,,,,,,,,,,,2018年10月16日,2020年8月15日
1218,工业用地,连云港市,灌南县,年产50万件电子元器件项目,李集乡东条河村,30,挂牌,78.2448,,2017,2017年8月,2017年8月15日,0.81505,8150.5,1.2,9780.6,灌南县景祥电子设备有限公司,,,,,,,,,,,,,,2018年10月16日,2020年10月16日
1232,工业用地,连云港市,东海县,年产4000万只卤素灯和400万只杀菌灯项目,张湾乡四营工业区,50,挂牌,344,,2017,2017年7月,2017年7月24日,1.94437,19443.7,0.8,15554.96,连云港恒裕照明灯具有限公司,,,,,,,,,,,,,,2017年10月16日,2019年10月15日
1233,工业用地,连云港市,东海县,东海县循环经济产业园一期,桃林镇货场路南侧、镇东路西侧地块,50,挂牌,764,,2017,2017年7月,2017年7月21日,3.7425,37425,0.8,29940,江苏绿色东海投资发展有限公司,,,,,,,,,,,,,,2017年10月18日,2019年10月18日
1234,工业用地,连云港市,东海县,东海县循环经济产业园一期,桃林镇货场路南侧、规划道路东侧地块,50,挂牌,842,,2017,2017年7月,2017年7月21日,4.1256,41256,0.8,33004.8,江苏绿色东海投资发展有限公司,,,,,,,,,,,,,,2017年10月18日,2019年10月18日
1235,工业用地,连云港市,东海县,东海县循环经济产业园一期,桃林镇货场路南侧、镇东路东侧,50,挂牌,3028,,2017,2017年7月,2017年7月21日,14.839,148390,0.8,118712,江苏绿色东海投资发展有限公司,,,,,,,,,,,,,,2017年10月18日,2019年10月18日
1237,工业用地,连云港市,海州区,LTC2017-G03#佳殿轻工,海州开发区三家村路北、为民路东,30,挂牌,132,,2017,2017年7月,2017年7月12日,0.7443,7443,1.2,8931.6,连云港佳殿轻工有限公司,,,,,,,,,,,,,,2017年11月20日,2019年11月19日
1240,工业用地,连云港市,连云区,LTC2017-G04#江苏三吉利,板桥瑞和路东南、横三路西南,30,挂牌,4777,,2017,2017年7月,2017年7月12日,29.3036,293036,0.6,175821.6,江苏三吉利化工股份有限公司,,,,,,,,,,,,,,2018年1月19日,2020年1月18日
1241,仓储用地,连云港市,海州区,LTC2017-G05#连云港易耕,海州区智慧物流产业园许安路南、纵二路西,30,挂牌,823,,2017,2017年7月,2017年7月12日,3.4127,34127,1.2,40952.4,连云港易耕农业服务有限公司,,,,,,,,,,,,,,2018年1月19日,2020年1月18日
1242,工业用地,连云港市,赣榆区,连云港锦卫服饰有限公司,厉庄镇翔凤岭村,50,挂牌,188,,2017,2017年7月,2017年7月11日,0.9668,9668,0.7,6767.6,连云港锦卫服饰有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1243,工业用地,连云港市,赣榆区,连云港海太尔防护用品有限公司,厉庄镇厉庄村,50,挂牌,270,,2017,2017年7月,2017年7月11日,1.3863,13863,0.7,9704.1,连云港海太尔防护用品有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1244,工业用地,连云港市,赣榆区,江苏多彩装备技术有限公司,墩尚镇河口村,50,挂牌,277,,2017,2017年7月,2017年7月11日,1.3185,13185,0.7,9229.5,江苏多彩装备技术有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1245,工业用地,连云港市,赣榆区,天富（连云港）食品配料有限公司,柘汪镇东林子村,50,挂牌,204,,2017,2017年7月,2017年7月11日,0.8762,8762,0.7,6133.4,天富（连云港）食品配料有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1246,工业用地,连云港市,赣榆区,江苏丽鑫实业有限公司,柘汪镇小王坊村,50,挂牌,960,,2017,2017年7月,2017年7月11日,4.1312,41312,0.7,28918.4,江苏丽鑫实业有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1247,工业用地,连云港市,赣榆区,连云港中瑞天成仪器仪表有限公司,墩尚镇罗阳村,50,挂牌,235,,2017,2017年7月,2017年7月11日,1.1208,11208,0.7,7845.6,连云港中瑞天成仪器仪表有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1248,工业用地,连云港市,赣榆区,连云港富鑫包装有限公司,赣马镇五里墅村,50,挂牌,362,,2017,2017年7月,2017年7月11日,1.5101,15101,0.7,10570.7,连云港富鑫包装有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1250,工业用地,连云港市,赣榆区,江苏新海石化有限公司,柘汪镇鹏程化工以南、日照大道以西,50,挂牌,2919,,2017,2017年7月,2017年7月11日,12.5496,125496,0.7,87847.2,江苏新海石化有限公司,,,,,,,,,,,,,,2017年10月31日,2019年10月31日
1251,工业用地,连云港市,赣榆区,江苏润海油品销售有限公司,柘汪镇响石村,50,挂牌,2664,,2017,2017年7月,2017年7月11日,11.4577,114577,0.7,80203.9,江苏润海油品销售有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1252,工业用地,连云港市,赣榆区,连云港新江环保材料有限公司,柘汪镇小王坊村,50,挂牌,550,,2017,2017年7月,2017年7月11日,2.3649,23649,0.7,16554.3,连云港新江环保材料有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1253,工业用地,连云港市,赣榆区,江苏新海石化有限公司,柘汪镇小王坊村,50,挂牌,1131,,2017,2017年7月,2017年7月11日,4.8653,48653,0.7,34057.1,江苏新海石化有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1254,工业用地,连云港市,赣榆区,连云港新东方家纺有限公司,金山镇徐福村,50,挂牌,1120,,2017,2017年7月,2017年7月11日,5.3333,53333,0.7,37333.1,连云港新东方家纺有限公司,,,,,,,,,,,,,,2017年11月30日,2017年11月30日
1255,工业用地,连云港市,赣榆区,连云港力恒新材料有限公司,柘汪镇西林子村,50,挂牌,1271,,2017,2017年7月,2017年7月11日,5.4721,54721,0.7,38304.7,连云港力恒新材料有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1256,工业用地,连云港市,赣榆区,连云港市镔钰再生资源有限公司,柘汪镇小王坊村,50,挂牌,387,,2017,2017年7月,2017年7月11日,1.6666,16666,0.7,11666.2,连云港市镔钰再生资源有限公司,,,,,,,,,,,,,,2017年11月30日,2019年11月30日
1270,工业用地,连云港市,东海县,年产500台矿山机械设备项目,东海县白塔埠镇工业区,50,挂牌,369,,2017,2017年6月,2017年6月15日,2.105,21050,0.8,16840,连云港航汇矿山机械制造有限公司,,,,,,,,,,,,,,2017年6月20日,2018年6月19日
1272,工业用地,连云港市,灌南县,年组装500台水泵,灌南县经济开发区佛山路东侧,30,挂牌,16.032,,2017,2017年6月,2017年6月15日,0.167,1670,1.2,2004,灌南县鸿润机械有限公司,,,,,,,,,,,,,,2018年8月18日,2020年8月18日
1273,工业用地,连云港市,灌南县,灌南蓝挲机械有限公司,灌南县经济开发区佛山路东侧,30,挂牌,16.2624,,2017,2017年6月,2017年6月15日,0.1694,1694,1.2,2032.8,灌南蓝挲机械有限公司,,,,,,,,,,,,,,2018年8月18日,2020年8月18日
1277,工业用地,连云港市,灌南县,年产54650吨染料中间体及精细化学品、10200吨原染料、11000吨商品染料系列产品技改项目,堆沟港镇十队村,30,挂牌,194.2752,,2017,2017年6月,2017年6月6日,2.0237,20237,1.2,24284.4,连云港中壹精细化工有限公司,,,,,,,,,,,,,,2018年8月1日,2020年8月1日
1280,工业用地,连云港市,连云区,LTC2017-G02#华乐不锈钢制品,板桥横二路西、9号路南侧,30,挂牌,3683,,2017,2017年5月,2017年5月27日,22.457,224570,0.7,157199,连云港华乐不锈钢制品有限公司,,,,,,,,,,,,,,2018年3月1日,2020年2月29日
1289,工业用地,连云港市,灌云县,连云港文超精密机械有限公司,龙苴镇龙苴社区,50,挂牌,140,,2017,2017年5月,2017年5月2日,0.9341,9341,1.2,11209.2,连云港文超精密机械有限公司,,,,,,,,,,,,,,2017年7月15日,2020年6月15日
1290,仓储用地,连云港市,灌云县,灌云县现代粮食储备有限公司,灌云县经济开发区、孙腾路东侧,50,挂牌,1378,,2017,2017年5月,2017年5月2日,7.036,70360,2.5,175900,灌云县现代粮食储备有限公司,,,,,,,,,,,,,,2017年7月15日,2020年6月15日
1291,工业用地,连云港市,灌云县,连云港腾宏科技化工有限公司,连云港灌云县临港产业区纬五路北侧,50,挂牌,948,,2017,2017年5月,2017年5月2日,5.2479,52479,1.2,62974.8,连云港腾宏科技化工有限公司,,,,,,,,,,,,,,2017年7月15日,2020年6月15日
1292,工业用地,连云港市,灌云县,连云港祥云投资有限公司,灌云县经济开发区236省道东侧,50,挂牌,216,,2017,2017年5月,2017年5月2日,1.1835,11835,1.6,18936,连云港祥云投资有限公司,,,,,,,,,,,,,,2017年7月15日,2020年6月15日
1293,工业用地,连云港市,灌南县,年组装电子产品10000件项目,新安镇公兴村,30,挂牌,15.552,,2017,2017年5月,2017年5月2日,0.162,1620,1.2,1944,灌南泰多实业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1294,工业用地,连云港市,灌南县,电子产品加工项目,新安镇公兴村,30,挂牌,14.7744,,2017,2017年5月,2017年5月2日,0.1539,1539,1.2,1846.8,灌南高旺实业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1295,工业用地,连云港市,灌南县,年加工电子产品20000件项目,新安镇公兴村,30,挂牌,14.064,,2017,2017年5月,2017年5月2日,0.1465,1465,1.2,1758,灌南恒普实业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1296,工业用地,连云港市,灌南县,电子产品加工项目,新安镇公兴村,30,挂牌,16.1184,,2017,2017年5月,2017年5月2日,0.1679,1679,1.2,2014.8,灌南富安同实业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1297,工业用地,连云港市,灌南县,电子产品组装项目,新安镇公兴村,30,挂牌,14.2752,,2017,2017年5月,2017年5月2日,0.1487,1487,1.2,1784.4,灌南拓达实业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1299,工业用地,连云港市,灌南县,电脑周边使用线材生产项目,灌南县经济开发区经二路东侧,30,挂牌,16.224,,2017,2017年4月,2017年4月28日,0.169,1690,1.2,2028,连云港建弘电子有限公司,,,,,,,,,,,,,,2017年12月1日,2019年12月1日
1304,工业用地,连云港市,灌南县,年加工1000套电器连接线项目,新安镇公兴村,30,挂牌,18.144,,2017,2017年4月,2017年4月21日,0.189,1890,1.2,2268,灌南凤派实业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1305,工业用地,连云港市,灌南县,计算机配件生产项目,新安镇公兴村,30,挂牌,9.4368,,2017,2017年4月,2017年4月21日,0.0983,983,1.2,1179.6,灌南报业成电子有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1306,工业用地,连云港市,灌南县,年加工20000件电子元器件项目,新安镇公兴村,30,挂牌,13.1424,,2017,2017年4月,2017年4月21日,0.1369,1369,1.2,1642.8,灌南恒禄实业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1307,工业用地,连云港市,灌南县,电子产品研发项目,新安镇公兴村,30,挂牌,9.1104,,2017,2017年4月,2017年4月21日,0.0949,949,1.2,1138.8,灌南瑞润之电子科技有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1310,工业用地,连云港市,海州区,连云港鑫路新材料科技有限公司,海州区板浦镇204国道东、规划横一路南,30,挂牌,348,,2017,2017年4月,2017年4月20日,2.0196,20196,1.5,30294,连云港鑫路新材料科技有限公司,,,,,,,,,,,,,,2017年9月25日,2019年9月24日
1319,工业用地,连云港市,灌南县,新建年产420万件精密机械配件项目,灌南县经济开发区经二路东侧,30,挂牌,16.2336,,2017,2017年4月,2017年4月6日,0.1691,1691,1.2,2029.2,连云港源钰金属制品有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1320,工业用地,连云港市,灌南县,新建年产420万件精密机械配件项目,灌南县经济开发区经二路东侧,30,挂牌,16.2624,,2017,2017年4月,2017年4月6日,0.1694,1694,1.2,2032.8,连云港源钰金属制品有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1321,工业用地,连云港市,灌南县,新建年产420万件精密机械配件项目,灌南县经济开发区经二路东侧,30,挂牌,16.2432,,2017,2017年4月,2017年4月6日,0.1692,1692,1.2,2030.4,连云港源钰金属制品有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1322,工业用地,连云港市,灌南县,新建年产420万件精密机械配件项目,灌南县经济开发区经二路东侧,30,挂牌,16.2432,,2017,2017年4月,2017年4月6日,0.1692,1692,1.2,2030.4,连云港源钰金属制品有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1323,工业用地,连云港市,灌南县,年组装200套农业机械设备项目,灌南县经济开发区经二路东侧,30,挂牌,16.2624,,2017,2017年4月,2017年4月6日,0.1694,1694,1.2,2032.8,灌南兆兵机械设备制造有限公司,,,,,,,,,,,,,,2017年12月1日,2019年12月1日
1324,工业用地,连云港市,灌南县,年产1000套（件）木制家具样品制造项目,灌南县经济开发区经二路东侧,30,挂牌,16.2336,,2017,2017年4月,2017年4月6日,0.1691,1691,1.2,2029.2,灌南天曲木业有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1325,工业用地,连云港市,灌南县,钰诚机械年组装100套机械设备项目,灌南县经济开发区经二路东侧,30,挂牌,16.2528,,2017,2017年4月,2017年4月6日,0.1693,1693,1.2,2031.6,灌南钰诚机械设备有限公司,,,,,,,,,,,,,,2017年12月1日,2019年12月1日
1326,工业用地,连云港市,灌南县,年加工门窗8000平方米项目,灌南县经济开发区经二路东侧,30,挂牌,16.2624,,2017,2017年4月,2017年4月6日,0.1694,1694,1.2,2032.8,灌南钰宽机械设备有限公司,,,,,,,,,,,,,,2017年12月1日,2019年12月1日
1327,工业用地,连云港市,灌南县,拓源机械年组装300套机械设备项目,灌南县经济开发区经二路东侧,30,挂牌,16.2528,,2017,2017年4月,2017年4月6日,0.1693,1693,1.2,2031.6,灌南拓源机械设备有限公司,,,,,,,,,,,,,,2017年12月1日,2019年12月1日
1328,工业用地,连云港市,灌南县,灌欢机械年组装200套机械设备项目,灌南县经济开发区经二路东侧,30,挂牌,16.224,,2017,2017年4月,2017年4月6日,0.169,1690,1.2,2028,灌南灌欢机械设备有限公司,,,,,,,,,,,,,,2017年12月1日,2019年12月1日
1329,工业用地,连云港市,灌南县,新型水性膜涂料研发项目,灌南县经济开发区经二路东侧,30,挂牌,16.2336,,2017,2017年4月,2017年4月1日,0.1691,1691,1.2,2029.2,灌南金源新材料有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1331,工业用地,连云港市,灌南县,年产80万吨不锈钢冷轧板新建项目,堆沟港镇六队村，堆沟港镇七队村,50,挂牌,1471.3152,,2017,2017年3月,2017年3月28日,15.3262,153262,1.2,183914.4,江苏展硕新材料有限公司,,,,,,,,,,,,,,2018年6月1日,2020年6月1日
1332,工业用地,连云港市,灌南县,年产80万吨不锈钢冷轧板新建项目,堆沟港镇六队村，堆沟港镇七队村,50,挂牌,2059.2288,,2017,2017年3月,2017年3月28日,21.4503,214503,1.2,257403.6,江苏展硕新材料有限公司,,,,,,,,,,,,,,2018年6月1日,2020年6月1日
1333,工业用地,连云港市,灌南县,年产80万吨不锈钢冷轧板新建项目,堆沟港镇六队村，堆沟港镇七队村,50,挂牌,1235.2992,,2017,2017年3月,2017年3月28日,12.8677,128677,1.2,154412.4,江苏展硕新材料有限公司,,,,,,,,,,,,,,2018年6月1日,2020年6月1日
1340,工业用地,连云港市,灌南县,年组装1000套电子元器件项目,新安镇公兴村,30,挂牌,18.5088,,2017,2017年3月,2017年3月14日,0.1928,1928,1.2,2313.6,灌南凰派实业有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1342,工业用地,连云港市,灌南县,新建标准厂房建设项目,灌南县新安镇吴圩村,30,挂牌,242.544,,2017,2017年3月,2017年3月13日,2.5265,25265,1.2,30318,灌南腾升投资有限公司,,,,,,,,,,,,,,2018年5月1日,2020年5月1日
1353,工业用地,连云港市,东海县,年产6000吨油炸与烘焙类食品项目,东海县双店镇驻地,50,挂牌,196,,2017,2017年3月,2017年3月8日,1.16605,11660.5,0.8,9328.4,东海县世林食品有限公司,,,,,,,,,,,,,,2017年5月1日,2019年5月1日
1357,工业用地,连云港市,灌南县,年产3000吨1-氨基醌和500吨还原兰、3000吨禾草丹项目,化工园区经八路东侧地块,30,挂牌,545.8464,,2017,2017年3月,2017年3月6日,5.6859,56859,1.2,68230.8,连云港纽泰科化工有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1358,工业用地,连云港市,灌南县,显微镜生产项目,新安镇公兴村,30,挂牌,18.6528,,2017,2017年3月,2017年3月6日,0.1943,1943,1.2,2331.6,连云港文桥视觉装备科技有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1359,工业用地,连云港市,灌南县,电警棍生产项目,新安镇公兴村,30,挂牌,39.3312,,2017,2017年3月,2017年3月6日,0.4097,4097,1.2,4916.4,连云港时尚安防科技有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1360,工业用地,连云港市,灌南县,计算机配件生产项目,新安镇公兴村,30,挂牌,5.8272,,2017,2017年3月,2017年3月6日,0.0607,607,1.2,728.4,灌南报业成电子有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1365,工业用地,连云港市,东海县,年产2万吨保鲜蔬菜项目,东海县昌平路东侧、荣泽公司西侧,50,挂牌,701,,2017,2017年2月,2017年2月27日,4.09919,40991.9,0.8,32793.52,连云港盛泽农业开发有限公司,,,,,,,,,,,,,,2017年4月1日,2017年12月31日
1366,工业用地,连云港市,灌南县,年产10000套组合家具项目,灌南县李集乡东条河村,30,挂牌,1024.9344,,2017,2017年2月,2017年2月27日,10.6764,106764,1.2,128116.8,江苏馨而美家具有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1368,工业用地,连云港市,灌南县,木材加工项目,新安镇公兴村,30,挂牌,14.3328,,2017,2017年2月,2017年2月22日,0.1493,1493,1.2,1791.6,灌南达立实业有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1369,工业用地,连云港市,灌南县,梯具生产项目,新安镇公兴村,30,挂牌,11.2128,,2017,2017年2月,2017年2月22日,0.1168,1168,1.2,1401.6,连云港步步高升梯业有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1370,工业用地,连云港市,灌南县,电视机组装生产项目,新安镇公兴村,30,挂牌,9.9264,,2017,2017年2月,2017年2月22日,0.1034,1034,1.2,1240.8,灌南顺创电子科技有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1371,工业用地,连云港市,新浦区,连云港开源投资有限公司,海州开发区创新路北祖平路西,30,挂牌,736,,2017,2017年2月,2017年2月22日,3.0914,30914,1.2,37096.8,连云港开源投资有限公司,,,,,,,,,,,,,,2017年9月27日,2019年9月27日
1372,工业用地,连云港市,灌南县,电子产品生产项目,新安镇公兴村,30,挂牌,57.3504,,2017,2017年2月,2017年2月22日,0.5974,5974,1.2,7168.8,江苏嗒加索电子科技有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1374,工业用地,连云港市,新浦区,LTC2016-G26#木糖醇口香糖及糖果生产加工项目,新浦开发区黄河路南、浦西路东,30,挂牌,674,,2017,2017年2月,2017年2月21日,2.728,27280,1.2,32736,连云港森呼吸食品有限公司,,,,,,,,,,,,,,2017年6月26日,2018年6月25日
1389,工业用地,连云港市,东海县,年产2万吨不定型耐火材料项目,李埝乡洪夏公路西侧、扶贫路南侧,50,挂牌,84,,2017,2017年2月,2017年2月15日,0.51249,5124.9,0.8,4099.92,江苏太耐耐火材料有限公司,,,,,,,,,,,,,,2017年4月3日,2019年4月2日
1390,工业用地,连云港市,东海县,年产25000吨工业工程用特种纺粘布.医用无纺布及6250万件,东开发区黄山路西侧、柏德实业公司南侧,50,挂牌,772,,2017,2017年2月,2017年2月15日,4.56569,45656.9,0.8,36525.52,连云港柏德实业有限公司,,,,,,,,,,,,,,2017年3月1日,2017年12月30日
1395,工业用地,连云港市,连云区,年产5万吨环氧氯丙烷技改项目,连云区祥和路北，规划路东,44.11,挂牌,1823,,2017,2017年2月,2017年2月9日,8.8483,88483,0.6,53089.8,丰益表面活性材料（连云港）有限公司,,,,,,,,,,,,,,2017年7月20日,2019年7月19日
1397,工业用地,连云港市,灌南县,年产10000吨荧光增白剂APC、5000吨荧光增白剂353等5个产品技改项目,堆沟港镇黄姚村,30,挂牌,531.6672,,2017,2017年2月,2017年2月8日,5.5382,55382,1.2,66458.4,江苏晋光化工科技有限公司,,,,,,,,,,,,,,2017年11月1日,2019年11月1日
1398,工业用地,连云港市,灌云县,江苏雅致节能科技有限公司,临港产业区银珠路南侧,30,挂牌,361,,2017,2017年2月,2017年2月8日,2.0002,20002,2,40004,江苏雅致节能科技有限公司,,,,,,,,,,,,,,2017年5月9日,2018年5月8日
1399,工业用地,连云港市,灌云县,汇中（连云港）装备制造有限公司,临港产业区东方大道北侧,30,挂牌,411,,2017,2017年2月,2017年2月8日,2.6799,26799,2,53598,汇中（连云港）装备制造有限公司,,,,,,,,,,,,,,2017年4月10日,2019年4月9日
1400,工业用地,连云港市,连云区,连云港亿润工业科技有限公司,中云片区焦山路西侧,30,挂牌,235,,2017,2017年2月,2017年2月8日,1.3333,13333,2,26666,连云港亿润工业科技有限公司,,,,,,,,,,,,,,2017年6月30日,2018年6月29日
1401,工业用地,连云港市,连云区,连云港利思特电子材料有限公司,中云片区云门路北、焦山路西侧,30,挂牌,353,,2017,2017年2月,2017年2月8日,2.0003,20003,2,40006,连云港利思特电子材料有限公司,,,,,,,,,,,,,,2017年6月30日,2018年6月29日
1402,工业用地,连云港市,连云区,江苏康缘药业股份有限公司,江宁工业集中区丽江路北侧,50,挂牌,916,,2017,2017年2月,2017年2月8日,4.12122,41212.2,2,82424.4,江苏康缘药业股份有限公司,,,,,,,,,,,,,,2017年8月7日,2019年8月6日
1403,工业用地,连云港市,灌南县,电动车配件生产项目,新安镇公兴村,30,挂牌,8.5536,,2017,2017年2月,2017年2月7日,0.0891,891,1.2,1069.2,灌南泽宏电子有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1404,工业用地,连云港市,灌南县,望远镜生产项目,新安镇公兴村,30,挂牌,9.6,,2017,2017年2月,2017年2月7日,0.1,1000,1.2,1200,灌南猫头鹰夜视装备科技有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1405,工业用地,连云港市,灌南县,电子产品生产项目,新安镇公兴村,30,挂牌,9.1104,,2017,2017年2月,2017年2月7日,0.0949,949,1.2,1138.8,灌南为和永电子科技有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1406,工业用地,连云港市,灌南县,机电产品生产项目,新安镇公兴村,30,挂牌,9.4272,,2017,2017年2月,2017年2月7日,0.0982,982,1.2,1178.4,灌南九天星辰电子科技有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1407,工业用地,连云港市,东海县,新建仓储物流配送服务项目,东海县323省道南侧、一汽大众4s店东侧,50,挂牌,215,,2017,2017年2月,2017年2月7日,1.1927,11927,1.5,17890.5,连云港永正商贸有限公司,,,,,,,,,,,,,,2017年5月7日,2019年5月6日
1408,工业用地,连云港市,东海县,水晶文化创意雕刻产业化项目,东海县富国路南侧、花园路东侧,50,挂牌,91,,2017,2017年2月,2017年2月7日,0.47585,4758.5,0.8,3806.8,东海县尚德水晶文化发展有限公司,,,,,,,,,,,,,,2017年2月10日,2019年2月10日
1409,工业用地,连云港市,连云区,50万吨年芳烃分离与聚酰亚胺系列产品项目,连云区石化三道南、西安路东,50,挂牌,4420,,2017,2017年1月,2017年1月25日,20.6504,206504,0.6,123902.4,连云港鹏辰特种新材料有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月4日
1411,工业用地,连云港市,灌南县,年加工360吨农产品项目,新安镇公兴村,30,挂牌,16.1472,,2017,2017年1月,2017年1月17日,0.1682,1682,1.2,2018.4,灌南金安盾实业有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1412,工业用地,连云港市,灌南县,农产品加工项目,新安镇公兴村,30,挂牌,69.3408,,2017,2017年1月,2017年1月17日,0.7223,7223,1.2,8667.6,灌南安之源实业有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1413,工业用地,连云港市,灌南县,装饰材料加工项目,新安镇公兴村,30,挂牌,10.2144,,2017,2017年1月,2017年1月17日,0.1064,1064,1.2,1276.8,灌南丰久装饰材料销售有限公司,,,,,,,,,,,,,,2017年8月1日,2019年8月1日
1414,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,灌云县临港产业区灌西盐场境内,50,挂牌,2150,,2017,2017年1月,2017年1月16日,14.3187,143187,1.2,171824.4,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2017年7月16日,2020年7月16日
1415,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,灌云县临港产业区灌西盐场境内,50,挂牌,720,,2017,2017年1月,2017年1月16日,4.7668,47668,1.2,57201.6,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2017年7月16日,2020年7月16日
1416,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,灌云县临港产业区灌西盐场境内,50,挂牌,1350,,2017,2017年1月,2017年1月16日,8.9882,89882,1.2,107858.4,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2017年7月16日,2020年7月16日
1417,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,临港产业区灌西盐场,50,挂牌,1510,,2017,2017年1月,2017年1月16日,10.0604,100604,1.2,120724.8,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2017年7月16日,2020年7月16日
1418,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,灌云县临港产业区灌西盐场境内,50,挂牌,2450,,2017,2017年1月,2017年1月16日,16.2841,162841,1.2,195409.2,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2017年7月16日,2020年7月16日
1420,工业用地,连云港市,灌云县,江苏燕尾港港口有限公司,临港产业区灌西盐场境内,50,挂牌,750,,2017,2017年1月,2017年1月16日,4.953,49530,1.2,59436,江苏燕尾港港口有限公司,,,,,,,,,,,,,,2017年7月16日,2020年7月16日
1422,工业用地,连云港市,东海县,年产3000吨可再分散乳胶粉项目,牛山街道曹林村驻地,50,挂牌,166,,2017,2017年1月,2017年1月12日,1.0481,10481,0.8,8384.8,东海县牛山镇朝阳混凝土外加剂厂,,,,,,,,,,,,,,2017年3月31日,2019年3月30日
1425,仓储用地,连云港市,灌云县,江苏新龙港港口有限公司,县临港产业区物流园,50,挂牌,130,,2017,2017年1月,2017年1月10日,0.8283,8283,1.2,9939.6,江苏新龙港港口有限公司,,,,,,,,,,,,,,2017年7月10日,2020年7月10日
1426,仓储用地,连云港市,灌云县,江苏新龙港港口有限公司,县临港产业区物流园,50,挂牌,980,,2017,2017年1月,2017年1月10日,6.5152,65152,1.2,78182.4,江苏新龙港港口有限公司,,,,,,,,,,,,,,2017年7月10日,2020年7月10日
1427,工业用地,连云港市,灌云县,连云港祥云投资有限公司,县经济开发区,50,挂牌,770,,2017,2017年1月,2017年1月10日,4.268,42680,1.6,68288,连云港祥云投资有限公司,,,,,,,,,,,,,,2017年7月10日,2020年7月10日
