编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1626,其他普通商品住房用地,连云港市,海州区,海州区海宁路南、郁洲路西A、B地块,海州区海宁路南、郁洲路西A、B地块,商务金融用地40年，其他商服用地40年，住宿餐饮用地40年，其他普通商品住房用地70年，批发零售用地40年,挂牌,19090,,2016,2016年5月,2016年5月20日,5.3063,53063,2.69,142739.47,连云港市港华置业有限公司,,,,,,,,,,,,,,2017年3月6日,2020年3月6日
1627,经济适用住房用地,连云港市,灌南县,灌南县田楼镇人民政府新建连盐铁路安置小区一期项目,田楼镇浦二庄村,,划拨,0,,2016,2016年5月,2016年5月18日,1.3389,13389,1.55,20752.95,灌南县田楼镇人民政府,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1628,其他普通商品住房用地,连云港市,海州区,海宁路南、通灌路西,海宁路南、通灌路西,住宿餐饮用地40年，其他普通商品住房用地70年，商务金融用地40年，批发零售用地40年,挂牌,45300,,2016,2016年5月,2016年5月16日,10.2713,102713,2.3,236239.9,连云港祥生连报房地产开发有限公司,,,,,,,,,,,,,,2017年1月29日,2020年1月29日
1629,其他普通商品住房用地,连云港市,海州区,浦南镇龙浦路南、国槐路东,浦南镇龙浦路南、国槐路东,其他普通商品住房用地70年，其他商服用地40年，住宿餐饮用地40年，批发零售用地40年,挂牌,5810,,2016,2016年5月,2016年5月13日,4.498,44980,1.6,71968,连云港建豪置业有限公司,,,,,,,,,,,,,,2017年1月27日,2020年1月27日
1630,医卫慈善用地,连云港市,海州区,市妇幼保健院新建妇幼保健中心项目（一期）,海州开发区秦东门大街、郁州路以西、经二路以东,,划拨,0,,2016,2016年5月,2016年5月10日,8.028775,80287.75,1.2,96345.3,连云港市妇幼保健院,,,,,,,,,,,,,,2016年5月18日,2018年12月31日
1631,其他普通商品住房用地,连云港市,东海县,东轩铭居项目,东海县黄川镇驻地,批发零售用地40年，其他普通商品住房用地70年,挂牌,1460,,2016,2016年5月,2016年5月6日,3.5296,35296,1.7,60003.2,连云港锦地置业有限公司,,,,,,,,,,,,,,2016年9月20日,2018年9月30日
1632,工业用地,连云港市,东海县,东海县经济开发区西区中小企业园标准厂房二期工程项目,东海县牛山街道办驻地,50,挂牌,797,,2016,2016年5月,2016年5月3日,4.5533,45533,0.8,36426.4,连云港腾东实业有限公司,,,,,,,,,,,,,,2016年5月17日,2017年5月24日
1633,工业用地,连云港市,连云区,江苏恒瑞医药股份有限公司,开发区大浦路东、东晋路南侧,50,挂牌,3510,,2016,2016年4月,2016年4月29日,15.6671,156671,1.5,235006.5,江苏恒瑞医药股份有限公司,,,,,,,,,,,,,,2017年1月23日,2019年1月23日
1634,公共设施用地,连云港市,灌南县,港丰地块二,新安镇武庄村,,划拨,0,,2016,2016年4月,2016年4月28日,5.5557,55557,,0,灌南县经济开发区管委会,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1635,公共设施用地,连云港市,灌南县,110KV九队（化工）输变电工程,堆沟港镇十队村,,划拨,0,,2016,2016年4月,2016年4月22日,0.5243,5243,1,5243,江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1636,其他商服用地,连云港市,海州区,海州区市化路北、陇西路东,海州区市化路北、陇西路东,住宿餐饮用地40年，其他商服用地40年，批发零售用地40年,挂牌,2170,,2016,2016年4月,2016年4月21日,0.4804,4804,2,9608,连云港润浦投资有限公司,,,,,,,,,,,,,,2017年2月7日,2019年2月7日
1637,公共设施用地,连云港市,海州区,连云港市城市饮用水安全保障工程——海州水厂改造工程（区域供水厂改造）,海州区水厂西北角、三得利啤酒厂西,,划拨,0,,2016,2016年4月,2016年4月21日,1.3628,13628,,0,连云港市自来水有限责任公司,,,,,,,,,,,,,,2016年4月21日,2017年4月20日
1638,工业用地,连云港市,东海县,年产200万件服饰项目,东海县双店镇驻地,50,挂牌,261,,2016,2016年4月,2016年4月21日,1.56702,15670.2,0.8,12536.16,连云港刘斌服饰有限公司,,,,,,,,,,,,,,2016年5月1日,2016年12月31日
1639,公路用地,连云港市,灌南县,田楼公路养护站,田楼镇合浦村,,划拨,0,,2016,2016年4月,2016年4月21日,3.6299,36299,,0,灌南县交通局,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1640,公路用地,连云港市,灌南县,田楼公路养护站,田楼镇合浦村,,划拨,0,,2016,2016年4月,2016年4月21日,1.2642,12642,,0,田楼镇人民政府,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1641,工业用地,连云港市,连云区,连云港神鹰碳纤维自行车有限责任公司,开发区金桥路南、大浦路东,50,挂牌,4855,,2016,2016年4月,2016年4月20日,14.1116,141116,1.2,169339.2,连云港神鹰碳纤维自行车有限责任公司,,,,,,,,,,,,,,2016年6月30日,2018年6月30日
1642,仓储用地,连云港市,灌南县,灌南县张店粮库有限公司扩建1.6万吨标准化储备仓项目,灌南县张店镇张店社区居委会,30,挂牌,142.944,,2016,2016年4月,2016年4月19日,1.489,14890,1,14890,灌南县张店粮库有限公司,,,,,,,,,,,,,,2017年7月1日,2019年7月1日
1643,经济适用住房用地,连云港市,东海县,石榴镇讲习新农村建设项目,石榴街道讲习村,,划拨,0,,2016,2016年4月,2016年4月19日,2.6002,26002,5,130010,东海县人民政府石榴街道办事处,,,,,,,,,,,,,,2016年4月21日,2016年12月29日
1644,科教用地,连云港市,东海县,石榴镇社区教育中心项目,石榴街道驻地,,划拨,0,,2016,2016年4月,2016年4月19日,0.0689,689,2,1378,石榴街道办事处,,,,,,,,,,,,,,2016年4月21日,2016年12月28日
1645,其他普通商品住房用地,连云港市,连云区,连云港高科投资发展有限公司,开发区先锋路南、台西路东侧07地块,70,挂牌,8350,,2016,2016年4月,2016年4月17日,4.4508,44508,2,89016,连云港高科投资发展有限公司,,,,,,,,,,,,,,2017年2月7日,2020年2月7日
1646,其他普通商品住房用地,连云港市,连云区,江苏全港建设有限公司,开发区昆仑山路西侧,商务金融用地40年，批发零售用地40年，其他普通商品住房用地70年，住宿餐饮用地40年,挂牌,7220,,2016,2016年4月,2016年4月17日,6.0128,60128,2,120256,江苏全港建设有限公司,,,,,,,,,,,,,,2017年2月7日,2020年2月7日
1647,商务金融用地,连云港市,连云区,上合组织（连云港）国际物流园中云台路西、香河路北侧,上合组织（连云港）国际物流园中云台路西、香河路北侧,40,挂牌,1470,,2016,2016年4月,2016年4月15日,1.6254,16254,2,32508,江苏上和物流园开发有限公司,,,,,,,,,,,,,,2017年1月30日,2019年1月30日
1648,批发零售用地,连云港市,海州区,海州区中大街北、孔巷西,海州区中大街北、孔巷西,批发零售用地40年，商务金融用地40年，住宿餐饮用地40年,挂牌,1560,,2016,2016年4月,2016年4月15日,0.6948,6948,0.5,3474,连云港泓海房地产开发有限公司,,,,,,,,,,,,,,2017年1月30日,2019年1月30日
1649,商务金融用地,连云港市,连云区,高新区花果山大道东、凌州路南,高新区花果山大道东、凌州路南,40,挂牌,7260,,2016,2016年4月,2016年4月15日,2.1997,21997,4,87988,江苏金海置业有限公司,,,,,,,,,,,,,,2017年1月30日,2019年1月30日
1650,宗教用地,连云港市,海州区,连云港市天主教中心堂迁建工程项目,临洪西路西、规划十路南,,划拨,0,,2016,2016年4月,2016年4月11日,1.00128,10012.8,,0,连云港市民族宗教事务局,,,,,,,,,,,,,,2016年10月16日,2019年10月15日
1651,工业用地,连云港市,东海县,年产20万吨配合饲料项目,牛山街道办驻地、323省道北侧,50,挂牌,141,,2016,2016年4月,2016年4月11日,0.6859,6859,0.8,5487.2,江苏桂柳牧业东海有限公司,,,,,,,,,,,,,,2016年8月2日,2017年12月1日
1652,经济适用住房用地,连云港市,灌南县,灌南县堆沟镇人民政府新建八队新村西区和北区项目,堆沟港镇刘集村,,划拨,0,,2016,2016年4月,2016年4月5日,1.281,12810,1.6,20496,灌南县堆沟港镇人民政府,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
1653,经济适用住房用地,连云港市,灌南县,灌南县堆沟镇人民政府新建八队新村西区和北区项目,堆沟港镇五荡村,,划拨,0,,2016,2016年4月,2016年4月5日,1.8261,18261,1.6,29217.6,灌南县堆沟港镇人民政府,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
1654,经济适用住房用地,连云港市,灌南县,灌南县堆沟镇人民政府新建八队新村西区和北区项目,堆沟港镇刘集村,,划拨,0,,2016,2016年4月,2016年4月5日,1.086,10860,1.6,17376,灌南县堆沟港镇人民政府,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
1655,其他商服用地,连云港市,东海县,红君综合楼项目,东海县牛山街道驻地,40,挂牌,629,,2016,2016年3月,2016年3月30日,0.2852,2852,3.5,9982,东海县红君房地产开发有限公司,,,,,,,,,,,,,,2016年8月1日,2017年12月31日
1656,工业用地,连云港市,灌云县,连云港旭新建材有限公司,下村镇204国道东侧,40,挂牌,313,,2016,2016年3月,2016年3月28日,1.8964,18964,1.5,28446,连云港旭新建材有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1657,公共租赁住房用地,连云港市,灌云县,灌云县临港产业区公租房项目,灌云县临港产业区境内,,划拨,0,,2016,2016年3月,2016年3月24日,0.5056,5056,1.5,7584,连云港盛海置业有限公司,,,,,,,,,,,,,,2016年3月24日,2018年10月12日
1658,其他商服用地,连云港市,灌云县,连云港凯尊汽车销售有限公司,灌云县经济开发区内,40,挂牌,680,,2016,2016年3月,2016年3月22日,1.2904,12904,1.2,15484.8,连云港凯尊汽车销售有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1659,其他商服用地,连云港市,灌云县,连云港旭福置业有限公司,下村镇朱宋路东侧,40,挂牌,260,,2016,2016年3月,2016年3月22日,0.6112,6112,1.6,9779.2,连云港旭福置业有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1660,其他商服用地,连云港市,灌云县,连云港鼎海实业有限公司,县临港产业区内,40,挂牌,10145,,2016,2016年3月,2016年3月22日,15.0282,150282,3.5,525987,连云港鼎海实业有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1661,其他商服用地,连云港市,灌云县,连云港鼎海实业有限公司,县临港产业区,40,挂牌,8635,,2016,2016年3月,2016年3月22日,12.7898,127898,3.5,447643,连云港鼎海实业有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1662,其他商服用地,连云港市,灌云县,连云港鼎海实业有限公司,临港产业区内,40,挂牌,10555,,2016,2016年3月,2016年3月22日,15.6352,156352,3.5,547232,连云港鼎海实业有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1663,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,7188,,2016,2016年3月,2016年3月22日,9.9826,99826,3.5,349391,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1664,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内,40,挂牌,7362,,2016,2016年3月,2016年3月22日,9.5818,95818,3.5,335363,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1665,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内,40,挂牌,6999,,2016,2016年3月,2016年3月22日,9.7198,97198,3.5,340193,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1666,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内,40,挂牌,5363,,2016,2016年3月,2016年3月22日,7.4473,74473,3.5,260655.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1667,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,临港产业区内,40,挂牌,6453,,2016,2016年3月,2016年3月22日,8.9962,89962,3.5,314867,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1668,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内,40,挂牌,6777,,2016,2016年3月,2016年3月22日,9.0348,90348,3.5,316218,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1669,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,5034,,2016,2016年3月,2016年3月22日,6.9905,69905,3.5,244667.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1670,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,临港产业区内,40,挂牌,5863,,2016,2016年3月,2016年3月22日,8.6857,86857,3.5,303999.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1671,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,6153,,2016,2016年3月,2016年3月22日,9.1445,91445,3.5,320057.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1672,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,6416,,2016,2016年3月,2016年3月22日,8.91,89100,3.5,311850,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1673,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区内,40,挂牌,5734,,2016,2016年3月,2016年3月22日,7.9631,79631,3.5,278708.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1674,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,5386,,2016,2016年3月,2016年3月22日,7.9784,79784,3.5,279244,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1675,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,5799,,2016,2016年3月,2016年3月22日,8.5909,85909,3.5,300681.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1676,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,5106,,2016,2016年3月,2016年3月22日,7.0917,70917,3.5,248209.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1677,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,5058,,2016,2016年3月,2016年3月22日,7.4929,74929,3.5,262251.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1678,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,4836,,2016,2016年3月,2016年3月22日,6.7165,67165,3.5,235077.5,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1679,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,6574,,2016,2016年3月,2016年3月22日,9.738,97380,3.5,340830,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1680,其他商服用地,连云港市,灌云县,江苏筑富实业投资有限公司,县临港产业区,40,挂牌,6810,,2016,2016年3月,2016年3月22日,9.4574,94574,3.5,331009,江苏筑富实业投资有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1681,工业用地,连云港市,灌云县,江苏新龙港港口有限公司,临港产业区内黄海路,50,挂牌,825,,2016,2016年3月,2016年3月21日,4.9992,49992,1.2,59990.4,江苏新龙港港口有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1682,军事设施用地,连云港市,连云区,连云港边防机动部队营房及训练场工程项目,开发区开泰路西南侧,,划拨,0,,2016,2016年3月,2016年3月21日,1.8758,18758,0.8,15006.4,连云港市公安边防支队,,,,,,,,,,,,,,2016年7月31日,2017年7月31日
1683,机关团体用地,连云港市,连云区,市药品检验所药物安全评价中心项目,开发区金桥路东侧,,划拨,0,,2016,2016年3月,2016年3月21日,0.2349,2349,1,2349,连云港市食品药品监督管理局,,,,,,,,,,,,,,2016年6月30日,2016年12月31日
1684,工业用地,连云港市,灌南县,灌南莱茵达化工有限公司年产270吨医药中间体技改项目,灌南县堆沟港镇十队村,30,挂牌,241.4976,,2016,2016年3月,2016年3月16日,2.5156,25156,1.2,30187.2,灌南莱茵达化工有限公司,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1685,公路用地,连云港市,连云区,连云港市区景区、互通转接线(云宿路)项目,连云区,,划拨,0,,2016,2016年3月,2016年3月14日,55.7619,557619,,0,连云港市交通运输局,,,,,,,,,,,,,,2015年10月20日,2017年9月19日
1686,工业用地,连云港市,灌南县,连云港泽鑫食品配料有限公司年产8Kt多功能、高纯度、复合型磷酸盐工业水处理剂项目,灌南县新安镇公兴村,30,挂牌,74.9088,,2016,2016年3月,2016年3月10日,0.7803,7803,1.2,9363.6,连云港泽鑫食品配料有限公司,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1687,工业用地,连云港市,灌南县,连云港华福木业有限公司年产40000立方米胶合板项目,灌南县李集乡同兴村,30,挂牌,192.048,,2016,2016年3月,2016年3月10日,2.0005,20005,1.2,24006,连云港华福木业有限公司,,,,,,,,,,,,,,2016年12月1日,2018年12月1日
1688,工业用地,连云港市,灌南县,连云港威远精细化工有限公司年产氟系列产品及研发中心项目,灌南县堆沟港镇十队村,30,挂牌,321.1104,,2016,2016年3月,2016年3月9日,3.3449,33449,1.2,40138.8,连云港威远精细化工有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1689,工业用地,连云港市,灌南县,连云港鼎茂电子科技开发有限公司新建年产2500万只超高亮度光电元器件及应用光源项目,灌南县新安镇公兴村,30,挂牌,144.768,,2016,2016年3月,2016年3月9日,1.508,15080,1.2,18096,连云港鼎茂电子科技开发有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1690,工业用地,连云港市,灌南县,江苏华尔化工有限公司新建染料及染料中间体项目,灌南县堆沟港镇黄姚村,30,挂牌,317.8272,,2016,2016年3月,2016年3月9日,3.3107,33107,1.5,49660.5,江苏华尔化工有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1691,工业用地,连云港市,灌南县,江苏仁欣环保科技有限公司废酸资源化再利用项目,灌南县堆沟港镇堆沟村,30,挂牌,530.352,,2016,2016年3月,2016年3月8日,5.5245,55245,1.2,66294,江苏仁欣环保科技有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1692,工业用地,连云港市,灌南县,江苏仁欣环保科技有限公司废酸资源化再利用项目,灌南县堆沟港镇堆沟村，大咀村,30,挂牌,588.5856,,2016,2016年3月,2016年3月8日,6.1311,61311,1.2,73573.2,江苏仁欣环保科技有限公司,,,,,,,,,,,,,,2016年11月1日,2018年11月1日
1693,公共设施用地,连云港市,赣榆区,220KV海头办理变电工程,海头镇大兴庄村,,划拨,0,,2016,2016年3月,2016年3月8日,1.252,12520,0.7,8764,江苏省供电公司连云港分公司,,,,,,,,,,,,,,2017年4月30日,2019年4月30日
1694,工业用地,连云港市,东海县,年产120万立方米新型墙体板材项目,石榴街道办开发区区,50,挂牌,160,,2016,2016年3月,2016年3月7日,0.93757,9375.7,0.8,7500.56,东海县石榴大德新型材料厂,,,,,,,,,,,,,,2016年5月31日,2017年5月31日
1695,机关团体用地,连云港市,海州区,连云港市检察机关指定居所监视居住办案场所项目,海州区浦南镇樱花路南,,划拨,0,,2016,2016年3月,2016年3月4日,1.512,15120,1,15120,连云港市人民检察院,,,,,,,,,,,,,,2016年3月4日,2016年9月3日
1696,科教用地,连云港市,海州区,连云港市苍梧小学西校区新建工程项目,海州区建设路南、巨龙路西,,划拨,0,,2016,2016年3月,2016年3月3日,2.29413,22941.3,1,22941.3,市教育局,,,,,,,,,,,,,,2016年3月3日,2016年8月31日
1697,工业用地,连云港市,灌南县,灌南金圆环保科技有限公司新建年处置焚烧3万吨危险固体废弃物项目,灌南县堆沟港镇七分场、堆沟港镇堆沟村,30,拍卖,314.4288,,2016,2016年3月,2016年3月2日,3.2753,32753,1.2,39303.6,灌南金圆环保科技有限公司,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
1698,经济适用住房用地,连云港市,灌南县,灌南县经济适用房开发中心新建镇西新苑保障性住房项目,灌南县新安镇镇西村,,划拨,0,,2016,2016年3月,2016年3月2日,3.5954,35954,2.5,89885,灌南县经济适用房开发中心,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
1699,工业用地,连云港市,东海县,年产1000万只高效照明用卤素灯项目,石榴街道驻地,50,挂牌,149,,2016,2016年3月,2016年3月1日,0.86616,8661.6,0.8,6929.28,东海县圣凯电光源有限公司,,,,,,,,,,,,,,2016年3月31日,2017年3月1日
1700,批发零售用地,连云港市,灌南县,城北加油站地块,城北加油站,40,挂牌,526.5,,2016,2016年2月,2016年2月29日,0.27,2700,0.5,1350,灌南县惠泽路加油站,,,,,,,,,,,,,,2016年9月2日,2019年9月2日
1701,工业用地,连云港市,灌南县,江苏恒隆作物保护有限公司年产2000吨嗪草酮、1200吨苯嗪草酮等15个技改项目,灌南县堆沟港镇董沟村,30,挂牌,274.4064,,2016,2016年2月,2016年2月24日,2.8584,28584,1.2,34300.8,江苏恒隆作物保护有限公司,,,,,,,,,,,,,,2016年9月1日,2018年9月1日
1702,工业用地,连云港市,灌南县,江苏恒隆作物保护有限公司年产2000吨嗪草酮、1200吨苯嗪草酮等15个技改项目,灌南县堆沟港镇董沟村,30,挂牌,163.536,,2016,2016年2月,2016年2月24日,1.7035,17035,1.2,20442,江苏恒隆作物保护有限公司,,,,,,,,,,,,,,2016年9月1日,2018年9月1日
1703,其他商服用地,连云港市,东海县,中国东海新水晶城一期工程项目,东海县晶都大道北侧、中华北路西侧,40,挂牌,9455.6427,,2016,2016年2月,2016年2月23日,3.4623,34623,1.5,51934.5,江苏东海水晶产业投资发展有限公司,,,,,,,,,,,,,,2016年2月29日,2017年2月1日
1704,其他商服用地,连云港市,东海县,隆城小镇项目,东海县桃林镇驻地,其他商服用地40年，其他普通商品住房用地70年,挂牌,1721,,2016,2016年2月,2016年2月22日,2.28978,22897.8,1.7,38926.26,连云港市德地置业有限公司,,,,,,,,,,,,,,2016年5月1日,2018年9月1日
1705,工业用地,连云港市,灌南县,连云港太连投资发展有限公司集成电路装备配件材料项目,灌南县新安镇吴圩村,30,挂牌,318.48,,2016,2016年2月,2016年2月17日,3.3175,33175,1.2,39810,连云港太连投资发展有限公司,,,,,,,,,,,,,,2016年8月1日,2018年8月1日
1706,工业用地,连云港市,灌南县,灌南欣丰化工有限公司年产15600吨精细化工产品项目,灌南县堆沟港镇大咀村,30,挂牌,284.5824,,2016,2016年2月,2016年2月17日,2.9644,29644,1.2,35572.8,灌南欣丰化工有限公司,,,,,,,,,,,,,,2016年7月1日,2018年7月1日
1707,工业用地,连云港市,灌南县,连云港亿司腾化工有限公司年产700吨频呐酮、1000吨一氯频呐酮、2000吨二氯频呐酮等产品技改项目,灌南县堆沟港镇黄姚村,30,挂牌,477.4464,,2016,2016年2月,2016年2月17日,4.9734,49734,1.2,59680.8,连云港亿司腾化工有限公司,,,,,,,,,,,,,,2016年7月1日,2018年7月1日
1708,工业用地,连云港市,灌南县,连云港荣鼎金属有限公司年加工处理5万吨含铜污泥、2万吨废旧线路板技改项目,灌南县新安镇管庄村,30,挂牌,102.7872,,2016,2016年2月,2016年2月17日,1.0707,10707,1.2,12848.4,连云港荣鼎金属有限公司,,,,,,,,,,,,,,2016年8月1日,2018年8月1日
1709,工业用地,连云港市,灌南县,连云港荣鼎金属有限公司年加工处理5万吨含铜污泥、2万吨废旧线路板技改项目,灌南县新安镇郝圩村,30,挂牌,161.4432,,2016,2016年2月,2016年2月17日,1.6817,16817,1.2,20180.4,连云港荣鼎金属有限公司,,,,,,,,,,,,,,2016年8月1日,2018年8月1日
1710,仓储用地,连云港市,灌南县,灌南县新能电力工程有限公司六塘仓库建设工程项目,灌南县李集乡张庄村,30,挂牌,102.2208,,2016,2016年2月,2016年2月17日,1.0648,10648,1,10648,灌南县新能电力工程有限公司,,,,,,,,,,,,,,2016年7月1日,2018年7月1日
1711,科教用地,连云港市,灌南县,灌南县初级中学新建教学楼（校安工程）,新安镇镇中村,,划拨,0,,2016,2016年2月,2016年2月15日,7.202584,72025.84,1,72025.84,灌南县初级中学,,,,,,,,,,,,,,2016年6月1日,2018年6月1日
1712,科教用地,连云港市,灌南县,灌南县田楼中学拆建宿舍楼项目,田楼镇浦东村,,划拨,0,,2016,2016年2月,2016年2月15日,0.0595,595,0.8,476,灌南县田楼中学,,,,,,,,,,,,,,2016年6月1日,2018年6月1日
1713,科教用地,连云港市,灌南县,新建灌南县扬州路实验工程,新安镇曹庄村,,划拨,0,,2016,2016年2月,2016年2月15日,4.7334,47334,1,47334,灌南县教育局,,,,,,,,,,,,,,2016年6月1日,2018年6月1日
1714,科教用地,连云港市,海州区,海州区解放路小学滨河分校建设工程（校安）,海州区滨河新城浦发路路东、规划八路路西、规划三路路北、规划二路路南侧,,划拨,0,,2016,2016年2月,2016年2月1日,3.60624,36062.4,0.8,28849.92,海州区教育局,,,,,,,,,,,,,,2016年2月1日,2016年8月1日
1715,中低价位、中小套型普通商品住房用地,连云港市,灌南县,富阳路西侧地块,富阳路西侧,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,1797.39,,2016,2016年1月,2016年1月29日,1.9971,19971,2.5,49927.5,灌南泰丰房地产开发有限公司,,,,,,,,,,,,,,2016年9月2日,2019年9月2日
1716,其他普通商品住房用地,连云港市,东海县,平明镇清华苑小区,平明镇驻地,其他普通商品住房用地70年，批发零售用地40年,挂牌,130,,2016,2016年1月,2016年1月28日,0.28443,2844.3,2.7,7679.61,东海县汇博房地产开发有限公司,,,,,,,,,,,,,,2016年3月31日,2017年6月30日
1717,其他普通商品住房用地,连云港市,东海县,平明尚城花园项目,平明镇驻地,70,挂牌,113,,2016,2016年1月,2016年1月28日,0.29904,2990.4,2,5980.8,东海县浩博房地产开发有限公司,,,,,,,,,,,,,,2016年6月28日,2018年6月28日
1718,其他普通商品住房用地,连云港市,赣榆区,江苏江恒置业集团有限公司,金山镇怀仁路西侧、金山大道北侧,70,挂牌,1000,,2016,2016年1月,2016年1月21日,1.6297,16297,1.8,29334.6,江苏江恒置业集团有限公司,,,,,,,,,,,,,,2016年12月19日,2019年12月18日
1719,其他普通商品住房用地,连云港市,赣榆区,连云港广业置业有限公司,沙河镇泰和路北侧、东风路西侧,70,挂牌,1000,,2016,2016年1月,2016年1月20日,0.4104,4104,3.5,14364,连云港广业置业有限公司,,,,,,,,,,,,,,2016年12月8日,2018年12月7日
1720,其他普通商品住房用地,连云港市,赣榆区,江苏点石置业集团有限公司,城区怀仁路西侧、秦山路北侧,70,挂牌,1450,,2016,2016年1月,2016年1月19日,1.199,11990,1.8,21582,江苏点石置业集团有限公司,,,,,,,,,,,,,,2016年12月8日,2019年12月7日
1721,工业用地,连云港市,新浦区,江苏乐园新材料集团有限公司,太平村太平路东、310国道北,30,挂牌,908,,2016,2016年1月,2016年1月18日,3.628,36280,1.2,43536,江苏乐园新材料集团有限公司,,,,,,,,,,,,,,2016年10月21日,2018年10月21日
1722,其他普通商品住房用地,连云港市,赣榆区,王永东,海头镇204国道东侧、海安路南侧,70,挂牌,400,,2016,2016年1月,2016年1月15日,0.6376,6376,2.2,14027.2,王永东,,,,,,,,,,,,,,2017年4月6日,2019年4月5日
