编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1169,其他商服用地,连云港市,灌云县,连云港金淮旅游开发有限公司,临港产业区灌西盐场新河工区,40,挂牌,6850,,2017,2017年10月,2017年10月10日,8.2941,82941,1.8,149293.8,连云港金淮旅游开发有限公司,,,,,,,,,,,,,,2018年7月10日,2021年7月9日
1170,其他商服用地,连云港市,灌云县,连云港金淮旅游开发有限公司,临港产业区灌西盐场新河工区,40,挂牌,8200,,2017,2017年10月,2017年10月10日,9.9828,99828,1.8,179690.4,连云港金淮旅游开发有限公司,,,,,,,,,,,,,,2018年7月10日,2021年7月9日
1171,科教用地,连云港市,连云区,朝阳中心幼儿园异地新建项目,开发区朝阳街道尹宋路北、尹阳路东侧,,划拨,0,,2017,2017年10月,2017年10月9日,0.6664,6664,1,6664,连云港连云区朝阳中心幼儿园,,,,,,,,,,,,,,2017年10月31日,2018年5月31日
1172,批发零售用地,连云港市,海州区,海州区玉带新村二期桂苑6号楼底层门面东2号,海州区玉带新村二期桂苑6号楼底层门面东2号,40,协议,1.08,,2017,2017年10月,2017年10月9日,0.002157,21.57,,0,马长飞、陶春梅,,,,,,,,,,,,,,2017年10月10日,2017年10月10日
1179,批发零售用地,连云港市,海州区,海州区幸福198号金贸大厦1号门面,海州区幸福路198号金贸大厦1号门面,40,协议,57.22,,2017,2017年9月,2017年9月29日,0.021374,213.74,,0,连云港家得福商贸有限公司,,,,,,,,,,,,,,2017年10月9日,2017年10月9日
1180,科教用地,连云港市,海州区,第七一六研究所新区军品实验中心项目,花果山大道东、文苑了路西,50,协议,103.26,,2017,2017年9月,2017年9月29日,0.25002,2500.2,2,5000.4,中国船舶重工集团公司第七一六研究所,,,,,,,,,,,,,,2017年12月30日,2020年6月29日
1181,公共设施用地,连云港市,连云区,连云港110千伏金港输变电工程,中云台物流园区经二十四路北、规划纵四路东,,划拨,0,,2017,2017年9月,2017年9月27日,0.38438,3843.8,,0,国网江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2017年9月28日,2017年12月27日
1195,公共设施用地,连云港市,东海县,东海县气象局气象观测站,东海县晶都路北侧,,划拨,0,,2017,2017年9月,2017年9月1日,2.5346,25346,,0,东海县气象局,,,,,,,,,,,,,,2017年9月1日,2019年9月1日
1197,医卫慈善用地,连云港市,连云区,连云区金海路北、鹰游山路西侧,连云区金海路北、鹰游山路西侧,50,挂牌,10000,,2017,2017年8月,2017年8月31日,6.2877,62877,1.8,113178.6,连云港颐养医院管理有限公司,,,,,,,,,,,,,,2018年8月17日,2020年8月17日
1200,批发零售用地,连云港市,海州区,民兴化工划拨补办出让,连云港市海州区向阳街通灌南路41号,40,协议,7.56,,2017,2017年8月,2017年8月30日,0.002496,24.96,3.54,88.3584,连云港市民兴化工贸易有限公司,,,,,,,,,,,,,,2017年9月30日,2017年9月30日
1202,公共设施用地,连云港市,东海县,农村饮水安全及城乡统筹区域供水工程项目,石榴街道驻地规划道路东侧,50,挂牌,1857,,2017,2017年8月,2017年8月28日,9.2833,92833,1.5,139249.5,江苏福如东海发展集团有限公司,,,,,,,,,,,,,,2017年10月28日,2018年10月28日
1207,科教用地,连云港市,海州区,连云港市特殊教育中心新校区建设工程,连云港市云台农场普东路南、绿园路东,,划拨,0,,2017,2017年8月,2017年8月22日,3.9877,39877,1,39877,连云港市特殊教育中心,,,,,,,,,,,,,,2017年9月22日,2018年9月22日
1208,科教用地,连云港市,赣榆区,赣马幼儿园,赣马镇城里村,,划拨,0,,2017,2017年8月,2017年8月22日,0.8551,8551,0.7,5985.7,赣马镇中心小学,,,,,,,,,,,,,,2017年10月31日,2019年10月31日
1216,其他商服用地,连云港市,赣榆区,新城控股集团房地产开发有限公司,海城路两侧A1、A2地块，金海路北侧,40,挂牌,19700,,2017,2017年8月,2017年8月17日,13.1137,131137,2.8,367183.6,新城控股集团房地产开发有限公司,,,,,,,,,,,,,,2018年7月20日,2021年7月19日
1219,公共设施用地,连云港市,赣榆区,青口盐场110KV升压站项目,青口盐场场部西南角,,划拨,0,,2017,2017年8月,2017年8月14日,0.6622,6622,1,6622,中电投青云光伏发电（连云港）有限公司,,,,,,,,,,,,,,2015年9月20日,2016年4月1日
1222,公共设施用地,连云港市,连云区,核电辐射环境监测站网杨圩子站（迁建）,连云区板桥街道办事处,,划拨,0,,2017,2017年8月,2017年8月9日,0.27042,2704.2,0.2,540.84,江苏省核与辐射安全监督管理局,,,,,,,,,,,,,,2017年8月10日,2018年2月9日
1226,批发零售用地,连云港市,灌南县,二实小东侧地块,二实小东侧地块,批发零售用地40年，其他普通商品住房用地70年,挂牌,10949.7,,2017,2017年8月,2017年8月8日,8.588,85880,2.7,231876,灌南县高达置业有限公司,,,,,,,,,,,,,,2017年10月8日,2020年10月8日
1227,公共设施用地,连云港市,连云区,连云港市凯瑞液化石油气站,开发区临洪路东侧,50,协议,567.5,,2017,2017年8月,2017年8月7日,2.3165,23165,1,23165,连云港市凯瑞液化石油气站,,,,,,,,,,,,,,2017年10月1日,2018年12月31日
1228,其他商服用地,连云港市,赣榆区,连云港瑞景汽车销售服务有限公司,青口镇新204国道西侧、朱稽河南侧,40,挂牌,355,,2017,2017年8月,2017年8月4日,0.4792,4792,1.5,7188,连云港瑞景汽车销售服务有限公司,,,,,,,,,,,,,,2018年9月3日,2021年9月2日
1230,机关团体用地,连云港市,灌南县,灌南县公安局特巡警大队办公场所,新安镇曹庄村,,划拨,0,,2017,2017年7月,2017年7月31日,0.0222,222,0.8,177.6,灌南县公安局,,,,,,,,,,,,,,2017年9月30日,2019年9月30日
1231,公共设施用地,连云港市,连云区,连云区环卫运营管理中心,连云区环保二路南、西安路东,,划拨,0,,2017,2017年7月,2017年7月28日,5.2615,52615,1.5,78922.5,江苏方洋现代服务产业集团有限公司,,,,,,,,,,,,,,2017年12月28日,2019年12月27日
1238,公共设施用地,连云港市,连云区,连云港连云区再生水厂一期工程,连云区陬山路南、港前大道西地块三,,划拨,0,,2017,2017年7月,2017年7月12日,0.8,8000,0.5,4000,江苏方洋水务有限公司,,,,,,,,,,,,,,2017年7月18日,2019年1月17日
1239,机关团体用地,连云港市,连云区,开发区中云街道范庄社区便民服务中心项目,开发区牡丹路南、梅花路西侧,,划拨,0,,2017,2017年7月,2017年7月12日,0.2713,2713,1.2,3255.6,连云港连云区中云街道办事处范庄居委会,,,,,,,,,,,,,,2017年8月31日,2018年8月30日
1257,公共设施用地,连云港市,赣榆区,殷庄变电所,沙河镇团结村,,划拨,0,,2017,2017年7月,2017年7月10日,0.5385,5385,0.7,3769.5,江苏省供电公司连云港分公司,,,,,,,,,,,,,,2017年9月30日,2019年9月30日
1263,公共设施用地,连云港市,连云区,110千伏大浦变电站项目,大浦工业区金桥路北侧,,划拨,0,,2017,2017年6月,2017年6月30日,0.3603,3603,,0,国网江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2017年7月31日,2018年7月30日
1264,公共设施用地,连云港市,灌南县,病死动物无害化收集处理体系建设项目,李集乡八间房村,30,挂牌,67.1904,,2017,2017年6月,2017年6月30日,0.6999,6999,1,6999,灌南鸿达畜禽无害化处理有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1266,其他商服用地,连云港市,赣榆区,江苏西石沟农业开发有限公司,黑林镇西石沟水库北侧、规划242省道南侧,40,挂牌,315,,2017,2017年6月,2017年6月20日,0.6667,6667,1.5,10000.5,江苏西石沟农业开发有限公司,,,,,,,,,,,,,,2018年8月10日,2021年8月9日
1271,医卫慈善用地,连云港市,灌云县,灌云县精神病防治院病房楼项目,灌云县伊山镇向阳村境内,,划拨,0,,2017,2017年6月,2017年6月15日,0.9999,9999,2,19998,灌云县精神病防治院,,,,,,,,,,,,,,2017年6月15日,2018年8月16日
1274,其他商服用地,连云港市,赣榆区,连云港富娃液化气销售有限公司,城头镇门曹路西侧,40,挂牌,260,,2017,2017年6月,2017年6月13日,0.5663,5663,1.6,9060.8,连云港富娃液化气销售有限公司,,,,,,,,,,,,,,2018年5月4日,2021年4月4日
1276,其他商服用地,连云港市,赣榆区,连云港舜茂餐饮有限公司,石桥镇海天路北侧、镇政府西侧,40,挂牌,220,,2017,2017年6月,2017年6月7日,0.3923,3923,1.8,7061.4,连云港舜茂餐饮有限公司,,,,,,,,,,,,,,2018年7月1日,2021年6月1日
1278,商务金融用地,连云港市,海州区,邱有荣、顾巧芸,海州区玉带新村D6-D10号楼13号门面,40,协议,3.48,,2017,2017年6月,2017年6月5日,0.004523,45.23,,0,邱有荣、顾巧芸,,,,,,,,,,,,,,2005年6月30日,2006年11月30日
1279,其他商服用地,连云港市,东海县,DH2017-10#,牛山街道晶都书苑小区南侧,其他普通商品住房用地70年，其他商服用地40年,挂牌,47122,,2017,2017年6月,2017年6月5日,7,70000,2.5,175000,连云港市明泰房地产开发有限公司,,,,,,,,,,,,,,2018年2月1日,2021年1月21日
1281,公共设施用地,连云港市,灌南县,新建灌南县消防指挥中心建设工程,灌南县纬一路南侧、新海西大道西侧,,划拨,0,,2017,2017年5月,2017年5月16日,1.5648,15648,1,15648,灌南县金灌置业有限公司,,,,,,,,,,,,,,2018年7月1日,2020年7月1日
1282,公共设施用地,连云港市,灌云县,灌云县陡沟供水工程,灌云县南岗乡许相村境内,,划拨,0,,2017,2017年5月,2017年5月15日,6.7583,67583,,0,灌云恒源水务有限公司,,,,,,,,,,,,,,2017年5月15日,2018年6月30日
1283,文体娱乐用地,连云港市,海州区,连云港市水利科技档案馆,凌州路北、学院路东,,划拨,0,,2017,2017年5月,2017年5月11日,1.33605,13360.5,2,26721,连云港市水利局,,,,,,,,,,,,,,2017年5月12日,2018年5月11日
1284,公共设施用地,连云港市,灌云县,伊芦变电站,灌云县同兴镇唐圩村、兴高村,,划拨,0,,2017,2017年5月,2017年5月11日,0.3799,3799,,0,江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2017年4月24日,2018年5月11日
1287,批发零售用地,连云港市,海州区,海州区民族巷南、南极路东,海州区民族巷南、南极路东,40,挂牌,2880,,2017,2017年5月,2017年5月5日,0.35,3500,2,7000,连云港润浦投资有限公司,,,,,,,,,,,,,,2018年3月20日,2020年3月20日
1288,公共设施用地,连云港市,连云区,连云港220千伏南区输变电工程,连云区方洋河北、226省道西,,划拨,0,,2017,2017年5月,2017年5月5日,1.46577,14657.7,,0,国网江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2017年5月8日,2018年5月7日
1300,公共设施用地,连云港市,灌云县,东门五图河改建工程(东王集段),灌云县东王集镇境内,,划拨,0,,2017,2017年4月,2017年4月22日,27.4404,274404,,0,灌云县水利局,,,,,,,,,,,,,,2017年4月22日,2018年6月22日
1302,公共设施用地,连云港市,灌云县,灌云县伊云湖应急备用水源工程（东王集供水工程）,灌云县东王集镇境内,,划拨,0,,2017,2017年4月,2017年4月22日,52.0433,520433,,0,灌云县水利局,,,,,,,,,,,,,,2017年4月22日,2018年6月22日
1309,公共设施用地,连云港市,连云区,连云港市500千伏南翼输变电工程,连云区中通道与242省道交叉口西南侧,,划拨,0,,2017,2017年4月,2017年4月21日,4.0366,40366,,0,国网江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2017年4月22日,2018年4月21日
1312,批发零售用地,连云港市,连云区,中国石化销售有限公司江苏连云港石油分公司,开发区242省道南侧,40,挂牌,6350,,2017,2017年4月,2017年4月14日,0.4,4000,0.3,1200,中国石化销售有限公司江苏连云港石油分公司,,,,,,,,,,,,,,2018年11月30日,2020年11月30日
1313,机关团体用地,连云港市,赣榆区,交巡警大队,罗阳镇岳韩村,,划拨,0,,2017,2017年4月,2017年4月13日,0.1233,1233,0.7,863.1,赣榆区公安局,,,,,,,,,,,,,,2017年5月31日,2019年5月31日
1314,批发零售用地,连云港市,连云区,环保大道北、226省道西,环保大道北、226省道西,40,挂牌,7570,,2017,2017年4月,2017年4月12日,1.0075,10075,0.6,6045,连云港石化产业园有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1315,科教用地,连云港市,东海县,党校异地新建项目,东海县振兴北路西侧,,划拨,0,,2017,2017年4月,2017年4月11日,2.6464,26464,2,52928,中共东海县委党校,,,,,,,,,,,,,,2017年4月16日,2017年12月16日
1317,科教用地,连云港市,连云区,云山片区新建小学工程,连云区经六路东、云宿路南,,划拨,0,,2017,2017年4月,2017年4月10日,4.64766,46476.6,0.8,37181.28,江苏海州湾发展集团有限公司,,,,,,,,,,,,,,2017年4月10日,2018年7月9日
1318,其他商服用地,连云港市,东海县,驼峰乡LNG.L-CNG加气站项目,东海县晶都路南侧、曹浦河西侧,40,挂牌,680,,2017,2017年4月,2017年4月6日,0.70096,7009.6,0.8,5607.68,东海县中裕燃气有限公司,,,,,,,,,,,,,,2017年10月9日,2019年10月8日
1339,公共设施用地,连云港市,灌云县,110kv下车输变电工程,灌云县同兴镇轴北村境内,,划拨,0,,2017,2017年3月,2017年3月19日,0.4329,4329,,0,江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2017年3月19日,2018年5月19日
1344,批发零售用地,连云港市,灌南县,南大院东侧地块二,南大院东侧地块二,批发零售用地40年，中低价位、中小套型普通商品住房用地70年,挂牌,8639.04,,2017,2017年3月,2017年3月8日,7.1992,71992,2.5,179980,江苏港邮置业有限公司,,,,,,,,,,,,,,2017年9月8日,2020年9月8日
1348,批发零售用地,连云港市,灌南县,申城名贵苑西侧地块一,申城名贵苑西侧地块一,40,挂牌,3073.725,,2017,2017年3月,2017年3月8日,1.3661,13661,3,40983,灌南县金灌置业有限公司,,,,,,,,,,,,,,2017年9月8日,2020年9月8日
1354,医卫慈善用地,连云港市,赣榆区,连云港市赣榆区班庄中心卫生院,班庄镇欢墩埠村,,划拨,0,,2017,2017年3月,2017年3月8日,1.0059,10059,0.7,7041.3,连云港市赣榆区班庄中心卫生院,,,,,,,,,,,,,,2017年5月31日,2019年5月31日
1355,医卫慈善用地,连云港市,灌南县,灌南县妇幼保健院迁改扩建工程,灌南县扬州北路东侧、灌河路南侧,,划拨,0,,2017,2017年3月,2017年3月7日,3.925982,39259.82,1.5,58889.73,灌南县妇幼保健院,,,,,,,,,,,,,,2017年12月1日,2019年12月1日
1362,科教用地,连云港市,海州区,连云港市师专二附小教育集团孔望山小学建设工程项目（校安工程）,滨河路北、清河路西,,划拨,0,,2017,2017年3月,2017年3月1日,2.50276,25027.6,1,25027.6,连云港市海州区教育局,,,,,,,,,,,,,,2017年3月1日,2018年12月31日
1363,批发零售用地,连云港市,海州区,杨庆华、杨宪平,海州区玉带新村二期松商苑4号楼、13号楼,40,协议,34.55,,2017,2017年3月,2017年3月1日,0.0413,413,,0,杨庆华、杨宪平,,,,,,,,,,,,,,2001年9月29日,2003年11月27日
1364,公共设施用地,连云港市,灌南县,百禄镇10MWp渔光互补地面分布式光伏发电扶贫项目,灌南县百禄镇大南村,30,挂牌,12.7296,,2017,2017年2月,2017年2月28日,0.1326,1326,1.5,1989,江苏飞展能源科技有限公司,,,,,,,,,,,,,,2018年3月1日,2020年3月1日
1377,科教用地,连云港市,海州区,解放路教育集团高新区校区建设项目（校安工程）,九龙路北、文苑路东,,划拨,0,,2017,2017年2月,2017年2月17日,2.12554,21255.4,0.8,17004.32,连云港市海州区教育局,,,,,,,,,,,,,,2017年2月18日,2019年2月17日
1382,商务金融用地,连云港市,连云区,连云区江苏大道西、石化三道北,连云区江苏大道西、石化三道北,40,挂牌,26470,,2017,2017年2月,2017年2月15日,23.5253,235253,2,470506,连云港石化产业园有限公司,,,,,,,,,,,,,,2017年12月27日,2019年12月27日
1383,商务金融用地,连云港市,连云区,连云区合作路北、上海路西,连云区合作路北、上海路西,40,挂牌,14070,,2017,2017年2月,2017年2月15日,11.3017,113017,2,226034,江苏方洋集团有限公司,,,,,,,,,,,,,,2018年1月14日,2020年1月14日
1384,商务金融用地,连云港市,连云区,连云区港前大道西、云河北路南,连云区港前大道西、云河北路南,40,挂牌,4240,,2017,2017年2月,2017年2月15日,3.3199,33199,2,66398,江苏方洋集团有限公司,,,,,,,,,,,,,,2018年1月14日,2020年1月14日
1385,商务金融用地,连云港市,连云区,连云区合作路北、横四路东,连云区合作路北、横四路东,40,挂牌,7320,,2017,2017年2月,2017年2月15日,5.7387,57387,2,114774,江苏方洋集团有限公司,,,,,,,,,,,,,,2018年1月14日,2020年1月14日
1386,商务金融用地,连云港市,连云区,连云区港前大道西、云河南路北,连云区港前大道西、云河南路北,40,挂牌,5600,,2017,2017年2月,2017年2月15日,4.3854,43854,2,87708,江苏方洋集团有限公司,,,,,,,,,,,,,,2018年1月14日,2020年1月14日
1387,商务金融用地,连云港市,连云区,连云区上海路西、云河北路北,连云区上海路西、云河北路北,40,挂牌,3570,,2017,2017年2月,2017年2月15日,2.6974,26974,2,53948,江苏方洋集团有限公司,,,,,,,,,,,,,,2018年1月14日,2020年1月14日
1388,商务金融用地,连云港市,连云区,连云区合作路南、云二路东,连云区合作路南、云二路东,40,挂牌,6470,,2017,2017年2月,2017年2月15日,5.0125,50125,2,100250,江苏方洋集团有限公司,,,,,,,,,,,,,,2018年1月14日,2020年1月14日
1392,科教用地,连云港市,灌南县,灌南县第二中学改扩建工程,灌南县新安镇人民社区,,划拨,0,,2017,2017年2月,2017年2月14日,4.1134,41134,1,41134,灌南县第二中学,,,,,,,,,,,,,,2018年1月1日,2020年1月1日
1393,科教用地,连云港市,灌南县,灌南县第二中学改扩建工程,灌南县新安镇镇北社区,,划拨,0,,2017,2017年2月,2017年2月14日,3.7811,37811,1,37811,灌南县第二中学,,,,,,,,,,,,,,2018年1月1日,2020年1月1日
1419,机关团体用地,连云港市,连云区,市公安局开发区分局猴嘴派出所新建业务用房及辅助用房项目,开发区佛堂路南、猴嘴三路东侧,,划拨,0,,2017,2017年1月,2017年1月16日,0.3157,3157,1,3157,连云港市公安局,,,,,,,,,,,,,,2017年4月30日,2018年4月29日
1433,其他商服用地,连云港市,灌云县,连云港凯尊汽车销售有限公司,县开发区内、324省道南侧,40,拍卖,770,,2017,2017年1月,2017年1月9日,1.4467,14467,1.8,26040.6,连云港凯尊汽车销售有限公司,,,,,,,,,,,,,,2017年7月9日,2020年7月9日
1445,公共设施用地,连云港市,灌南县,新建灌南县福之源老年公寓工程项目,灌南县北陈集镇上淋村,,划拨,0,,2016,2016年12月,2016年12月26日,0.6133,6133,1.5,9199.5,灌南县北陈集镇人民政府,,,,,,,,,,,,,,2017年11月1日,2019年11月1日
1453,科教用地,连云港市,连云区,徐圩小学迁建工程（校安工程）,连云区西宁路东、张圩湖路北,,划拨,0,,2016,2016年12月,2016年12月19日,4.0157,40157,0.7,28109.9,国家东中西区域合作示范区规划建设局,,,,,,,,,,,,,,2016年12月28日,2018年12月27日
1454,其他商服用地,连云港市,连云区,新建云山供电所生产用房项目,云山云宿路南、经十路东侧,40,挂牌,180,,2016,2016年12月,2016年12月15日,0.2464,2464,0.6,1478.4,国网江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2017年11月8日,2020年11月7日
1500,其他商服用地,连云港市,灌云县,连云港市工投集团灌西投资有限公司,灌云县灌西盐场,40,拍卖,7450,,2016,2016年11月,2016年11月14日,9.9261,99261,1.8,178669.8,连云港市工投集团灌西投资有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1501,其他商服用地,连云港市,灌云县,连云港市工投集团灌西投资有限公司,灌云县灌西盐场,40,拍卖,14270,,2016,2016年11月,2016年11月14日,19.0688,190688,1.8,343238.4,连云港市工投集团灌西投资有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1502,其他商服用地,连云港市,灌云县,连云港市工投集团灌西投资有限公司,灌云县灌西盐场,40,挂牌,7424,,2016,2016年11月,2016年11月14日,9.8897,98897,1.8,178014.6,连云港市工投集团灌西投资有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1503,其他商服用地,连云港市,灌云县,连云港金淮旅游开发有限公司,灌云县灌西盐场,40,挂牌,7455,,2016,2016年11月,2016年11月14日,9.941,99410,1.8,178938,连云港金淮旅游开发有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1504,其他商服用地,连云港市,灌云县,连云港金淮旅游开发有限公司,灌云县灌西盐场,40,挂牌,7392,,2016,2016年11月,2016年11月14日,9.8439,98439,1.8,177190.2,连云港金淮旅游开发有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1505,其他商服用地,连云港市,灌云县,连云港金淮旅游开发有限公司,灌云县灌西盐场,40,挂牌,7446,,2016,2016年11月,2016年11月14日,9.9217,99217,1.8,178590.6,连云港金淮旅游开发有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1506,其他商服用地,连云港市,灌云县,连云港金淮旅游开发有限公司,灌云县灌西盐场,40,挂牌,7478,,2016,2016年11月,2016年11月14日,9.9718,99718,1.8,179492.4,连云港金淮旅游开发有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1507,其他商服用地,连云港市,灌云县,连云港金淮旅游开发有限公司,灌云县灌西盐场,40,挂牌,7442,,2016,2016年11月,2016年11月14日,9.9901,99901,1.8,179821.8,连云港金淮旅游开发有限公司,,,,,,,,,,,,,,2017年2月28日,2020年2月28日
1508,批发零售用地,连云港市,灌云县,万联能源集团有限公司,图河镇境内，242省道西侧,40,挂牌,758,,2016,2016年11月,2016年11月11日,0.3062,3062,0.5,1531,万联能源集团有限公司,,,,,,,,,,,,,,2016年11月30日,2019年11月30日
1509,科教用地,连云港市,灌南县,新建餐厅宿舍楼（校安工程）,灌南县李集乡六塘村,,划拨,0,,2016,2016年11月,2016年11月11日,1.4864,14864,1,14864,灌南县六塘小学,,,,,,,,,,,,,,2017年10月1日,2019年10月1日
1520,机关团体用地,连云港市,海州区,市公安局高新区分局宁海派出所新建业务用房及辅助用房项目,福海路北、楚州路西,,划拨,0,,2016,2016年11月,2016年11月3日,0.26,2600,1,2600,连云港市公安局,,,,,,,,,,,,,,2016年11月3日,2017年5月3日
1528,公共设施用地,连云港市,东海县,110千伏安峰输变电站工程,东海县安峰镇,,划拨,0,,2016,2016年10月,2016年10月18日,0.6433,6433,,0,江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2016年11月30日,2017年12月30日
1531,公共设施用地,连云港市,连云区,连云区地下综合管廊一期工程,连云区江苏大道、西安路、环保二路和方洋路旁（地下）,,划拨,0,,2016,2016年10月,2016年10月17日,25.3242,253242,,0,江苏方洋物流有限公司,,,,,,,,,,,,,,2016年12月26日,2018年12月25日
1537,公共设施用地,连云港市,赣榆区,塔山水厂水质提标工程,塔山镇太平村,,划拨,0,,2016,2016年9月,2016年9月19日,1.5732,15732,0.7,11012.4,赣榆区小塔山水库管理处,,,,,,,,,,,,,,2016年11月30日,2018年11月30日
1539,商务金融用地,连云港市,连云区,连云区上海路东、灯塔路北,连云区上海路东、灯塔路北,40,挂牌,14140,,2016,2016年9月,2016年9月13日,11.3528,113528,2,227056,江苏方洋集团有限公司,,,,,,,,,,,,,,2017年7月28日,2019年7月28日
1541,商务金融用地,连云港市,连云区,连云区徐圩大道南、江苏大道东,连云区徐圩大道南、江苏大道东,40,挂牌,5950,,2016,2016年9月,2016年9月13日,6.6096,66096,1,66096,江苏方洋置业有限公司,,,,,,,,,,,,,,2017年7月28日,2019年7月28日
1542,商务金融用地,连云港市,连云区,连云区江苏大道西、环保九路北,连云区江苏大道西、环保九路北,40,挂牌,11270,,2016,2016年9月,2016年9月13日,10.0135,100135,2,200270,江苏方洋科技投资发展有限公司,,,,,,,,,,,,,,2017年7月28日,2019年7月28日
1544,机关团体用地,连云港市,东海县,东海县公安局业务技术用房项目,东海县城北新区,,划拨,0,,2016,2016年9月,2016年9月1日,1.1014,11014,2,22028,东海县公安局,,,,,,,,,,,,,,2016年9月10日,2017年9月11日
1546,公共设施用地,连云港市,灌云县,220千伏厉荡输变电工程,灌云县南岗乡龙昌村,,划拨,0,,2016,2016年8月,2016年8月26日,1.4036,14036,,0,江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2016年8月26日,2017年5月27日
1554,机关团体用地,连云港市,灌南县,桥西派出所交警大队五中队业务技术办公用房项目,新安镇曹庄村,,划拨,0,,2016,2016年8月,2016年8月9日,0.056447,564.47,0.8,451.576,灌南县公安局,,,,,,,,,,,,,,2017年5月1日,2019年5月1日
1556,科教用地,连云港市,灌南县,新建城东幼儿园工程,新安镇镇北社区，新安镇于营村,,划拨,0,,2016,2016年8月,2016年8月8日,1.5112,15112,1,15112,灌南县教育局,,,,,,,,,,,,,,2017年5月1日,2019年5月1日
1557,公共设施用地,连云港市,连云区,马山110千伏输变电工程（开关站）,开发区顾圩路东侧,,划拨,0,,2016,2016年8月,2016年8月1日,0.40234,4023.4,,0,国网江苏省电力公司连云港供电公司,,,,,,,,,,,,,,2016年8月31日,2017年8月31日
1561,公共设施用地,连云港市,连云区,连云区灭火救援应急中心,连云区徐圩大道南、云河路西,,划拨,0,,2016,2016年7月,2016年7月26日,4.6827,46827,1,46827,国家东中西区域合作示范区规划建设局,,,,,,,,,,,,,,2016年9月30日,2018年9月29日
1562,公共设施用地,连云港市,连云区,连云区垃圾处理中心,连云区中心河南、金桥路西,,划拨,0,,2016,2016年7月,2016年7月26日,0.9852,9852,0.5,4926,国家东中西区域合作示范区规划建设局,,,,,,,,,,,,,,2016年8月8日,2017年6月8日
1582,其他商服用地,连云港市,东海县,东海高新区商务中心项目,东海县湖西路东侧、麒麟大道北侧,40,挂牌,1229,,2016,2016年7月,2016年7月11日,2.0721,20721,2,41442,连云港腾东实业有限公司,,,,,,,,,,,,,,2016年7月31日,2018年7月31日
1590,批发零售用地,连云港市,灌南县,周庄加气站地块,周庄加气站（326省道南侧、田家炳中学东侧）,40,挂牌,360.014,,2016,2016年6月,2016年6月22日,0.266677,2666.77,0.3,800.031,灌南双欣油品销售有限公司,,,,,,,,,,,,,,2016年12月22日,2019年12月22日
1598,其他商服用地,连云港市,东海县,东海县中裕燃气开发区北区天然气加气站项目,东海县经济开发区北区驻地,40,挂牌,59,,2016,2016年6月,2016年6月22日,0.13988,1398.8,0.8,1119.04,东海县中裕燃气有限公司,,,,,,,,,,,,,,2016年6月25日,2018年6月25日
1599,其他商服用地,连云港市,灌云县,连云港旭福置业有限公司,县东部城区云台大道东侧,其他普通商品住房用地70年，其他商服用地40年,拍卖,5605,,2016,2016年6月,2016年6月21日,4.9804,49804,2.5,124510,连云港旭福置业有限公司,,,,,,,,,,,,,,2016年12月31日,2019年12月30日
1603,医卫慈善用地,连云港市,连云区,连云区医疗应急救援中心（一期工程）,连云区226省道（江苏大道）东、云湖南路南,,划拨,0,,2016,2016年6月,2016年6月16日,5.4432,54432,1,54432,国家东中西区域合作示范区管理委员会,,,,,,,,,,,,,,2016年10月31日,2018年3月30日
1606,科教用地,连云港市,海州区,建国路小学扩建项目一期（校安工程）,建国路南、市民路西,,划拨,0,,2016,2016年6月,2016年6月14日,0.51143,5114.3,1,5114.3,连云港市建国路小学,,,,,,,,,,,,,,2016年8月31日,2017年8月30日
1608,军事设施用地,连云港市,连云区,市边防支队公寓房及连云区公安边防大队综合楼工程项目,开发区盐池西路南侧,,划拨,0,,2016,2016年6月,2016年6月13日,1.2013,12013,1,12013,连云港市公安边防支队,,,,,,,,,,,,,,2016年11月30日,2017年11月30日
