编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1688,工业用地,泰州市,兴化市,江苏万家福米业有限公司,兴化市戴窑镇窑东村,50,挂牌出让,,858,,2018,######,######,30596.2,1,30596.2,江苏万家福米业有限公司,,,,,,,,,,,,,,######,######
1689,工业用地,泰州市,兴化市,兴化市贤人米业有限公司,兴化市戴窑镇东三村,50,挂牌出让,,165,,2018,######,######,5862.3,1,5862.3,兴化市贤人米业有限公司,,,,,,,,,,,,,,######,######
1690,工业用地,泰州市,兴化市,兴化市鸿鼎金属制品厂,兴化市海南镇蔡高村渭水河西侧,50,挂牌出让,,83.5,,2018,######,######,2999,0.7,2099.3,兴化市鸿鼎金属制品厂,,,,,,,,,,,,,,######,######
1691,工业用地,泰州市,姜堰市,泰州瑞林环保科技有限公司,娄庄镇先进村,50,挂牌出让,,196.5,,2018,######,######,6896,1.2,8275.2,泰州瑞林环保科技有限公司,,,,,,,,,,,,,,######,######
1692,工业用地,泰州市,靖江市,靖江先锋半导体科技有限公司,靖城镇罗家村,50,挂牌出让,,1080.46,,2018,######,######,40017,2,80034,靖江先锋半导体科技有限公司,,,,,,,,,,,,,,######,######
1693,工业用地,泰州市,靖江市,靖江市亚泰物流装备有限公司,靖城镇罗家村,50,挂牌出让,,213.75,,2018,######,######,5700,2,11400,靖江市亚泰物流装备有限公司,,,,,,,,,,,,,,######,######
1694,工业用地,泰州市,姜堰市,泰州市龙腾换热设备制造厂,娄庄镇先进村,50,挂牌出让,,184.1,,2018,######,######,6459,1.2,7750.8,泰州市龙腾换热设备制造厂,,,,,,,,,,,,,,######,######
1696,工业用地,泰州市,姜堰市,泰州市兴强水泥制品有限公司,沈高镇单塘村,50,挂牌出让,,18.9,,2018,######,######,676,2,1352,泰州市兴强水泥制品有限公司,,,,,,,,,,,,,,######,######
1697,工业用地,泰州市,姜堰市,泰州市锦强水泥制品有限公司,沈高镇单塘村,50,挂牌出让,,55.2,,2018,######,######,1971,2,3942,泰州市锦强水泥制品有限公司,,,,,,,,,,,,,,######,######
1704,工业用地,泰州市,高港区,燕园科技有限公司新建工业厂房,高港区永安洲镇创业路西侧、中心河南侧地块,50,挂牌出让,,2310,,2018,######,######,53649,1.6,85838.4,泰州燕园创业科技有限公司,,,,,,,,,,,,,,######,######
1705,工业用地,泰州市,高港区,骏鹏特种装备公司新建工业厂房,高港区高新区兴旺路西侧、前港河南侧地块,50,挂牌出让,,1060,,2018,######,######,25361,1.9,48185.9,泰州骏鹏特种装备有限公司,,,,,,,,,,,,,,######,######
1706,工业用地,泰州市,高港区,高港高新区开发公司新建工业厂房,高港区高新区永平路南侧、江苏大力神链传动有限公司东侧地块,50,挂牌出让,,1930,,2018,######,######,46467,2.34,108732.8,泰州市高港高新区开发建设有限责任公司,,,,,,,,,,,,,,######,######
1707,工业用地,泰州市,高港区,高港高新区开发建设公司新建工业厂房,高港区高新区兴港路东侧、永丰路南侧地块,50,挂牌出让,,1440,,2018,######,######,34844,1.01,35192.44,泰州市高港高新区开发建设有限责任公司,,,,,,,,,,,,,,######,######
1708,工业用地,泰州市,高港区,玖润包装公司新建工业厂房,高港区高新区科瑞塑业西侧、永丰路南侧地块,50,挂牌出让,,1365,,2018,######,######,33006,1.1,36306.6,江苏玖润彩印包装科技有限公司,,,,,,,,,,,,,,######,######
1713,工业用地,泰州市,泰兴市,格兰立方能源科技（江苏）有限公司,姚王镇王庄村姚王1、2、3组,50,挂牌出让,,1333.36,,2018,######,######,33334,2,66668,格兰立方能源科技（江苏）有限公司,,,,,,,,,,,,,,######,######
1714,工业用地,泰州市,泰兴市,江苏嘉选电气有限公司,姚王镇王庄村姚王1、2、3组,50,挂牌出让,,1253.32,,2018,######,######,31333,2,62666,江苏嘉选电气有限公司,,,,,,,,,,,,,,######,######
1715,工业用地,泰州市,泰兴市,江苏久顺市政工程有限公司,姚王镇王庄村姚王1、2、3组,50,挂牌出让,,535.32,,2018,######,######,13383,2,26766,江苏久顺市政工程有限公司,,,,,,,,,,,,,,######,######
1716,工业用地,泰州市,泰兴市,江苏迪奥永利实业有限公司,河失镇河头居委会河头9组,50,挂牌出让,,129.3495,,2018,######,######,2667,2,5334,江苏迪奥永利实业有限公司,,,,,,,,,,,,,,######,######
1717,工业用地,泰州市,泰兴市,江苏田菱感光材料有限公司,滨江镇闸北路西侧、团结河北路北侧,50,挂牌出让,,1777.819,,2018,######,######,42839,2.5,107097.5,江苏田菱感光材料有限公司,,,,,,,,,,,,,,######,######
1718,工业用地,泰州市,泰兴市,江苏丽泰船舶设备有限公司,姚王镇新镇居委会陆庄3组,50,挂牌出让,,520.4075,,2018,######,######,10105,2,20210,江苏丽泰船舶设备有限公司,,,,,,,,,,,,,,######,######
1719,工业用地,泰州市,泰兴市,江苏宇航休闲家私有限公司,姚王镇新镇居委会陆庄3组，姚庄5组,50,挂牌出让,,516,,2018,######,######,12000,2,24000,江苏宇航休闲家私有限公司,,,,,,,,,,,,,,######,######
1720,仓储用地,泰州市,泰兴市,泰兴市惠农农业科技有限公司,姚王镇鲁堡村长池7组,50,挂牌出让,,86.67,,2018,######,######,1620,2,3240,泰兴市惠农农业科技有限公司,,,,,,,,,,,,,,######,######
1721,工业用地,泰州市,泰兴市,江苏迪鼎机械有限公司,河失镇司马村司马7、8组,50,挂牌出让,,392.242,,2018,######,######,8527,2,17054,江苏迪鼎机械有限公司,,,,,,,,,,,,,,######,######
1722,工业用地,泰州市,泰兴市,泰兴市曲霞镇人民政府,曲霞镇曲霞村村集体,50,挂牌出让,,406.486,,2018,######,######,10697,2,21394,泰兴市曲霞镇人民政府,,,,,,,,,,,,,,######,######
1723,工业用地,泰州市,泰兴市,江苏意戈尔钢制品有限公司,虹桥镇四仙村如意组，二号组,50,挂牌出让,,902.32,,2018,######,######,22558,1.2,27069.6,江苏意戈尔钢制品有限公司,,,,,,,,,,,,,,######,######
1724,工业用地,泰州市,泰兴市,泰兴市亚云电子有限公司,虹桥镇蒋华村村集体,50,挂牌出让,,33.48,,2018,######,######,837,2,1674,泰兴市亚云电子有限公司,,,,,,,,,,,,,,######,######
1727,工业用地,泰州市,兴化市,江苏久源生物能源有限公司,兴化市李中镇天鹅村兴沙路南侧,50,挂牌出让,,861.5,,2018,######,######,31031.4,0,0,江苏久源生物能源有限公司,,,,,,,,,,,,,,######,######
1728,工业用地,泰州市,姜堰市,江苏瑞东电力器材有限公司,开发区双寿村,50,挂牌出让,,621,,2018,######,######,19715,1.2,23658,江苏瑞东电力器材有限公司,,,,,,,,,,,,,,######,######
1729,工业用地,泰州市,兴化市,江苏吉得利食品有限公司,兴化市兴东镇新王、新南村兴泰公路西侧,50,挂牌出让,,550,,2018,######,######,19803.9,1,19803.9,江苏吉得利食品有限公司,,,,,,,,,,,,,,######,######
1731,工业用地,泰州市,姜堰市,江苏华脉光电科技有限公司,罗塘街道城南村,50,挂牌出让,,3878.9,,2018,######,######,136100,1.2,163320,江苏华脉光电科技有限公司,,,,,,,,,,,,,,######,######
1736,工业用地,泰州市,姜堰市,江苏润明机械设备有限公司,娄庄镇娄庄村,50,挂牌出让,,18.9,,2018,######,######,841,1.2,1009.2,江苏润明机械设备有限公司,,,,,,,,,,,,,,######,######
1740,工业用地,泰州市,泰州市本级,医药高新区吴陵南路西侧、无量寺路北侧,医药高新区吴陵南路西侧、无量寺路北侧,50,挂牌出让,,2800,,2018,######,######,72916,1.2,87499.2,泰州鑫泰集团有限公司,,,,,,,,,,,,,,######,######
1742,工业用地,泰州市,泰州市本级,医药高新区科创路东侧、无量寺路南侧,医药高新区科创路东侧、无量寺路南侧,50,挂牌出让,,1970,,2018,######,######,52990,1.2,63588,泰州鑫泰集团有限公司,,,,,,,,,,,,,,######,######
1748,工业用地,泰州市,姜堰市,江苏宝金利消防科技有限公司,娄庄镇马赛村,50,挂牌出让,,75.3,,2018,######,######,2864,1.2,3436.8,江苏宝金利消防科技有限公司,,,,,,,,,,,,,,######,######
1749,工业用地,泰州市,姜堰市,江苏海龙电器有限公司,开发区马厂村,50,挂牌出让,,167.8,,2018,######,######,5594,2,11188,江苏海龙电器有限公司,,,,,,,,,,,,,,######,######
1750,工业用地,泰州市,姜堰市,泰州火炬企业管理有限公司,开发区南石村、三舍村,50,挂牌出让,,3729.5,,2018,######,######,124316,1.2,149179.2,泰州火炬企业管理有限公司,,,,,,,,,,,,,,######,######
1751,工业用地,泰州市,姜堰市,江苏东方波纹管有限公司,娄庄镇朱翟村,50,挂牌出让,,66.8,,2018,######,######,2968,1.2,3561.6,江苏东方波纹管有限公司,,,,,,,,,,,,,,######,######
1752,工业用地,泰州市,兴化市,兴化市利洋金属制品有限公司,兴化市安丰镇工业园区永安路北侧,50,挂牌出让,,335,,2018,######,######,12061.5,0.7,8443.05,兴化市利洋金属制品有限公司,,,,,,,,,,,,,,######,######
1753,工业用地,泰州市,兴化市,江苏秋丰饲料有限公司,兴化市安丰镇宁盐公路东侧,50,挂牌出让,,176,,2018,######,######,6340,1,6340,江苏秋丰饲料有限公司,,,,,,,,,,,,,,######,######
1758,工业用地,泰州市,泰兴市,江苏清新食品有限公司,元竹镇镇北村19、20、21组,50,挂牌出让,,178.705,,2018,######,######,3470,2,6940,江苏清新食品有限公司,,,,,,,,,,,,,,######,######
1759,工业用地,泰州市,泰兴市,泰州金源包装容器有限公司,黄桥镇余庄村顾何2、3组,50,挂牌出让,,773.04,,2018,######,######,19326,2,38652,泰州金源包装容器有限公司,,,,,,,,,,,,,,######,######
1760,仓储用地,泰州市,泰兴市,江苏锦城建设有限公司,济川街道燕头村文岱5组,50,挂牌出让,,29.328,,2018,######,######,312,2.5,780,江苏锦城建设有限公司,,,,,,,,,,,,,,######,######
1761,工业用地,泰州市,泰兴市,江苏菇本堂生物科技股份有限公司,元竹镇芮徐村17组，新街镇杨芮村1、2、3组,50,挂牌出让,,308.4,,2018,######,######,5140,2,10280,江苏菇本堂生物科技股份有限公司,,,,,,,,,,,,,,######,######
1762,工业用地,泰州市,泰兴市,泰兴市东方药用包装材料有限公司,滨江镇卢碾村卢岱组,50,挂牌出让,,42.127,,2018,######,######,818,2,1636,泰兴市东方药用包装材料有限公司,,,,,,,,,,,,,,######,######
1766,工业用地,泰州市,姜堰市,泰州市金豪动力科技有限公司,罗塘街道城南村,50,挂牌出让,,482,,2018,######,######,16912,1.2,20294.4,泰州市金豪动力科技有限公司,,,,,,,,,,,,,,######,######
1767,工业用地,泰州市,靖江市,靖江荣沣建设工程有限公司,西来镇丰产村,50,挂牌出让,,1399.27,,2018,######,######,33316,1.6,53305.6,靖江荣沣建设工程有限公司,,,,,,,,,,,,,,######,######
1773,工业用地,泰州市,姜堰市,江苏兴财健康科技有限公司,罗塘街道城南村,50,挂牌出让,,939.2,,2018,######,######,32953,1.2,39543.6,江苏兴财健康科技有限公司,,,,,,,,,,,,,,######,######
1774,工业用地,泰州市,姜堰市,紫兴玉光泰州管路系统有限公司,罗塘街道城南村,50,挂牌出让,,520.1,,2018,######,######,17335,1.2,20802,紫兴玉光泰州管路系统有限公司,,,,,,,,,,,,,,######,######
1775,工业用地,泰州市,姜堰市,兴迪氯碱设备有限公司,罗塘街道城南村,50,挂牌出让,,569.4,,2018,######,######,19979,1.2,23974.8,兴迪氯碱设备有限公司,,,,,,,,,,,,,,######,######
1777,工业用地,泰州市,姜堰市,路驰洁环保设备有限公司,罗塘街道城南村,50,挂牌出让,,535.3,,2018,######,######,18782,1.2,22538.4,路驰洁环保设备有限公司,,,,,,,,,,,,,,######,######
1778,工业用地,泰州市,姜堰市,泰州市锦坤传动机械有限公司,罗塘街道三园村,50,挂牌出让,,9.1,,2018,######,######,321,1,321,泰州市锦坤传动机械有限公司,,,,,,,,,,,,,,######,######
1779,工业用地,泰州市,泰州市本级,医药高新区科创路东侧、祥龙路南侧,医药高新区科创路东侧、祥龙路南侧,50,挂牌出让,,12600,,2018,######,######,338038,1.2,405645.6,江苏瑞濏新能源汽车有限公司,,,,,,,,,,,,,,######,######
1782,工业用地,泰州市,兴化市,兴化市钰能金属制品厂,兴化市戴南镇光孝村冯田路北侧1号地块,50,挂牌出让,,89,,2018,######,######,3200.2,0.7,2240.14,兴化市钰能金属制品厂,,,,,,,,,,,,,,######,######
1783,工业用地,泰州市,兴化市,江苏亚盛金属制品有限公司,兴化市戴南镇姜何村富康路西侧,50,挂牌出让,,15.5,,2018,######,######,550,0.7,385,江苏亚盛金属制品有限公司,,,,,,,,,,,,,,######,######
1784,工业用地,泰州市,兴化市,泰州市万隆不锈钢制品有限公司,兴化市戴南镇史堡村不锈钢市场内,50,挂牌出让,,17,,2018,######,######,608.1,0.7,425.67,泰州市万隆不锈钢制品有限公司,,,,,,,,,,,,,,######,######
1785,工业用地,泰州市,兴化市,兴化市德友不锈钢制品厂,兴化市戴南镇董北村不锈钢市场内,50,挂牌出让,,16,,2018,######,######,570.6,0.7,399.42,兴化市德友不锈钢制品厂,,,,,,,,,,,,,,######,######
1786,工业用地,泰州市,兴化市,江苏锦明不锈钢新材料有限公司,兴化市戴南镇光孝村X352省道北侧,50,挂牌出让,,1321.5,,2018,######,######,47612.6,0.7,33328.82,江苏锦明不锈钢新材料有限公司,,,,,,,,,,,,,,######,######
1787,工业用地,泰州市,兴化市,兴化市文耀不锈钢制品厂,兴化市戴南镇光孝村冯田路北侧2号地块,50,挂牌出让,,46.5,,2018,######,######,1669.3,0.7,1168.51,兴化市文耀不锈钢制品厂,,,,,,,,,,,,,,######,######
1788,工业用地,泰州市,兴化市,泰州市腾烨再生资源有限公司,兴化市戴南镇北孙村周张公路北侧,50,挂牌出让,,32.5,,2018,######,######,1156.2,0.7,809.34,泰州市腾烨再生资源有限公司,,,,,,,,,,,,,,######,######
1789,工业用地,泰州市,兴化市,兴化市阿朋不锈钢制品有限公司,兴化市荻垛镇新丰村,50,挂牌出让,,20,,2018,######,######,707.2,0.7,495.04,兴化市阿朋不锈钢制品有限公司,,,,,,,,,,,,,,######,######
1790,工业用地,泰州市,兴化市,兴化市荣飞不锈钢制品厂,兴化市荻垛镇周石村,50,挂牌出让,,183,,2018,######,######,6583,0.7,4608.1,兴化市荣飞不锈钢制品厂,,,,,,,,,,,,,,######,######
1791,工业用地,泰州市,兴化市,兴化市周氏不锈钢制品有限公司,兴化市荻垛镇北王村北王庄南侧,50,挂牌出让,,53.5,,2018,######,######,1922.9,0.7,1346.03,兴化市周氏不锈钢制品有限公司,,,,,,,,,,,,,,######,######
1792,工业用地,泰州市,兴化市,兴化市鑫耀不锈钢制品有限公司,兴化市荻垛镇周石村园区一号路北侧,50,挂牌出让,,184,,2018,######,######,6616.4,0.7,4631.48,兴化市鑫耀不锈钢制品有限公司,,,,,,,,,,,,,,######,######
1799,工业用地,泰州市,兴化市,兴化市发斯特食品科技有限公司,兴化市竹泓镇尖沟村大周公路西侧,50,挂牌出让,,465,,2018,######,######,16749.5,1,16749.5,兴化市发斯特食品科技有限公司,,,,,,,,,,,,,,######,######
1800,工业用地,泰州市,兴化市,兴化市亚鑫消防器材有限公司,兴化市开发区文林南路东侧,50,挂牌出让,,218.5,,2018,######,######,7870.2,0.7,5509.14,兴化市亚鑫消防器材有限公司,,,,,,,,,,,,,,######,######
1801,工业用地,泰州市,兴化市,兴化市万虹线缆有限公司,兴化市开发区南山路东侧、昭阳西路南侧,50,挂牌出让,,361.5,,2018,######,######,13024.5,0.7,9117.15,兴化市万虹线缆有限公司,,,,,,,,,,,,,,######,######
1802,工业用地,泰州市,兴化市,泰州好唯加食品有限公司,兴化市竹泓镇兴旺路南侧,50,挂牌出让,,142.5,,2018,######,######,5131.2,1,5131.2,泰州好唯加食品有限公司,,,,,,,,,,,,,,######,######
1804,工业用地,泰州市,兴化市,兴化市阿利士机械有限公司,兴化市安丰镇宁盐公路西侧2号地块（经阳村）,50,挂牌出让,,137.5,,2018,######,######,4940.6,0.7,3458.42,兴化市阿利士机械有限公司,,,,,,,,,,,,,,######,######
1805,工业用地,泰州市,兴化市,泰州昊宇辊业有限公司,兴化市安丰镇宁盐公路西侧1号地块（张阳村）,50,挂牌出让,,152.5,,2018,######,######,5480.3,0.7,3836.21,泰州昊宇辊业有限公司,,,,,,,,,,,,,,######,######
1806,工业用地,泰州市,兴化市,江苏腾欣工艺品有限公司,兴化市开发区高兴东公路南、经三路西,50,挂牌出让,,43.5,,2018,######,######,1562.8,0.7,1093.96,江苏腾欣工艺品有限公司,,,,,,,,,,,,,,######,######
1807,工业用地,泰州市,兴化市,江苏兴耀新能源科技有限公司,兴化市开发区纬四路南、经三路西,50,挂牌出让,,412,,2018,######,######,14842.7,0.7,10389.89,江苏兴耀新能源科技有限公司,,,,,,,,,,,,,,######,######
1808,工业用地,泰州市,兴化市,江苏庭泰环保设备有限公司,兴化市开发区阳山村科升路北、嘉威路东侧,50,挂牌出让,,331,,2018,######,######,11926.4,0.7,8348.48,江苏庭泰环保设备有限公司,,,,,,,,,,,,,,######,######
1809,工业用地,泰州市,兴化市,江苏聚源金属表面处理有限公司,兴化市陈堡镇工业园区文泰路北侧,50,挂牌出让,,570,,2018,######,######,20526,0.7,14368.2,江苏聚源金属表面处理有限公司,,,,,,,,,,,,,,######,######
1816,工业用地,泰州市,靖江市,靖江市思源新材料有限公司,靖城镇江防村,50,挂牌出让,,273.26,,2018,######,######,7287,2,14574,靖江市思源新材料有限公司,,,,,,,,,,,,,,######,######
1817,工业用地,泰州市,兴化市,泰州钊阳冷暖风机制造有限公司,兴化市张郭镇刘纪村张广公路南侧,50,挂牌出让,,131.5,,2018,######,######,4723.4,0.7,3306.38,泰州钊阳冷暖风机制造有限公司,,,,,,,,,,,,,,######,######
1818,工业用地,泰州市,兴化市,兴化市铭诚电热电器厂,兴化市张郭镇赵万村南甸区域,50,挂牌出让,,62,,2018,######,######,2227.9,0.7,1559.53,兴化市铭诚电热电器厂,,,,,,,,,,,,,,######,######
1819,工业用地,泰州市,兴化市,江苏荣锐不锈钢有限公司,兴化市张郭镇葛尤村张陶公路东侧,50,挂牌出让,,656,,2018,######,######,23630,0.7,16541,江苏荣锐不锈钢有限公司,,,,,,,,,,,,,,######,######
1820,工业用地,泰州市,兴化市,泰州市鸿旺塑料制品有限公司,兴化市大邹镇双溪村,50,挂牌出让,,39,,2018,######,######,1389.9,1,1389.9,泰州市鸿旺塑料制品有限公司,,,,,,,,,,,,,,######,######
1821,工业用地,泰州市,兴化市,江苏汇香源食品有限公司,兴化市竹泓镇尖沟村大兴路北侧、泓昌路西侧,50,挂牌出让,,723,,2018,######,######,26047.7,1,26047.7,江苏汇香源食品有限公司,,,,,,,,,,,,,,######,######
1822,工业用地,泰州市,兴化市,江苏华新环保设备科技有限公司,兴化市竹泓镇尖沟村兴泓路东侧,50,挂牌出让,,278,,2018,######,######,10014.6,0.7,7010.22,江苏华新环保设备科技有限公司,,,,,,,,,,,,,,######,######
1823,工业用地,泰州市,兴化市,味滋美（江苏）食品有限公司,兴化市开发区经一路东侧,50,挂牌出让,,386,,2018,######,######,13902.9,1,13902.9,味滋美（江苏）食品有限公司,,,,,,,,,,,,,,######,######
1830,工业用地,泰州市,泰州市本级,医药高新区玉竹路北侧、秀水路东侧,医药高新区玉竹路北侧、秀水路东侧,50,挂牌出让,,1660,,2018,######,######,45392,1.8,81705.6,江苏泰海制药有限公司,,,,,,,,,,,,,,######,######
1831,工业用地,泰州市,泰州市本级,医药高新区无量寺路北侧、四号路西侧,医药高新区无量寺路北侧、四号路西侧,50,挂牌出让,,610,,2018,######,######,16049,1.2,19258.8,江苏安瑞特消防装备有限公司,,,,,,,,,,,,,,######,######
1832,工业用地,泰州市,泰州市本级,医药高新区通扬路北侧、泰镇路西侧,医药高新区通扬路北侧、泰镇路西侧,50,挂牌出让,,3350,,2018,######,######,91913,2,183826,中海油气(泰州)石化有限公司,,,,,,,,,,,,,,######,######
1833,工业用地,泰州市,泰州市本级,医药高新区通扬路北侧、润江路东侧,医药高新区通扬路北侧、润江路东侧,50,挂牌出让,,2450,,2018,######,######,67466,2,134932,中海泰州特种油科技有限公司,,,,,,,,,,,,,,######,######
1838,工业用地,泰州市,兴化市,江苏侨力电气成套设备有限公司,兴化市张郭镇欧家村张陶公路东侧,50,挂牌出让,,468.5,,2018,######,######,16871.7,0.7,11810.19,江苏侨力电气成套设备有限公司,,,,,,,,,,,,,,######,######
1839,工业用地,泰州市,兴化市,兴化市兴星纺织有限公司,兴化市戴南镇董北村新泽路北侧,50,挂牌出让,,92,,2018,######,######,3304.9,1,3304.9,兴化市兴星纺织有限公司,,,,,,,,,,,,,,######,######
1840,工业用地,泰州市,姜堰市,江苏瑞泰混凝土制品有限公司,淤溪镇卞庄村,50,挂牌出让,,357.9,,2018,######,######,11184,1.2,13420.8,江苏瑞泰混凝土制品有限公司,,,,,,,,,,,,,,######,######
1841,工业用地,泰州市,泰兴市,泰兴市兴盛资产投资公司,济川街道办集体，张庄村张庄7组,50,挂牌出让,,586.55,,2018,######,######,11731,2,23462,泰兴市兴盛资产投资公司,,,,,,,,,,,,,,######,######
1842,工业用地,泰州市,泰兴市,江苏昌泰建设工程有限公司,滨江镇良种场,50,挂牌出让,,129.48,,2018,######,######,3237,1.2,3884.4,江苏昌泰建设工程有限公司,,,,,,,,,,,,,,######,######
1843,工业用地,泰州市,泰兴市,江苏昌泰建设工程有限公司,滨江镇良种场,50,挂牌出让,,164.12,,2018,######,######,4103,1.2,4923.6,江苏昌泰建设工程有限公司,,,,,,,,,,,,,,######,######
1844,工业用地,泰州市,泰兴市,江苏黑松林粘合剂厂有限公司,黄桥镇朱何村朱庄3组,50,挂牌出让,,675.28,,2018,######,######,11744,2,23488,江苏黑松林粘合剂厂有限公司,,,,,,,,,,,,,,######,######
1845,工业用地,泰州市,泰兴市,泰兴市黄桥投资发展有限公司,黄桥镇韩庄村何韩1、7组,50,挂牌出让,,1963.738,,2018,######,######,41255,2,82510,泰兴市黄桥投资发展有限公司,,,,,,,,,,,,,,######,######
1846,工业用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,姚王镇王庄村盐泥5、6、7、11组,50,挂牌出让,,101.835,,2018,######,######,2263,2,4526,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
1847,工业用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,姚王镇王庄村盐泥5、11组、官沟村官东5组、官西1、2、3组,50,挂牌出让,,786.2,,2018,######,######,15724,2,31448,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
1848,工业用地,泰州市,泰兴市,江苏豪亿建设有限公司,根思乡根思村大新1、2组,50,挂牌出让,,58.875,,2018,######,######,942,1.2,1130.4,江苏豪亿建设有限公司,,,,,,,,,,,,,,######,######
1849,工业用地,泰州市,泰兴市,江苏涛艺经典科技有限公司,新街镇杨芮村3、4、5组,50,挂牌出让,,760.24,,2018,######,######,14620,2,29240,江苏涛艺经典科技有限公司,,,,,,,,,,,,,,######,######
1850,工业用地,泰州市,泰兴市,江苏中泾包装科技有限公司,新街镇杨芮1、2、3组，元竹镇芮徐村17组,50,挂牌出让,,1455.636,,2018,######,######,28210,2,56420,江苏中泾包装科技有限公司,,,,,,,,,,,,,,######,######
1851,工业用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,姚王镇王庄村盐泥5、11组、官沟村官东5组、官西1、2、3组,50,挂牌出让,,602.9,,2018,######,######,12058,2,24116,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
1852,工业用地,泰州市,泰兴市,江苏美利美新型建材科技有限公司,珊瑚镇八户村12组,50,挂牌出让,,723.464,,2018,######,######,12919,1.2,15502.8,江苏美利美新型建材科技有限公司,,,,,,,,,,,,,,######,######
1853,工业用地,泰州市,泰兴市,泰州远大体育用品有限公司,姚王镇十里甸村甸何7、8组,50,挂牌出让,,115.544,,2018,######,######,2626,2,5252,泰州远大体育用品有限公司,,,,,,,,,,,,,,######,######
1854,工业用地,泰州市,泰兴市,江苏益裕建设工程配套有限公司,河失镇司马村司马2、6组、元仙村西失4组,50,挂牌出让,,467.084,,2018,######,######,10154,2,20308,江苏益裕建设工程配套有限公司,,,,,,,,,,,,,,######,######
1855,工业用地,泰州市,泰兴市,泰兴龙溢端子有限公司,根思乡根思村集体、大新5组,50,挂牌出让,,203.642,,2018,######,######,5359,2,10718,泰兴龙溢端子有限公司,,,,,,,,,,,,,,######,######
1856,工业用地,泰州市,泰兴市,泰兴市老叶建材有限公司,根思乡老叶村村集体,50,挂牌出让,,175.826,,2018,######,######,4627,2,9254,泰兴市老叶建材有限公司,,,,,,,,,,,,,,######,######
1857,工业用地,泰州市,泰兴市,泰兴市文泉建材有限公司,根思乡老叶村村集体,50,挂牌出让,,168.872,,2018,######,######,4444,2,8888,泰兴市文泉建材有限公司,,,,,,,,,,,,,,######,######
1858,工业用地,泰州市,泰兴市,泰州中坚机电设备有限公司,新街镇管凤村7组，南新街村肖李2组,50,挂牌出让,,307.188,,2018,######,######,5796,2,11592,泰州中坚机电设备有限公司,,,,,,,,,,,,,,######,######
1859,工业用地,泰州市,泰兴市,泰兴市晨露服装厂,元竹镇成庄村11组,50,挂牌出让,,126.52,,2018,######,######,3163,2,6326,泰兴市晨露服装厂,,,,,,,,,,,,,,######,######
1860,工业用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,姚王镇王庄村盐泥9、10组,50,挂牌出让,,622.44,,2018,######,######,15561,2,31122,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
1861,工业用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,姚王镇官庄村官西1、7、9、10、11组,50,挂牌出让,,844.36,,2018,######,######,19190,2,38380,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
1862,仓储用地,泰州市,泰兴市,泰兴市惠农农业科技有限公司,姚王镇鲁堡村长池7组,50,挂牌出让,,88.695,,2018,######,######,1971,2,3942,泰兴市惠农农业科技有限公司,,,,,,,,,,,,,,######,######
1863,工业用地,泰州市,泰兴市,泰兴市兴瑞盛隆水泥制品厂,新街镇孔叶村3组,50,挂牌出让,,40,,2018,######,######,1000,2,2000,泰兴市兴瑞盛隆水泥制品厂,,,,,,,,,,,,,,######,######
1864,工业用地,泰州市,泰兴市,泰兴市兴盛资产投资公司,济川街道办向阳村村集体张岱、杨乔、朝东组，滨江镇长沟村季岱，七沟村村委会、张岱、联合、季岱组,50,挂牌出让,,223.24,,2018,######,######,5581,2,11162,泰兴市兴盛资产投资公司,,,,,,,,,,,,,,######,######
1865,工业用地,泰州市,泰兴市,泰兴市天源建筑材料有限公司,新街镇孔叶村8组,50,挂牌出让,,81.64,,2018,######,######,2041,2,4082,泰兴市天源建筑材料有限公司,,,,,,,,,,,,,,######,######
1866,工业用地,泰州市,泰兴市,泰兴市天源建筑材料有限公司,新街镇孔叶村8组,50,挂牌出让,,70.04,,2018,######,######,1751,2,3502,泰兴市天源建筑材料有限公司,,,,,,,,,,,,,,######,######
1867,工业用地,泰州市,泰兴市,泰兴锦云染料有限公司,滨江镇殷石村前石、中石，中港村常石组,50,挂牌出让,,466.76,,2018,######,######,11669,2.5,29172.5,泰兴锦云染料有限公司,,,,,,,,,,,,,,######,######
1868,工业用地,泰州市,泰兴市,泰兴市扬子医药化工有限公司,滨江镇洋思村村集体,50,挂牌出让,,303.08,,2018,######,######,7577,2.5,18942.5,泰兴市扬子医药化工有限公司,,,,,,,,,,,,,,######,######
