编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
4001,其他商服用地,泰州市,靖江市,商业、商务（靖江市振达建设有限公司）,金洲路南侧,40,挂牌出让,,1940,,2015,######,######,15747.5,1.8,28345.5,靖江市振达建设有限公司,,,,,,,,,,,,,,######,######
4013,商务金融用地,泰州市,高港区,高港区大泗镇泗白路东侧、姜泗路南侧,高港区大泗镇泗白路东侧、姜泗路南侧,40,挂牌出让,,1460,,2015,######,######,11713,1.8,21083.4,泰州市华亭投资有限公司,,,,,,,,,,,,,,######,######
4016,机关团体用地,泰州市,海陵区,业务用房,海陵区永辉路南侧,40,划拨,,0,,2015,######,######,8197,0.91,7459.27,泰州市市级机关后勤管理中心,,,,,,,,,,,,,,######,######
4017,科教用地,泰州市,泰兴市,泰兴市曲霞镇人民政府,曲霞镇状元街西侧、安民街南侧。,40,划拨,,,,2015,######,######,6051,1.2,7261.2,泰兴市曲霞镇人民政府,,,,,,,,,,,,,,######,######
4020,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号107室,40,协议出让,,42.88,,2015,######,######,103.91,2,207.82,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4025,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号105室,40,协议出让,,21.23,,2015,######,######,51.46,2,102.92,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4026,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号106室,40,协议出让,,20.63,,2015,######,######,50.01,2,100.02,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4027,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号101室,40,协议出让,,48.28,,2015,######,######,117.02,2,234.04,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4028,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号103室,40,协议出让,,14.87,,2015,######,######,36.05,2,72.1,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4029,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号108室,40,协议出让,,22.81,,2015,######,######,55.27,2,110.54,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4030,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号109室,40,协议出让,,3.43,,2015,######,######,8.32,2,16.64,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4031,其他商服用地,泰州市,泰兴市,泰兴市泓泰城镇建设开发有限公司,江平中路23-2号104室,40,协议出让,,14.97,,2015,######,######,36.27,2,72.54,泰兴市泓泰城镇建设开发有限公司,,,,,,,,,,,,,,######,######
4033,科教用地,泰州市,海陵区,中心幼儿园教学楼项目,海陵区苏城镇百里社区境内,40,划拨,,0,,2015,######,######,7969,0.6,4781.4,泰州市大冯中心幼儿园,,,,,,,,,,,,,,######,######
4037,医卫慈善用地,泰州市,兴化市,昌荣镇中心敬老院新建工程,兴化市昌荣镇木塔路北侧,40,划拨,,0,,2015,######,######,7450.6,0.7,5215.42,兴化市昌荣镇中心敬老院,,,,,,,,,,,,,,######,######
4038,其他商服用地,泰州市,靖江市,商业（靖江市江海石油有限公司）,阳光大道南侧，通江路东侧,40,挂牌出让,,2060,,2015,######,######,3400,0.3,1020,靖江市江海石油有限公司,,,,,,,,,,,,,,######,######
4053,批发零售用地,泰州市,泰兴市,中国石油天然气股份有限公司江苏销售分公司,姚王镇新334省道南侧,40,挂牌出让,,355,,2015,######,######,4256,0.2,851.2,中国石油天然气股份有限公司江苏销售分公司,,,,,,,,,,,,,,######,######
4054,机关团体用地,泰州市,兴化市,交警大队事故中队、垛田中队业务用房项目,兴化市兴泰公路东侧、疏港大道南侧,40,划拨,,0,,2015,######,######,8664.3,0.34,2945.862,兴化市公安局,,,,,,,,,,,,,,######,######
4056,街巷用地,泰州市,泰兴市,泰兴市市政公用事业管理处,羌溪北路（东风河至根思路北侧）,40,划拨,,0,,2015,######,######,6941,1,6941,泰兴市市政公用事业管理处,,,,,,,,,,,,,,######,######
4057,科教用地,泰州市,姜堰市,兴泰中心幼儿园,兴泰镇甸址村,40,划拨,,0,,2015,######,######,5145,0.94,4836.3,泰州市姜堰区兴泰镇人民政府,,,,,,,,,,,,,,######,######
4058,科教用地,泰州市,泰兴市,江苏省泰兴中学,龙河路北侧、文江北路西侧,40,划拨,,0,,2015,######,######,159747,1.2,191696.4,江苏省泰兴中学,,,,,,,,,,,,,,######,######
4064,科教用地,泰州市,泰州市本级,泰州市凤凰小学,泰州医药高新区凤凰街道东谢村境内,40,划拨,,0,,2015,######,######,53388,0.64,34168.32,泰州市周山河街区管理委员会,,,,,,,,,,,,,,######,######
4065,监教场所用地,泰州市,泰州市本级,拘留所、收容所、强制戒毒所项目,泰州农业开发区苏红路西侧、看守所南侧,40,划拨,,0,,2015,######,######,18574,1.43,26560.82,泰州市公安局,,,,,,,,,,,,,,######,######
4066,医卫慈善用地,泰州市,兴化市,兴化市成人康复中心,兴化市水乡路北侧、残联路东侧,40,划拨,,0,,2015,######,######,6250.5,1.28,8000.64,兴化市残疾人联合会,,,,,,,,,,,,,,######,######
4067,机关团体用地,泰州市,兴化市,兴化市政务服务中心新建工程,兴化市五里路北侧、长安路西侧,40,划拨,,0,,2015,######,######,11874.62,1.15,13655.81,兴化市政务服务管理办公室,,,,,,,,,,,,,,######,######
4072,殡葬用地,泰州市,泰兴市,泰兴市殡仪馆,文昌路北侧、江平路西侧,40,划拨,,0,,2015,######,######,4032,1.2,4838.4,泰兴市殡仪馆,,,,,,,,,,,,,,######,######
4077,街巷用地,泰州市,姜堰市,泰州市俞垛运输有限公司,俞垛镇忘私村,50,挂牌出让,,81.3,,2015,######,######,3615,0.2,723,泰州市俞垛运输有限公司,,,,,,,,,,,,,,######,######
4087,街巷用地,泰州市,高港区,友谊港北路道,口岸街道龙窝口社区城南社区,40,划拨,,0,,2015,######,######,11783,1,11783,泰州市港城建设投资发展中心,,,,,,,,,,,,,,######,######
4095,批发零售用地,泰州市,兴化市,兴化市新垛供销合作社,兴化市新垛镇新东村,40,协议出让,,4.03,,2015,######,######,180,1,180,兴化市新垛供销合作社,,,,,,,,,,,,,,######,######
4096,批发零售用地,泰州市,泰兴市,泰兴市利民房地产开发有限公司,城东园区兴南路南侧、东阳路西侧地块,70,挂牌出让,,18148,,2015,######,######,65813,2.2,144788.6,泰兴市利民房地产开发有限公司,,,,,,,,,,,,,,######,######
4102,医卫慈善用地,泰州市,泰兴市,泰兴市鼎盛老人院,江平路西侧、根思路北侧,40,划拨,,0,,2015,######,######,3171,1.2,3805.2,泰兴市鼎盛老人院,,,,,,,,,,,,,,######,######
4104,科教用地,泰州市,姜堰市,幼儿园（南苑学校）,罗塘街道西桥村,40,划拨,,0,,2015,######,######,4816,1.2,5779.2,泰州市姜堰区南苑学校,,,,,,,,,,,,,,######,######
4132,科教用地,泰州市,泰兴市,泰兴市广陵小学,广陵镇广陵中路北侧,40,划拨,,0,,2015,######,######,270,1.2,324,泰兴市广陵小学,,,,,,,,,,,,,,######,######
4141,批发零售用地,泰州市,兴化市,兴化市古庄燃气有限公司,兴化市兴泰公路东侧（临城古庄）,40,挂牌出让,,549,,2015,######,######,3710,0.7,2597,兴化市古庄燃气有限公司,,,,,,,,,,,,,,######,######
4158,其他商服用地,泰州市,靖江市,商业,西来镇泥桥村七组,40,挂牌出让,,410,,2015,######,######,4960,2,9920,靖江市兴隆市场管理有限公司,,,,,,,,,,,,,,######,######
4163,商务金融用地,泰州市,高港区,高港区扬子江路东侧、解放路北侧,高港区扬子江路东侧、解放路北侧,40,挂牌出让,,16500,,2015,######,######,72606,1.55,112539.3,明发集团泰州房地产开发有限公司,,,,,,,,,,,,,,######,######
4165,科教用地,泰州市,泰兴市,泰兴市根思初级中学,根思乡根思大道东侧、根园路南侧,40,划拨,,0,,2015,######,######,3667,1.2,4400.4,泰兴市根思初级中学,,,,,,,,,,,,,,######,######
4171,住宿餐饮用地,泰州市,高港区,高港区白马镇将军路东侧、姜高路北侧,高港区白马镇将军路东侧、姜高路北侧,40,挂牌出让,,380,,2015,######,######,2436,2.3,5602.8,泰州市海诞工程机械制造有限公司,,,,,,,,,,,,,,######,######
4172,批发零售用地,泰州市,海陵区,火车站街区兰州路东侧、站前支路北侧,火车站街区兰州路东侧、站前支路北侧,40,挂牌出让,,2250,,2015,######,######,14654,1.2,17584.8,泰州玉墅园置业有限公司,,,,,,,,,,,,,,######,######
4174,商务金融用地,泰州市,海陵区,海陵区泰和路西侧、凤凰东路北侧约20米,海陵区泰和路西侧、凤凰东路北侧约20米,40,挂牌出让,,2950,,2015,######,######,12208,2.21,26979.68,江苏基泰恒业房地产开发有限公司,,,,,,,,,,,,,,######,######
4175,商务金融用地,泰州市,海陵区,海陵区东风北路东侧、华辰尊园南侧,海陵区东风北路东侧、华辰尊园南侧,40,挂牌出让,,3250,,2015,######,######,4382,1.42,6222.44,徐茂山,,,,,,,,,,,,,,######,######
4179,批发零售用地,泰州市,泰州市本级,经济开发区姜高路北侧约45米、祥泰路东侧,经济开发区姜高路北侧约45米、祥泰路东侧,40,挂牌出让,,580,,2015,######,######,4024,0.4,1609.6,泰州金路天然气有限公司,,,,,,,,,,,,,,######,######
4185,科教用地,泰州市,姜堰市,综合研发楼（农业产业园）,沈高镇河横村,40,划拨,,0,,2015,######,######,4037,0.8,3229.6,姜堰现代农业产业园区服务中心,,,,,,,,,,,,,,######,######
4191,医卫慈善用地,泰州市,靖江市,（医疗中心）靖江市新桥镇人民政府,新桥镇礼士村,40,划拨,,0,,2015,######,######,1712,2,3424,靖江市新桥镇人民政府,,,,,,,,,,,,,,######,######
4198,医卫慈善用地,泰州市,靖江市,（医疗中心2）靖江市新桥镇人民政府,新桥镇礼士村,40,划拨,,0,,2015,######,######,21561,2,43122,靖江市新桥镇人民政府,,,,,,,,,,,,,,######,######
4217,批发零售用地,泰州市,兴化市,刘伟,兴化市周庄镇政通路南侧,40,挂牌出让,,637,,2015,######,######,5745.8,1.17,6722.586,刘伟,,,,,,,,,,,,,,######,######
4223,批发零售用地,泰州市,兴化市,兴化市城市建设投资有限公司,兴化市文林路西侧、楚水西路北侧1号地块,70,挂牌出让,,25750,,2015,######,######,98009.5,2.5,245023.8,兴化市城市建设投资有限公司,,,,,,,,,,,,,,######,######
4225,其他商服用地,泰州市,兴化市,王秋来,兴化市竹泓镇兴泓路西侧,40,挂牌出让,,84,,2015,######,######,890.3,1.63,1451.189,王秋来,,,,,,,,,,,,,,######,######
4234,商务金融用地,泰州市,泰州市本级,医药高新区口泰南路西侧、学院路北侧,医药高新区口泰南路西侧、学院路北侧,40,挂牌出让,,7200,,2015,######,######,32499,2.3,74747.7,泰州华诚医学投资集团有限公司,,,,,,,,,,,,,,######,######
4239,批发零售用地,泰州市,兴化市,江苏万里置业有限公司,兴化市丰收路西侧、建设路南侧,40,挂牌出让,,17670,,2015,######,######,30819.5,4.2,129441.9,江苏万里置业有限公司,,,,,,,,,,,,,,######,######
4247,其他商服用地,泰州市,靖江市,商业（马桥农贸市场）,徐周大道西侧，江平路北侧,40,挂牌出让,,180,,2015,######,######,2030,2,4060,靖江市马桥农贸市场,,,,,,,,,,,,,,######,######
4249,商务金融用地,泰州市,靖江市,商业金融（申银万国）,骥江东路160号,40,挂牌出让,,230,,2015,######,######,140,6.26,876.4,申银万国证券股份有限公司靖江骥江路证券营业部,,,,,,,,,,,,,,######,######
4250,其他商服用地,泰州市,靖江市,商业、商务（鞠晓丹）,生祠镇思岳路东侧,40,挂牌出让,,1200,,2015,######,######,13368,1.7,22725.6,鞠晓丹,,,,,,,,,,,,,,######,######
4252,其他商服用地,泰州市,靖江市,商业、商务（陈宏林、沈建华、罗旺东）,工农路与环城东路交叉口西北侧,40,挂牌出让,,1210,,2015,######,######,3840,1.6,6144,陈宏林、沈建华、罗旺东,,,,,,,,,,,,,,######,######
4270,批发零售用地,泰州市,泰兴市,泰兴市中建房地产开发有限公司,珊瑚镇金珊瑚路南侧、珊瑚小学北侧,40,挂牌出让,,400,,2015,######,######,1177,1.6,1883.2,泰兴市中建房地产开发有限公司,,,,,,,,,,,,,,######,######
4271,批发零售用地,泰州市,泰兴市,江苏润华置业发展有限公司,虹桥镇红星路北侧,40,挂牌出让,,906,,2015,######,######,6289,1.35,8490.15,江苏润华置业发展有限公司,,,,,,,,,,,,,,######,######
4279,批发零售用地,泰州市,兴化市,江苏一信科技有限公司,兴化市兴泰公路东侧、青苔港北侧,40,挂牌出让,,3438,,2015,######,######,99625.7,1.1,109588.3,江苏一信科技有限公司,,,,,,,,,,,,,,######,######
4281,商务金融用地,泰州市,泰州市本级,江苏金领建设发展有限公司,海陵区八字桥西街42号,40,协议出让,,401.0367,,2015,######,######,3106.5,0.7,2174.55,江苏金领建设发展有限公司,,,,,,,,,,,,,,######,######
4283,科教用地,泰州市,兴化市,李健幼儿园,兴化市李中镇兴健村,40,划拨,,0,,2015,######,######,6710.2,0.66,4428.732,兴化市李中镇人民政府,,,,,,,,,,,,,,######,######
4287,街巷用地,泰州市,兴化市,永丰汽车客运站,兴化市永丰镇昌合公路北侧、新张公路东侧,40,划拨,,0,,2015,######,######,3255.9,0.48,1562.832,兴化市永丰汽车客运站,,,,,,,,,,,,,,######,######
4305,商务金融用地,泰州市,泰州市本级,朱俊,泰州市景光新村32幢101、201室,40,协议出让,,31.8574,,2015,######,######,125.2,1.93,241.636,朱俊,,,,,,,,,,,,,,######,######
