行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
宿州市本级,宿州市杰鹏建材有限公司,宿州市埇桥区汴河街道办事处邵杨村,0.63828,工业用地,挂牌出让,50,砖瓦、石材及其他建筑材料制造,100.5291,宿州市杰鹏建材有限公司,1.200.00,2016年5月17日,2016年11月16日,2017年11月15日,,
宿州市本级,安徽兴邦专用汽车股份有限公司,宿马现代产业园区043县道南侧,3.954761,工业用地,挂牌出让,50,商务服务业,622.8747,安徽兴邦专用汽车股份有限公司,1.001.50,2016年5月17日,2016年11月16日,2017年11月15日,,
宿州市本级,康琦影业传媒（宿州）有限公司,宿马现代产业园区西经四路西侧,0.506923,其他商服用地,挂牌出让,40,广播、电视、电影和音像业,463.8318,康琦影业传媒（宿州）有限公司,1.502.00,2016年5月17日,2016年10月16日,2017年10月15日,,
宿州市本级,安徽恒烁电气设备科技有限公司,宿马现代产业园区虞姬路东侧,0.428839,工业用地,挂牌出让,50,通用设备制造业,67.5423,安徽恒烁电气设备科技有限公司,1.201.50,2016年5月17日,2016年11月16日,2017年11月15日,,
宿州市本级,安徽国口商业物流有限公司,宿州市宿蒙路西侧,8.1713,仓储用地,挂牌出让,50,装卸搬运和其他运输服务业,1286.9798,安徽国口商业物流有限公司,1,2016年5月17日,2016年11月16日,2017年11月15日,,
宿州市本级,宿州市光途酒业有限公司,宿马现代产业园区043县道北侧,0.926627,工业用地,挂牌出让,50,房地产业,145.9437,宿州马鞍山投资集团（控股）有限公司（宿州市光途酒业有限公司）,1.201.50,2016年5月17日,2016年11月16日,2017年11月15日,,
宿州市本级,宿州市光途酒业有限公司,宿马现代产业园区043县道北侧,0.722676,工业用地,挂牌出让,50,房地产业,113.8211,宿州马鞍山投资集团（控股）有限公司（宿州市光途酒业有限公司）,1.201.50,2016年5月17日,2016年11月16日,2017年11月15日,,
宿州市本级,宿州市高新建设投资有限责任公司,宿州市埇桥区汴河街道办事处北十里村北外环二路南侧,2.6513,工业用地,挂牌出让,50,房地产业,417.5798,宿州市高新建设投资有限责任公司,1.302.00,2016年5月17日,2016年11月16日,2017年11月15日,,
宿州市本级,安徽洁来利擦拭用品有限公司,宿马现代产业园区慈湖路西侧,1.57255,工业用地,挂牌出让,50,造纸及纸质品业,247.6772,安徽洁来利擦拭用品有限公司,1.201.50,2016年5月17日,2016年11月16日,2017年11月15日,,
灵璧县,房地产开发项目,灵城东部薄山里东侧,2.787,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,5351.04,灵璧三元实业有限公司,1.002.40,2016年5月16日,2017年5月16日,2018年5月16日,,
灵璧县,房地产开发项目,灵城东部闫河路北侧,3.0359,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70年;,房地产业,5828.928,灵璧县三元实业有限公司,1.002.40,2016年5月16日,2017年5月16日,2018年5月16日,,
灵璧县,房地产开发项目,灵城东部虞姬大道西侧,2.7504,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,5280.7168,灵璧三元实业有限公司,1.002.40,2016年5月16日,2017年5月16日,2018年5月16日,,
灵璧县,房地产开发项目,灵城东部唐河路南侧,2.5815,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,4956.48,灵璧三元实业有限公司,1.002.40,2016年5月16日,2017年5月16日,2018年5月16日,,
宿州市本级,安徽红杉生物医药科技有限公司,宿州经济技术开发区金江五路南侧,2.949755,工业用地,挂牌出让,50,医药制造业,464.5862,安徽红杉生物医药科技有限公司,0.600.00,2016年5月12日,2016年11月11日,2017年11月10日,,
宿州市本级,宿州市金皖房地产发展有限公司,宿州市埇桥区三八办事处,7.424053,其他普通商品住房用地,挂牌出让,批发零售用地40年; 其他普通商品住房用地70年;,房地产业,10022.472,宿州市金皖房地产发展有限公司,2.003.00,2016年5月11日,2017年5月10日,2020年5月9日,,
宿州市本级,宿州市城市建设投资集团（控股）有限公司,宿州市埇桥区三八街道,5.823294,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40年;,房地产业,11268.0726,宿州市城市建设投资集团（控股）有限公司,2.502.90,2016年5月11日,2017年5月10日,2019年5月9日,,
宿州市本级,安徽伊澜置业有限公司,宿州市埇桥区城东街道办事处津浦村,12.988962,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40年;,房地产业,12859.0704,安徽伊澜置业有限公司,2.002.90,2016年5月11日,2017年5月10日,2020年5月9日,,
宿州市本级,安徽圣佳服装辅料科技有限公司,宿州经济技术开发区外环二路南侧,2.025632,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,349.4218,安徽圣佳服装辅料科技有限公司,1.000.00,2016年5月9日,2016年11月8日,2017年11月7日,,
宿州市本级,安徽恒邦新材料科技有限公司,宿州经济技术开发区人民路西侧,7.804077,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,1229.1426,安徽恒邦新材料科技有限公司,1.200.00,2016年5月9日,2016年11月8日,2017年11月7日,,
泗县,泗县开发区中心校,泗县玉兰路北、蟠龙山路西,3.6642,科教用地,划拨,,教育业,0,泗县教育体育局,0.440.44,2016年5月3日,2016年7月15日,2017年7月15日,,
灵璧县,房地产开发项目,灵城北部规划新河路北侧,0.6858,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,1347.597,安徽灵璧昊春房地产开发有限公司,1.002.15,2016年4月29日,2017年4月28日,2018年4月28日,,
宿州市本级,宿州银柏药业有限公司,宿州经济技术开发区金江五路北侧,1.973702,工业用地,挂牌出让,50,医药制造业,310.8578,宿州银柏药业有限公司,0.7,2016年4月29日,2016年10月28日,2017年10月27日,,
砀山县,房地产开发,政务新区,梨花路北侧，宴嬉路西侧,5.8196,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 其他商服用地40年;,房地产业,7254.1314,楼江雄,1.002.00,2016年4月27日,2017年12月22日,2020年12月22日,
萧县,安徽省萧县林平纸业有限公司,圣泉循环经济工业园,0.3088,工业用地,拍卖出让,50,造纸及纸质品业,55.584,安徽省萧县林平纸业有限公司,1.000.00,2016年4月27日,2016年11月28日,2017年11月28日,,
萧县,安徽省萧县林平纸业有限公司,圣泉循环经济工业园,2.646,工业用地,拍卖出让,50,造纸及纸质品业,476.28,安徽省萧县林平纸业有限公司,1.000.00,2016年4月27日,2016年11月28日,2017年11月28日,,
萧县,安徽省萧县林平纸业有限公司,圣泉循环经济工业园,0.0507,工业用地,拍卖出让,50,造纸及纸质品业,9.126,安徽省萧县林平纸业有限公司,1.000.00,2016年4月27日,2016年11月28日,2017年11月28日,,
萧县,安徽省萧县林平纸业有限公司,圣泉循环经济工业园,1.7945,工业用地,拍卖出让,50,造纸及纸质品业,323.04,安徽省萧县林平纸业有限公司,1.000.00,2016年4月27日,2016年11月28日,2017年11月28日,,
萧县,光大城乡再生能源（萧县）有限公司,萧县丁里镇郭庄村，省道S202南,12.6666,工业用地,拍卖出让,50,其它,2375,光大城乡再生能源（萧县）有限公司,1.000.00,2016年4月26日,2016年11月26日,2017年11月26日,,
萧县,光大城乡再生能源（萧县）有限公司,萧县丁里镇郭庄村，省道S202南,4.566,工业用地,拍卖出让,50,其它,856.125,光大城乡再生能源（萧县）有限公司,1.000.00,2016年4月26日,2016年11月26日,2017年11月26日,,
砀山县,安徽省汇金木业,县经济开发区道北东路北侧,0.789313,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,100.6375,安徽省汇金木业股份有限公司,1.000.00,2016年4月22日,,,,
砀山县,安徽双鹿车业,县经济开发区双鹿车业项目西侧,1.0411,工业用地,挂牌出让,50,其它,99.9456,安徽双鹿车业有限公司,1.000.00,2016年4月22日,,,,
砀山县,银燕工艺服饰,县经济开发区古城社区，人民东路南侧,0.589374,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,56.5798,安徽省银燕工艺服饰有限公司,1.000.00,2016年4月21日,2017年1月14日,2018年1月14日,,
砀山县,龙鑫农业科技,县经济开发区古城社区，陇海路东侧,1.6189,工业用地,挂牌出让,50,食品制造业,242.835,砀山龙鑫农业科技有限公司,1.000.00,2016年4月21日,,,,
砀山县,房地产开发,县经济开发区陇海路西侧,1.4409,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房地产业,1837.1475,砀山新区建设投资有限公司,1.002.00,2016年4月21日,2017年7月14日,2019年7月14日,,
砀山县,营房建设,砀山经济开发区,0.147607,军事设施用地,划拨,,国家机构,0,中国人民解放军73682部队,,2016年4月21日,,,,
宿州市本级,安徽龙汇置业有限公司,埇桥区汴河办事处新汴河村,14.412321,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40年; 商务金融用地40年; 其他商服用地40年; 住宿餐饮用地40年;,房地产业,15781.4904,安徽龙汇置业有限公司,1.502.00,2016年4月20日,2017年4月19日,2020年4月18日,,
宿州市本级,安徽龙汇置业有限公司,埇桥区汴河办事处新汴河村,14.984707,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40年; 商务金融用地40年; 其他商服用地40年; 住宿餐饮用地40年;,房地产业,16408.2538,安徽龙汇置业有限公司,1.001.40,2016年4月20日,2017年4月19日,2020年4月18日,,
泗县,泗城一小分校,泗县草庙路西、玉兰大道南侧,1,科教用地,划拨,,教育业,0,泗县教育体育局,0.490.49,2016年4月20日,2016年7月15日,2017年7月15日,,
砀山县,彬宇制罐,县经济开发区，道北东路与陇海路交叉口东北角北侧,1.371296,工业用地,挂牌出让,50,金属制品业,267.4022,上海随食随地实业有限公司,1,2016年4月19日,,,,
砀山县,砀山汽博城二期,县经济开发区规划的汽车大道两侧,5.60624,其他商服用地,挂牌出让,40,零售业,1871.9258,安徽得九置业有限公司,1.001.60,2016年4月19日,2017年7月14日,2019年7月14日,,
砀山县,皇冠食品三期,县经济开发区皇冠食品项目两侧项目西侧,0.9527,工业用地,挂牌出让,50,农副食品加工业,91.4592,宿州皇冠食品有限公司,1.000.00,2016年4月19日,,,,
砀山县,耐德电气设备二期,县经济开发区古城社区，逢源路东侧,2.1859,工业用地,挂牌出让,50,仪器仪表及文化、办公用机械制造业,209.8464,安徽耐得电气设备有限公司,1.000.00,2016年4月18日,2017年1月14日,2018年1月14日,,
砀山县,安徽汇金木业,薛楼板材园区神湖村，砀黄路西侧,1.769568,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,233.552,安徽省汇金木业股份有限公司,1.000.00,2016年4月18日,2017年4月14日,2018年4月14日,,
灵璧县,灵璧县实验学校,灵璧县解放东路南侧,5.3203,科教用地,划拨,,教育业,0,灵璧县教育体育局,1.002.00,2016年4月18日,1900年1月1日,1900年1月1日,,
灵璧县,滨河家园保障房,灵城镇滨河家园,1.861776,中低价位、中小套型普通商品住房用地,划拨,,房地产业,0,灵璧县房产管理局,1.002.00,2016年4月18日,,,,
宿州市本级,宿州市高新技术产业开发区北外环二路等八条道路,宿州市高新区汴河街道办事处,14.829646,公路用地,划拨,,房地产业,0,宿州市高新建设投资有限责任公司,0.000.00,2016年4月15日,2016年9月14日,2018年9月13日,,
宿州市本级,宿州皖北综合试验站,埇桥区灰古镇付湖村,1.368,科教用地,划拨,,研究与试验发展,0,安徽农业大学,0.200.50,2016年4月15日,2016年9月14日,2017年9月13日,,
灵璧县,旅游用品,北部开发区,3.5429,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,297.61,宿州锦园旅游用品有限公司,1.001.20,2016年4月14日,2017年3月31日,2018年3月31日,,
灵璧县,粮食储备库,夏楼镇,1.9587,工业用地,挂牌出让,50,农业,164.54,灵璧县金粮丰夏楼粮食储备库,1.000.00,2016年4月14日,2017年3月31日,2018年3月31日,,
灵璧县,新型建材项目,开发区,0.24,工业用地,挂牌出让,50,金属制品业,20.16,灵璧县汴河新型建材有限公司,1.000.00,2016年4月14日,2017年3月31日,2018年3月31日,,
宿州市本级,宿州市埇桥区符离风电场,宿州市埇桥区符离镇、夹沟镇,1.572285,公共设施用地,划拨,,其它,235.8428,宿州协和风力发电有限公司,0.000.30,2016年4月8日,2016年10月7日,2017年10月6日,,
宿州市本级,宿州市公安局交通警察支队园区车驾管服务中心,宿马现代产业园宿州大道南侧,1.203757,机关团体用地,划拨,,国家机构,0,宿州市公安局交通警察支队,0.401.20,2016年4月8日,2016年9月7日,2017年9月6日,,
宿州市本级,110KV苗安输变电工程,宿马现代产业园区天门大道南侧,0.746903,公共设施用地,划拨,,火力发电,0,国网安徽省电力公司宿州供电公司,0.101.00,2016年4月8日,2016年10月7日,2017年10月6日,,
砀山县,房地产开发,高铁新区良梨路与规划健康路交叉口西南角,1.576697,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房地产业,1892.04,董君波,1.002.20,2016年4月7日,2017年11月30日,2020年11月30日,,
砀山县,商业,砀城镇,砀单路东侧,1.9978,其他商服用地,挂牌出让,40,其他服务业,2097.69,砀山县建设投资有限公司,1.001.60,2016年4月7日,2019年7月30日,2021年7月30日,
砀山县,幼儿园,砀城镇西城民营园区利民路南侧,1,科教用地,挂牌出让,50,教育业,465,王平,1.001.50,2016年4月6日,2020年5月20日,2021年5月20日,,
砀山县,商业项目,砀城镇西城民营园区梨园路西侧,0.56413,其他商服用地,挂牌出让,40,批发业,600.7949,王平,1.001.60,2016年4月6日,2020年3月20日,2021年3月20日,,
宿州市本级,安徽科立华化工有限公司,宿州经济技术开发区金泰五路东侧,4.764984,工业用地,挂牌出让,50,化学原料及化学制品制造业,750.4854,安徽科立华化工有限公司,0.600.00,2016年4月5日,2016年10月4日,2017年10月3日,,
宿州市本级,宿州昆仑燃气销售有限公司,埇桥区汴河街道办事处汴北村,1.747935,商务金融用地,挂牌出让,40,燃气生产和供应业,2254.834,宿州昆仑燃气销售有限公司,1.002.00,2016年4月5日,2016年9月4日,2017年9月3日,,
宿州市本级,宿州市工业投资集团有限公司,宿州市汴河街道办事处邵杨村,1.6853,工业用地,挂牌出让,50,其他金融服务,265.4348,宿州市工业投资集团有限公司,1.302.00,2016年4月5日,2016年10月4日,2017年10月3日,,
宿州市本级,宿州市万国川石汽车贸易有限公司,宿州经济技术开发区西昌南路东侧,0.707371,其他商服用地,挂牌出让,40,商务服务业,774.5738,宿州市万国川石汽车贸易有限公司,0.501.50,2016年4月5日,2016年9月4日,2017年9月3日,,
宿州市本级,宿州市和谐汽车贸易有限公司,宿州经济技术开发区西昌南路东侧,0.896376,其他商服用地,挂牌出让,40,商务服务业,981.5288,宿州市和谐汽车贸易有限公司,0.501.50,2016年4月5日,2016年9月4日,2017年9月3日,,
宿州市本级,宿州市高新建设投资有限责任公司,宿州市高新区泗许高速以南、206国道东侧,0.374882,批发零售用地,挂牌出让,40,燃气生产和供应业,562.32,宿州市高新建设投资有限责任公司,0.200.50,2016年4月5日,2016年9月4日,2017年9月3日,,
宿州市本级,宿州马鞍山投资有限公司,宿马现代产业园区站前路东侧,1.051975,住宿餐饮用地,挂牌出让,40,房屋和土木工程业,946.776,宿州马鞍山投资有限公司,1.002.20,2016年4月5日,2016年9月4日,2017年9月3日,,
宿州市本级,宿州现代制鞋产业园招商投资有限公司,宿州经济技术开发区外环七路北侧,0.9378,工业用地,挂牌出让,50,房屋和土木工程业,147.7035,宿州现代制鞋产业园招商投资有限公司,1.000.00,2016年4月5日,2016年10月4日,2017年10月3日,,
宿州市本级,宿州市城市建设投资集团（控股）有限公司,宿州经济技术开发区宿怀路东侧,7.426584,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40年; 其他普通商品住房用地70年;,房地产业,27292.706,宿州市城市建设投资集团（控股）有限公司,2.003.00,2016年4月5日,2017年4月4日,2020年4月3日,,
宿州市本级,康奈鞋业（宿州）有限公司,宿州经济技术开发区外环五路北侧,2.74895,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,432.9602,康奈鞋业（宿州）有限公司,1.000.00,2016年4月5日,2016年10月4日,2017年10月3日,,
宿州市本级,宿州市百盛置业有限公司,埇桥区符离镇振兴居委会,1.7837,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40年; 其他普通商品住房用地70年;,房屋和土木工程业,2541.82,宿州市百盛置业有限公司,2.203.00,2016年3月31日,2017年3月30日,2018年3月29日,,
宿州市本级,宿州慧根养正置业有限公司,宿州经济技术开发区淮海南路西侧、外环一路南侧,3.226075,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40年; 其他普通商品住房用地70年;,房地产业,4597.1545,宿州慧根养正置业有限公司,3.604.40,2016年3月31日,2017年3月30日,2019年3月29日,,
宿州市本级,安徽德邦无纺布有限公司,宿州经济技术开发区人民路东侧,3.477522,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,547.7094,安徽德邦无纺布有限公司,1.000.00,2016年3月31日,2016年9月30日,2017年9月29日,,
萧县,萧县社会（儿童）福利中心,萧县龙城镇三里庄三里路北侧,0.8596,医卫慈善用地,划拨,,社会福利业,0,萧县民政局,0.000.80,2016年3月28日,2016年4月4日,2016年9月30日,,
萧县,S301延伸线建设工程项目（萧县段）,萧县圣泉乡郑腰庄村，王山村,21.417,公路用地,划拨,,道路运输业,5140.08,萧县交通投资有限责任公司,0.000.00,2016年3月18日,2016年3月31日,2018年5月30日,,
萧县,王寨镇演武小学,萧县王寨镇演武行政村大演武自然村北,0.2632,科教用地,划拨,,教育业,0,萧县教育局,0.001.20,2016年3月18日,2016年4月8日,2016年12月10日,,
砀山县,砀山县水务综合服务中心工程,砀城镇侯楼村,0.3344,科教用地,划拨,,水利管理业,0,砀山县水务局,1.060.00,2016年3月17日,2016年3月31日,2018年3月31日,,
灵璧县,安置地,向阳乡,0.207,中低价位、中小套型普通商品住房用地,划拨,,房地产业,0,向阳乡人民政府,1,2016年3月16日,,,,
宿州市本级,安徽宿州农村商业银行股份有限公司,宿州市淮海南路910号,0.051437,商务金融用地,协议出让,40,银行业,131.74,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,城市道路、公共绿地、道路绿化带,宿州市经开区鞋城,27.51093,公共设施用地,划拨,,房屋和土木工程业,,宿州现代制鞋产业园招商投资有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,埇桥区夹沟镇五柳村,0.0749,商务金融用地,协议出让,40,银行业,15.55,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,埇桥区解集乡中心路北侧,0.05254,商务金融用地,协议出让,40,银行业,12.98,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
砀山县,房地产开发,该宗地位于科技路与利民路交叉口东北角,3.67452,中低价位、中小套型普通商品住房用地,拍卖出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房地产业,5511,祝先项,1.002.20,2016年3月14日,2017年9月11日,2020年9月11日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,宿州市经济技术开发区后付村206国道东侧,0.085663,商务金融用地,协议出让,40,银行业,31.01,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,韩峰,宿州市三里湾街道淮河社区淮河中路519号,0.007859,批发零售用地,协议出让,批发零售用地40年; 其他普通商品住房用地70年;,居民服务业,8.2598,韩峰,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,宿州市宿怀南路613号,0.04804,商务金融用地,协议出让,40,银行业,87.36,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
砀山县,房地产开发,政务新区，利民路北侧。,3.93032,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年; 其他商服用地40年;,房地产业,5895,祝先项,1.002.20,2016年3月14日,2017年9月12日,2020年9月11日,,
宿州市本级,城市道路、公共绿地、道路绿化带,宿州市经开区,45.712715,公共设施用地,划拨,,房屋和土木工程业,,宿州市创新投资发展有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,西关宿蒙路西侧,0.03209,商务金融用地,协议出让,40,银行业,50.4,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,埇桥区西寺坡镇龙王庙村中心街北侧,0.12531,商务金融用地,协议出让,40,银行业,26.52,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,宿州市西关办秦巷口东侧,0.16373,商务金融用地,协议出让,40,银行业,276.51,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽宿州农村商业银行股份有限公司,宿州市埇桥办事处中心街西段北侧,0.012602,商务金融用地,协议出让,40,银行业,26.8,安徽宿州农村商业银行股份有限公司,,2016年3月14日,1900年1月1日,1900年1月1日,,
宿州市本级,城市道路、公共绿地、道路绿化带,宿州市高新区,1.130079,公共设施用地,划拨,,房屋和土木工程业,,宿州市高新建设投资有限责任公司,,2016年3月14日,,,,
宿州市本级,宿州汽车客运中心站,宿州市北外环路南侧,6.698297,公路用地,划拨,,道路运输业,0,宿州汽车运输集团有限公司,0.000.70,2016年3月14日,2016年8月30日,2017年8月29日,,
灵璧县,省道S439徐明高速渔沟连接线工程,渔沟镇,19.493,公路用地,划拨,,道路运输业,0,灵璧县交通投资有限责任公司,1,2016年3月7日,1900年1月1日,1900年1月1日,,
灵璧县,中小学教育示范基地,开发区,0.6757,科教用地,划拨,,教育业,0,灵璧县教育体育局,1,2016年2月29日,,,,
灵璧县,房地产开发,灵城镇,3.2684,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,5883.12,灵璧县庄氏房地产有限公司,1.002.00,2016年2月26日,2017年2月16日,2018年2月16日,,
灵璧县,省道s201灵璧杨疃至灵城段改造工程,灵城镇杨疃镇,60.4258,公路用地,划拨,,道路运输业,0,灵璧县交通投资有限责任公司,1,2016年2月24日,1900年1月1日,1900年1月1日,,
萧县,萧县污水处理厂二期工程项目,萧淮公路2.5公里处路东侧,2.856,公共设施用地,划拨,,公共设施管理业,514.08,萧县污水处理厂,0.000.50,2016年2月18日,2016年2月25日,2016年8月29日,,
宿州市本级,宿州市创新投资发展有限公司,宿州经济技术开发区外环五路南侧,2.648528,工业用地,挂牌出让,50,房屋和土木工程业,417.143,宿州市创新投资发展有限公司,1.200.00,2016年2月16日,2016年8月15日,2017年8月14日,,
宿州市本级,宿州市金鑫鞋材科技有限公司,宿州经济技术开发区外环七路北侧,1.2973,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,204.3248,宿州市金鑫鞋材科技有限公司,1.000.00,2016年2月16日,2016年8月15日,2017年8月14日,,
泗县,泗县三中操场,泗县泗城镇三王村,1.3334,科教用地,划拨,,体育,,泗县第三中学,0,2016年2月16日,1900年1月1日,1900年1月1日,,
泗县,运河路,泗县经济开发区东发社区,0.483,公路用地,划拨,,城市公共交通业,,泗县虹乡建设发展有限责任公司,,2016年2月16日,1900年1月1日,1900年1月1日,,
宿州市本级,宿州市九成包装有限公司,宿州经济技术开发区磬云路东侧,2.3142,工业用地,挂牌出让,50,造纸及纸质品业,364.4865,宿州市九成包装有限公司,1.000.00,2016年2月16日,2016年8月15日,2017年8月14日,,
宿州市本级,安徽恒运矿山装备有限公司,宿州经济技术开发区金江三路南侧,3.331863,工业用地,挂牌出让,50,专用设备制造业,524.768,安徽恒运矿山装备有限公司,0.700.00,2016年2月16日,2016年8月15日,2017年8月14日,,
宿州市本级,宿州市新区建设投资集团有限公司,宿州经济技术开发区金泰路东侧,3.7069,中低价位、中小套型普通商品住房用地,挂牌出让,批发零售用地40年; 中低价位、中小套型普通商品住房用地70年; 其他普通商品住房用地70年;,房屋和土木工程业,4615.0905,宿州市新区建设投资集团有限公司,1.602.60,2016年2月16日,2017年2月15日,2018年2月14日,,
宿州市本级,宿州市大东鞋材有限公司,宿州经济技术开发区人民路西侧,0.5629,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,88.6568,宿州市大东鞋材有限公司,1.000.00,2016年2月16日,2016年8月15日,2017年8月14日,,
宿州市本级,宿州市金龙门业有限公司,宿州经济技术开发区金江东路南侧,1.747412,工业用地,挂牌出让,50,家具制造业,275.2176,宿州市金龙门业有限公司,0.700.00,2016年2月16日,2016年8月15日,2017年8月14日,,
宿州市本级,宿州市信合皮革制品有限公司,宿州经济技术开发区金安路西侧,2.481695,工业用地,挂牌出让,50,皮革、毛皮、羽毛（绒）及其制造业,390.8667,宿州市信合皮革制品有限公司,1.200.00,2016年2月16日,2016年8月15日,2017年8月14日,,
泗县,绿地,泗县泗城镇高尤社区,1.2992,公园与绿地,划拨,,公共设施管理业,,泗县虹乡建设发展有限责任公司,,2016年2月16日,1900年1月1日,1900年1月1日,,
宿州市本级,安徽顺鑫鞋业有限公司,宿州经济技术开发区外环八路南侧、西昌南路东侧,1.0705,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,168.6038,安徽顺鑫鞋业有限公司,1.000.00,2016年2月16日,2016年8月15日,2017年8月14日,,
宿州市本级,宿州市亿达橡塑科技有限公司,宿州经济技术开发区外环八路南侧、西昌南路东侧,1.6103,工业用地,挂牌出让,50,塑料制品业,253.6223,宿州市亿达橡塑科技有限公司,1.000.00,2016年2月16日,2016年8月15日,2017年8月14日,,
砀山县,房地产开发,砀城镇西城民营园区，人民西路南侧,0.1334,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,176.088,砀山县名益达房地产开发有限公司,1.002.20,2016年2月5日,2017年4月3日,2019年4月3日,,
砀山县,砀山县青少年体育运动技术学校,砀城镇侯楼村,1.8257,科教用地,划拨,,教育,4.2824,砀山县青少年体育运动技术学校,1.000.00,2016年2月4日,2016年12月30日,2018年12月30日,,
砀山县,格微光电项目,县经济开发区，逢源路东侧,1.640415,工业用地,挂牌出让,50,仪器仪表及文化、办公用机械制造业,211.6133,安徽格微光电有限公司,1.000.00,2016年2月4日,2017年2月3日,2018年2月3日,,
泗县,安徽新林进出口贸易（集团）有限公司,泗县泗城镇高尤社区,1.3306,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,181.6269,安徽新林进出口贸易（集团）有限公司,1.000.00,2016年1月25日,2016年5月1日,2017年5月1日,,
泗县,泗洪至许昌公路泗洪至泗县段工程,泗县屏山镇陈刘村,4.9913,公路用地,划拨,,道路运输业,,安徽省交通投资集团有限责任公司,,2016年1月22日,1900年1月1日,1900年1月1日,,
灵璧县,农村综合大市场,渔沟镇双灵路西侧,0.895297,中低价位、中小套型普通商品住房用地,协议出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,671.4391,灵璧县渔沟供销社,1.6,2016年1月17日,1900年1月1日,1900年1月1日,,
灵璧县,安康医院,开发区,0.5,医卫慈善用地,划拨,,卫生,0,灵璧县安康医院,1,2016年1月7日,,,,
